Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,MPIM,Low,Low,760.34,7.99,0.11,2.37,6.06,1.69,6.97,1.27,9.11,0,0.81,0,743.24,0.55,8.76,0.19,752.74,179.66,-14404.41,0,0,No Change
Feb 2016,Pecos,MPIM,Low,Low,1592.67,15.93,0.11,1.85,18.24,8.2,12.79,3.92,18.92,0,0.28,0,1557.82,3.86,14.94,5.79,1582.42,180.97,-14400.38,1.31,4.03000000000065,No Change
Mar 2016,Pecos,MPIM,Low,Low,273.08,8.36,0.1,1.8,18.43,26.12,19.71,4.93,4.07,0,-0.37,0,260.65,14.71,21.82,8.88,306.06,184.95,-14395.86,3.97999999999999,4.51999999999862,No Change
Apr 2016,Pecos,MPIM,Low,Low,39.9,1.31,0.12,24.34,19.47,45.31,60.62,19.62,0.93,0,-3.32,0,37.66,6.26,59.33,19.07,122.31,170.23,-14415.82,-14.72,-19.9599999999991,No Change
May 2016,Pecos,MPIM,Low,Low,5750.07,63.14,0.1,36.23,43.01,21.96,24.84,7.15,66,0,-6.74,0,5620.93,12.7,27.46,25.08,5686.18,126.06,-14478.27,-44.17,-62.4500000000007,No Change
Jun 2016,Pecos,MPIM,Low,Low,1428.36,7.24,0.36,18.64,44.98,63.33,74.23,23.41,17.02,0,-3.75,0,1404.1,11.05,71.7,31.41,1518.27,137.33,-14461.78,11.27,16.4899999999998,No Change
Jul 2016,Pecos,MPIM,Low,Low,2794.15,34.05,0.24,33.83,46.62,40.25,67.81,21.77,36.02,0,-11.37,0,2724.08,5.46,65.91,31.41,2826.85,98.1,-14530.74,-39.23,-68.9599999999991,No Change
Aug 2016,Pecos,MPIM,Low,Low,1572.67,12.75,0.4,8.08,29.51,23.19,63.95,20.5,19.3,0,-5.19,0,1540.61,3.94,59.82,27.17,1631.55,84.61,-14583.54,-13.49,-52.8000000000011,No Change
Sep 2016,Pecos,MPIM,Low,Low,2679.05,25.68,1.48,17.79,23.12,11.6,47.5,14.62,30.88,0,-5.95,0,2622.5,3.79,44.73,22.99,2694.02,74.56,-14640.05,-10.05,-56.5099999999984,No Change
Oct 2016,Pecos,MPIM,Low,Low,3657.63,38.61,0.51,26.4,18.75,5.02,16.23,4.65,41.45,0,-3.61,0,3577.57,2.6,16.4,11.63,3608.21,74.23,-14671,-0.329999999999998,-30.9500000000007,No Change
Nov 2016,Pecos,MPIM,Low,Low,392.22,4.46,0.11,15.97,3.66,15.73,9.21,2.12,4.92,0,-0.08,0,382.84,0.75,9.81,1.67,395.08,83.14,-14656.37,8.91,14.6299999999992,No Change
Dec 2016,Pecos,MPIM,Low,Low,794.65,7.71,0.11,4.9,4.71,1.65,6.77,1.06,9.09,0,-0.52,0,777.86,0.38,6.68,0,784.91,68.36,-14660.3,-14.78,-3.92999999999847,No Change
Jan 2017,Pecos,MPIM,Low,Low,871.7,8.68,0.11,2.72,7.65,1.65,6.77,1.18,10.04,0,-0.35,0,852.98,0.42,6.73,0,860.14,70.45,-14657.43,2.09,2.86999999999898,No Change
Feb 2017,Pecos,MPIM,Low,Low,798.59,8.11,0.11,1.42,8.59,3.37,7.12,1.41,9.7,0,-0.2,0,780.78,1.77,7.85,0.32,790.73,75.3,-14653.34,4.84999999999999,4.09000000000015,No Change
Mar 2017,Pecos,MPIM,Low,Low,940.76,14.92,0.1,1.52,14.49,10.31,17.39,3.88,11.47,0,0.03,0,914.36,9.28,16.27,8.57,948.49,78.38,-14649.87,3.08,3.46999999999935,No Change
Apr 2017,Pecos,MPIM,Low,Low,1201.78,13.93,0.12,12.18,19.36,13.12,41.38,13.9,15.38,0,-6.89,0,1172.47,2.54,39.21,16.11,1230.32,79.79,-14660.44,1.41000000000001,-10.5699999999997,No Change
May 2017,Pecos,MPIM,Low,Low,3826.99,41.36,0.1,18.6,35.89,7.37,36.77,11.46,43.66,0,-14.35,0,3741.96,8.7,36.42,26.4,3813.49,74.3,-14695.54,-5.49000000000001,-35.1000000000004,No Change
Jun 2017,Pecos,MPIM,Low,Low,1291.95,9.56,0.36,11.98,34.72,38.56,74.86,23.98,15.75,0,-5.39,0,1266.64,7.16,70.87,33.23,1377.9,91.71,-14717.95,17.41,-22.4099999999999,No Change
Jul 2017,Pecos,MPIM,Low,Low,1801.01,18.49,0.24,19.59,31.88,29.18,72.96,23.33,21.94,0,-6.15,0,1760.58,2.6,68.5,32.25,1863.93,67.88,-14791.69,-23.83,-73.7399999999998,No Change
Aug 2017,Pecos,MPIM,Low,Low,2423.08,28.48,0.4,6,37.96,11.54,62.55,20.17,30.47,0,-8.22,0,2364.13,4.68,57.24,28.42,2454.47,51.71,-14857.78,-16.17,-66.0900000000001,No Change
Sep 2017,Pecos,MPIM,Low,Low,3082.44,32.17,1.48,12.46,34.59,10.13,44.34,13.71,36.84,0,-7.93,0,3013.44,4.65,41.35,22.9,3082.34,63.27,-14906.32,11.56,-48.5399999999991,No Change
Oct 2017,Pecos,MPIM,Low,Low,1353.37,13.74,0.51,18.12,19.14,19.64,43.54,13.51,16.51,0,-4.67,0,1323.12,1.3,39.63,13.59,1377.63,77,-14930.94,13.73,-24.6200000000008,No Change
Nov 2017,Pecos,MPIM,Low,Low,803.26,7.84,0.11,12.64,4.27,8.77,9.38,2.17,9.53,0,-0.52,0,785.89,0.35,9.74,2.18,798.16,66.91,-14962.71,-10.09,-31.7699999999986,No Change
Dec 2017,Pecos,MPIM,Low,Low,504.88,5.23,0.11,3.54,3.3,1.71,6.78,1.06,6.01,0,-0.14,0,493.64,0.34,6.65,0,500.63,59.86,-14963.09,-7.05,-0.380000000001019,No Change
Jan 2018,Pecos,MPIM,Low,Low,317.11,3.25,0.11,0.71,4.04,1.66,6.79,1.18,4.07,0,-0.63,0,309.79,0.89,6.5,0,317.18,60.53,-14962.94,0.670000000000002,0.149999999999636,No Change
Feb 2018,Pecos,MPIM,Low,Low,454.21,3.83,0.11,0.96,6.5,3.1,7.04,1.3,5.4,0,-1.8,0,444.98,1.37,7.38,0.22,453.96,62.03,-14965.11,1.5,-2.17000000000007,No Change
Mar 2018,Pecos,MPIM,Low,Low,330.19,5.92,0.1,1.39,9.21,9.1,18.91,3.61,4.37,0,-2.11,0,319.9,6.64,16.24,8.75,351.54,63.78,-14967.47,1.75,-2.35999999999876,No Change
Apr 2018,Pecos,MPIM,Low,Low,353.31,6.89,0.12,4.51,22.42,18.2,57.73,18.98,5.38,0,-4.97,0,341.04,3.25,52.84,19.1,416.23,62.95,-14989.28,-0.829999999999998,-21.8100000000013,No Change
May 2018,Pecos,MPIM,Low,Low,165.43,1.81,0.1,3.09,21.47,25.45,76.68,22.91,1.83,0,-1.9,0,161.79,4.69,66.6,30.3,263.39,53.08,-15046.72,-9.87,-57.4399999999987,No Change
Jun 2018,Pecos,MPIM,Low,Low,2051.72,20.47,0.36,7.01,32.13,16.23,66.28,20.92,23.46,0,-5.63,0,2007.79,3.55,60.59,33.44,2105.37,36.27,-15130.85,-16.81,-84.130000000001,No Change
Jul 2018,Pecos,MPIM,Low,Low,1686.99,18.33,0.24,3.86,33.76,14.22,71.79,23,21.19,0,-7.57,0,1647.46,2.75,65.21,31.73,1747.16,36.94,-15191.83,0.669999999999995,-60.9799999999996,No Change
Aug 2018,Pecos,MPIM,Low,Low,3853.13,42.88,0.4,9.22,49.31,10.08,52.12,16.45,46.75,0,-10.23,0,3763.5,5.06,47.75,28.5,3844.81,40.06,-15258.73,3.12,-66.8999999999996,No Change
Sep 2018,Pecos,MPIM,Low,Low,1384.14,11.84,1.48,9.51,27.37,21.97,56.91,17.81,16.33,0,-4.37,0,1355.97,2.78,52.19,21.86,1432.8,67.2,-15286.37,27.14,-27.6400000000012,No Change
Oct 2018,Pecos,MPIM,Low,Low,3375.22,34.91,0.51,26.71,20.15,7.31,22.72,6.56,37.2,0,-6.05,0,3303.11,1.93,22.06,15.14,3342.24,59.52,-15335.38,-7.68,-49.0099999999984,No Change
Nov 2018,Pecos,MPIM,Low,Low,504.28,6.19,0.11,13.86,5.31,13.76,9.02,1.99,6.45,0,0.16,0,491.64,0.73,9.22,1.34,502.93,66.46,-15335.54,6.93999999999999,-0.160000000001673,No Change
Dec 2018,Pecos,MPIM,Low,Low,1117.41,11.47,0.11,4.63,9.1,1.67,6.8,1.06,13.19,0,-1.2,0,1092.75,0.72,6.53,0,1100,55.82,-15337.3,-10.64,-1.7599999999984,No Change
Jan 2019,Pecos,MPIM,Low,Low,288.98,2.76,0.11,0.64,3.76,1.66,6.8,1.17,3.61,0,-0.93,0,282.61,1.06,6.78,0,290.46,62.47,-15331.05,6.65,6.25,No Change
Feb 2019,Pecos,MPIM,Low,Low,1779.74,19.58,0.11,3.67,18.68,1.67,6.8,1.23,21.21,0,-4.15,0,1738.95,3.15,6.98,0,1749.08,63.41,-15333.99,0.939999999999998,-2.94000000000051,No Change
Mar 2019,Pecos,MPIM,Low,Low,79.65,0.37,0.1,0.94,12.47,17.32,14.65,3,0.97,0,-1.66,0,78.31,6.04,13.99,4.88,103.23,79.01,-15322.51,15.6,11.4799999999996,No Change
Apr 2019,Pecos,MPIM,Low,Low,1516.38,15.11,0.12,15.72,18.14,14.2,40.12,12.91,17.35,0,-6.33,0,1483.92,1.91,38.02,16.49,1540.34,71.83,-15339.74,-7.18000000000001,-17.2299999999996,No Change
May 2019,Pecos,MPIM,Low,Low,1619.47,19.09,0.1,10.41,25.74,15.43,60.13,19.08,19.31,0,-6.91,0,1581.07,5.38,56.37,27.4,1670.23,64.95,-15372.42,-6.88,-32.6800000000003,No Change
Jun 2019,Pecos,MPIM,Low,Low,1047.82,8.5,0.36,8.38,30.31,30.19,77.17,24.51,10.96,0,-3.03,0,1028.37,3.38,71.06,34.1,1136.9,59.94,-15428.48,-5.01000000000001,-56.0599999999995,No Change
Jul 2019,Pecos,MPIM,Low,Low,1238.84,12.22,0.24,7.38,32.02,23.55,81.88,26,15.47,0,-5.11,0,1211.15,1.72,73.97,33.13,1319.97,41.66,-15507.3,-18.28,-78.8199999999997,No Change
Aug 2019,Pecos,MPIM,Low,Low,3677.6,44.05,0.4,6.74,51.79,10.44,55.01,17.41,45.95,0,-8.64,0,3587.6,5,49.75,28.58,3670.93,32.04,-15585.95,-9.62,-78.6500000000015,No Change
Sep 2019,Pecos,MPIM,Low,Low,749.85,2.79,1.48,6,30.61,31.46,65.82,20.58,8.32,0,-2.38,0,738.74,1.49,59.58,24.33,824.13,61.24,-15614.82,29.2,-28.869999999999,No Change
Oct 2019,Pecos,MPIM,Low,Low,1960.66,22.21,0.51,12.54,32.91,16.92,41.35,13.1,23.38,0,-8.25,0,1915.06,2.44,37.06,14.76,1969.32,46.05,-15678.44,-15.19,-63.6200000000008,No Change
Nov 2019,Pecos,MPIM,Low,Low,316.5,4.41,0.11,7.43,2.59,7.02,8.09,1.61,4.05,0,0.79,0,308.04,0.73,8.03,0.86,317.66,53.23,-15706.31,7.18,-27.869999999999,No Change
Dec 2019,Pecos,MPIM,Low,Low,843.26,8.51,0.11,2.57,8.2,1.68,6.82,1.06,10.03,0,-1.09,0,824.73,0.63,6.41,0,831.77,47.25,-15708.81,-5.98,-2.5,No Change
Jan 2020,Pecos,MPIM,Low,Low,812.79,8.1,0.11,2.45,7.55,1.68,6.82,1.17,9.59,0,-0.55,0,795.1,0.44,6.4,0,801.94,53.12,-15705.64,5.87,3.17000000000007,No Change
Feb 2020,Pecos,MPIM,Low,Low,734.92,5.99,0.11,1.45,7.79,2.91,6.86,1.15,8.63,0,-1.56,0,720.29,1.34,7.02,0.03,728.69,58.24,-15702.24,5.12,3.39999999999964,No Change
Mar 2020,Pecos,MPIM,Low,Low,633.99,9.64,0.1,1.31,11.79,10.08,15.44,2.92,8.58,0,0.05,0,615.78,6.67,13.53,6.82,642.79,61.8,-15700.91,3.56,1.32999999999993,No Change
Apr 2020,Pecos,MPIM,Low,Low,327.49,6.87,0.12,7.27,14.55,17.31,40.33,13.45,4.08,0,-0.33,0,316.54,2.81,38.21,14.9,372.46,62.5,-15711.62,0.700000000000003,-10.7100000000009,No Change
May 2020,Pecos,MPIM,Low,Low,2636.7,31.92,0.1,12.06,33.86,9.33,46.01,14.58,30.33,0,-10.87,0,2574.44,6.31,43.38,26.86,2651,48.42,-15749.65,-14.08,-38.0299999999988,No Change
Jun 2020,Pecos,MPIM,Low,Low,2614.63,31.63,0.36,7.28,34.95,10.96,58.17,18.82,31.13,0,-6.89,0,2551.88,7.62,54.91,31.11,2645.52,61,-15788.48,12.58,-38.8299999999999,No Change
Jul 2020,Pecos,MPIM,Low,Low,1841.44,21.23,0.24,11.26,30.31,19.99,71.35,23.01,22.46,0,-3.24,0,1797.75,3.14,67.23,32.02,1900.14,69.42,-15834.7,8.42,-46.2200000000012,No Change
Aug 2020,Pecos,MPIM,Low,Low,942.08,11.48,0.4,9.12,26.28,25.72,72.62,23.02,11.14,0,-0.11,0,919.46,2.32,65.76,27.38,1014.92,60.85,-15895.85,-8.57,-61.1499999999996,No Change
Sep 2020,Pecos,MPIM,Low,Low,1041.96,9.95,1.48,7.59,23.44,20.04,61.35,19.09,11.51,0,-0.99,0,1020.5,1.41,55.21,23.42,1100.54,45.24,-15961.8,-15.61,-65.9499999999989,No Change
Oct 2020,Pecos,MPIM,Low,Low,367.61,6.13,0.51,5.09,20.91,18.9,57.8,17.91,4.82,0,-1.45,0,356.66,1,50.55,17.35,425.56,35.7,-16016.95,-9.54,-55.1500000000015,No Change
Nov 2020,Pecos,MPIM,Low,Low,176.91,1.47,0.11,3.39,2.95,4.37,9.83,2.27,2.16,0,-0.89,0,173.28,0.5,9.1,1.64,184.52,27.05,-16070.83,-8.65,-53.8799999999992,No Change
