Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,MPIM,High,Low,2665.16,90.82,12.55,11.5,78.47,16.88,25.65,-0.3,95.3,0,-17.48,0,2479.04,47.76,23.57,0,2550.37,682.72,-4916.24,0,0,No Change
Feb 2016,Rio_Grande,MPIM,High,Low,2669.73,95.66,14.81,26.11,74.04,16.79,25.67,-0.3,105.75,0,-22.86,0,2468.32,49.96,24.39,0,2542.67,746.7,-4864.37,63.98,51.8699999999999,No Change
Mar 2016,Rio_Grande,MPIM,High,Low,848.9,41.51,21.06,80.34,15.55,70.21,28.12,0.42,44.31,0,-17.99,0,763.08,54.88,32.72,0.11,850.79,805.54,-4807.45,58.8399999999999,56.9200000000001,No Change
Apr 2016,Rio_Grande,MPIM,High,Low,503.27,69.7,21.83,55.09,108.98,107.45,50.7,5.85,25.95,0,-11.02,0,407.62,45.93,61.78,7.82,523.14,745.86,-4808.94,-59.68,-1.48999999999978,No Change
May 2016,Rio_Grande,MPIM,High,Low,3053.72,223.05,74.79,69.7,175.43,48.33,51.88,6.24,108.01,0,-21.31,0,2722.66,122.34,69.72,35.55,2950.27,730.48,-4846.68,-15.38,-37.7400000000007,No Change
Jun 2016,Rio_Grande,MPIM,High,Low,1349.71,95.63,87.99,85.18,182.58,148.76,62.09,8.92,37.35,0,-30.42,0,1216.73,95.05,102.51,65.47,1479.75,833.5,-4841.18,103.02,5.5,No Change
Jul 2016,Rio_Grande,MPIM,High,Low,4304.09,129.67,25.88,92.8,119.01,120.46,59.42,8.64,136.9,0,-7.36,0,4037.52,71.56,93.96,68.33,4271.37,817.99,-4952.89,-15.51,-111.71,No Change
Aug 2016,Rio_Grande,MPIM,High,Low,1348.41,41.48,10.11,67.95,126.23,192.8,62.25,9.01,43.87,0,-5.34,0,1263.06,55.55,96.57,58.95,1474.13,773.36,-4942.46,-44.63,10.4300000000003,No Change
Sep 2016,Rio_Grande,MPIM,High,Low,2445.64,72.97,3.27,43.51,96.54,113.01,52.99,6.66,68.99,0,-6.82,0,2303.67,56.03,72.54,44.92,2477.16,663.45,-5016.11,-109.91,-73.6499999999996,No Change
Oct 2016,Rio_Grande,MPIM,High,Low,4682.44,139.56,2.62,17.26,114.86,39.26,38.13,3.02,134.42,0,-13.83,0,4408.47,63.14,40.9,10.28,4522.79,620.77,-5045.19,-42.6800000000001,-29.0799999999999,No Change
Nov 2016,Rio_Grande,MPIM,High,Low,644.71,39.45,14.46,2.51,57.4,22.33,25.9,-0.31,33.82,0,-27.88,0,571.44,44.2,23.56,0,639.2,690.58,-4970,69.8100000000001,75.1899999999996,No Change
Dec 2016,Rio_Grande,MPIM,High,Low,1541.01,57.75,14.1,4.9,63.47,23.27,25.93,-0.3,45.2,0,-20.16,0,1438.06,46.91,22.32,0,1507.29,728.3,-4990.26,37.7199999999999,-20.2600000000002,No Change
Jan 2017,Rio_Grande,MPIM,High,Low,1841.12,60.72,13.45,10.92,61.49,16.73,25.95,-0.3,64.55,0,-21.9,0,1715.85,40.39,23.01,0,1779.26,772.42,-4991.45,44.12,-1.1899999999996,No Change
Feb 2017,Rio_Grande,MPIM,High,Low,1342.97,53.56,16,23.66,43.66,16.88,26.25,-0.21,57.5,0,-25.78,0,1231.92,44.9,26.32,0,1303.14,820.42,-4975.06,48,16.3899999999994,No Change
Mar 2017,Rio_Grande,MPIM,High,Low,1767.88,77.29,21.83,73.67,38.6,58.15,42.41,3.74,78.47,0,-19.54,0,1612.12,64.55,48.37,0.11,1725.15,847.34,-4969.8,26.9200000000001,5.26000000000022,No Change
Apr 2017,Rio_Grande,MPIM,High,Low,1427.85,116.52,27.07,56.26,78.81,52.42,48.45,5.17,74.52,0,-17.07,0,1236.81,78.01,59.52,4.3,1378.63,818.1,-4949.66,-29.24,20.1400000000003,No Change
May 2017,Rio_Grande,MPIM,High,Low,1118.94,171.47,111.67,61.33,200.31,64.34,59.94,8.09,51.26,0,-46.07,0,896.2,131.91,85.21,45.1,1158.42,828.25,-4939.79,10.15,9.86999999999989,No Change
Jun 2017,Rio_Grande,MPIM,High,Low,402.66,91.42,131.13,76.24,200.78,118.71,70.47,10.67,21.09,0,-57.5,0,290.15,121.73,118.14,73.3,603.32,930.87,-5031.55,102.62,-91.7600000000002,No Change
Jul 2017,Rio_Grande,MPIM,High,Low,2108.29,55.48,22.31,86.74,140.1,191.36,66.2,10.19,60.39,0,-9.75,0,1992.42,52.05,111.44,72.24,2228.15,954.6,-5201.06,23.73,-169.51,No Change
Aug 2017,Rio_Grande,MPIM,High,Low,4143.4,126.7,9.58,74.37,110.94,117.13,57.33,8.01,126.82,0,-6.27,0,3889.88,74.37,87.52,61.88,4113.66,847.92,-5278.66,-106.68,-77.5999999999995,No Change
