Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Canadian,GFDL,Low,No Change,125.38,2.72,0,0.27,4.33,0.24,0.73,0.95,1.92,0,-1.78,0,120.75,0.14,4.75,0,125.64,425.12,-2273.58,0,0,No Change
Feb 2016,Canadian,GFDL,Low,No Change,106.93,1.81,0,0.31,3.43,0.24,0.73,0.94,1.48,0,-1.8,0,103.64,0.11,5.01,0,108.76,424.24,-2273.23,-0.879999999999995,0.349999999999909,No Change
Mar 2016,Canadian,GFDL,Low,No Change,857.72,10.14,0,2.66,16.6,0.24,0.73,0.94,9.61,0,-9.43,0,837.97,0.56,6.17,0,844.7,422.2,-2273.34,-2.04000000000002,-0.110000000000127,No Change
Apr 2016,Canadian,GFDL,Low,No Change,160.83,10.59,0,8.23,11.2,6.39,18.22,4.71,1.65,0,-3.31,0,148.59,0.86,24.13,3.7,177.28,432.17,-2272.94,9.97000000000003,0.400000000000091,No Change
May 2016,Canadian,GFDL,Low,No Change,633.29,13.14,0,9.46,30.16,27.83,27.44,7.03,6.09,0,0.78,0,614.06,0.58,35.62,18.19,668.45,426.35,-2291.81,-5.81999999999999,-18.8699999999999,No Change
Jun 2016,Canadian,GFDL,Low,No Change,311.48,16.95,0,12.9,36.38,37.14,37.56,9.35,2.68,0,4.08,0,291.85,0.74,44,24.58,361.17,413.46,-2323.55,-12.89,-31.7400000000002,No Change
Jul 2016,Canadian,GFDL,Low,No Change,2596.87,40.5,0,16.01,43.19,17.09,23.5,6.2,29.65,0,-3,0,2526.72,1.39,37.03,23.52,2588.66,396.9,-2369.58,-16.56,-46.0299999999997,No Change
Aug 2016,Canadian,GFDL,Low,No Change,2786.77,40.87,0,11.67,49.51,12.42,20.67,5.51,32.17,0,-9.65,0,2713.72,1.77,29.89,19.39,2764.77,403.27,-2383.76,6.37,-14.1800000000003,No Change
Sep 2016,Canadian,GFDL,Low,No Change,1127.11,26.84,0,12.72,33.68,22.18,26.55,6.92,15.92,0,1.63,0,1084.35,1,36.29,16.54,1138.19,425.62,-2395.78,22.35,-12.02,No Change
Oct 2016,Canadian,GFDL,Low,No Change,473.68,7.55,0,8.87,11.07,13.11,15.08,4.19,5.93,0,0.34,0,460.2,0.38,19.79,3.27,483.64,420.45,-2414.41,-5.17000000000002,-18.6299999999997,No Change
Nov 2016,Canadian,GFDL,Low,No Change,1318.81,17.4,0,5.34,22.75,0.24,0.73,0.94,15.05,0,-11.2,0,1286.36,0.76,4.3,0,1291.42,409.5,-2422.29,-10.95,-7.88000000000011,No Change
Dec 2016,Canadian,GFDL,Low,No Change,246.35,3.88,0,1,5.16,0.24,0.73,0.94,2.87,0,-2.2,0,239.6,0.17,3.51,0,243.28,427.49,-2418.23,17.99,4.05999999999995,No Change
Jan 2017,Canadian,GFDL,Low,No Change,762.5,11.89,0,2.77,15.37,0.24,0.73,0.94,9.43,0,-6.49,0,741.18,0.48,3.84,0,745.49,428.68,-2417.35,1.19,0.880000000000109,No Change
Feb 2017,Canadian,GFDL,Low,No Change,716.63,11.01,0,3.64,13.05,0.24,0.73,0.94,8.86,0,-5.88,0,696.76,0.44,3.83,0,701.02,439.76,-2414.19,11.08,3.15999999999985,No Change
Mar 2017,Canadian,GFDL,Low,No Change,1541.06,27.43,0,6.58,30.54,0.24,0.73,0.94,17.46,0,-10.47,0,1496.17,1.02,6.35,0,1503.54,448.52,-2410.99,8.75999999999999,3.20000000000027,No Change
Apr 2017,Canadian,GFDL,Low,No Change,1120.23,26.48,0,5.22,29.49,3.31,7.26,2.28,12.21,0,-6.15,0,1081.54,1.23,14.35,1.29,1098.41,472.25,-2403.78,23.73,7.20999999999958,No Change
May 2017,Canadian,GFDL,Low,No Change,2506.3,42.8,0,9.36,53.55,6.95,12.8,3.7,24.25,0,-15.11,0,2439.25,1.96,22.28,12.23,2475.72,489.05,-2403.98,16.8,-0.199999999999818,No Change
Jun 2017,Canadian,GFDL,Low,No Change,1029.57,16.21,0,12.09,31.37,29.01,28.22,7.22,10.3,0,1.18,0,1003.07,0.57,39.7,21.97,1065.31,522.47,-2416.17,33.42,-12.1900000000001,No Change
Jul 2017,Canadian,GFDL,Low,No Change,2797.08,36.95,0,15.82,40.38,15.6,21.17,5.64,31.72,0,-4.94,0,2728.42,1.29,36.06,22.65,2788.41,506.12,-2447.66,-16.35,-31.4899999999998,No Change
Aug 2017,Canadian,GFDL,Low,No Change,2631.34,32.86,0,11.7,42.93,13.19,21.71,5.75,30.33,0,-10.09,0,2568.15,1.5,32.99,20.02,2622.66,510.37,-2459.06,4.25,-11.4000000000001,No Change
Sep 2017,Canadian,GFDL,Low,No Change,1356.61,18.33,0,12.08,24.22,17.91,20.58,5.49,15.96,0,-0.72,0,1322.33,0.66,31.42,15.19,1369.6,523.1,-2474.81,12.73,-15.75,No Change
Oct 2017,Canadian,GFDL,Low,No Change,2053.31,28.49,0,12.25,26.32,0.26,0.79,0.96,23.93,0,-10.74,0,2000.9,0.92,5.84,0.58,2008.23,513.07,-2489.85,-10.03,-15.04,No Change
Nov 2017,Canadian,GFDL,Low,No Change,716.68,8.01,0,2.32,13.11,0.25,0.73,0.94,7.61,0,-7.62,0,701.06,0.44,4.5,0,706,533.12,-2477.07,20.05,12.7799999999997,No Change
Dec 2017,Canadian,GFDL,Low,No Change,394.94,6.68,0,2.38,5.58,0.25,0.73,0.94,5.28,0,-1.21,0,382.99,0.17,3.75,0,386.91,541.27,-2476.86,8.14999999999998,0.210000000000036,No Change
Jan 2018,Canadian,GFDL,Low,No Change,524.7,7.81,0,2.12,9.23,0.25,0.73,0.94,6.59,0,-3.57,0,510.3,0.27,4.69,0,515.26,542.65,-2472.58,1.38,4.2800000000002,No Change
Feb 2018,Canadian,GFDL,Low,No Change,573.63,7.44,0,2.84,9.44,0.25,0.73,0.94,6.48,0,-4.91,0,559.71,0.31,4.49,0,564.51,546.73,-2469.35,4.08000000000004,3.23000000000002,No Change
Mar 2018,Canadian,GFDL,Low,No Change,832.69,10.99,0,3.2,15.04,0.25,0.73,0.94,9.97,0,-7.49,0,811.73,0.48,6.45,0,818.66,551.22,-2467.56,4.49000000000001,1.78999999999996,No Change
Apr 2018,Canadian,GFDL,Low,No Change,864.91,10.39,0,7,16.48,7.71,6.53,2.1,9.2,0,-6.13,0,845.32,0.76,15.35,0.99,862.42,559.36,-2464.87,8.13999999999999,2.69000000000005,No Change
May 2018,Canadian,GFDL,Low,No Change,1433.07,17.52,0,8.9,23.66,10.08,20.38,5.49,14.45,0,-5.88,0,1401.11,0.91,30.65,13.31,1445.97,557.19,-2467.21,-2.16999999999996,-2.34000000000015,No Change
Jun 2018,Canadian,GFDL,Low,No Change,1284.64,21.1,0,12.23,34.04,26.97,26.27,6.79,12.56,0,1.13,0,1250.97,0.67,39.9,22.21,1313.75,555.03,-2486.85,-2.16000000000008,-19.6399999999999,No Change
Jul 2018,Canadian,GFDL,Low,No Change,1911.05,26.6,0,14.68,34.65,21.65,29.08,7.51,22.62,0,-2.1,0,1861.83,1.01,44.5,23.63,1930.97,541.69,-2514.86,-13.3399999999999,-28.0100000000002,No Change
Aug 2018,Canadian,GFDL,Low,No Change,1848.47,21.46,0,12.32,32,20.5,23.86,6.21,18.6,0,-3.18,0,1808.41,0.82,36.99,20.27,1866.48,531.78,-2539.54,-9.91000000000008,-24.6799999999998,No Change
Sep 2018,Canadian,GFDL,Low,No Change,2560.32,33.8,0,14.83,31.43,9.99,12.24,3.57,28.34,0,-3.48,0,2498.18,1.01,23.62,15.76,2538.56,523.94,-2562.04,-7.83999999999992,-22.5,No Change
Oct 2018,Canadian,GFDL,Low,No Change,1186.04,18.01,0,8.92,14.23,4.56,8.98,2.79,14.82,0,-1.2,0,1153.21,0.63,15.2,3.02,1172.05,530.43,-2561.6,6.4899999999999,0.440000000000055,No Change
Nov 2018,Canadian,GFDL,Low,No Change,560.06,7.22,0,2.13,10.22,0.25,0.73,0.94,6.49,0,-5.22,0,546.35,0.33,4.73,0,551.42,531.09,-2557.2,0.660000000000082,4.40000000000009,No Change
Dec 2018,Canadian,GFDL,Low,No Change,505.35,6.98,0,2.18,8.96,0.25,0.73,0.94,5.88,0,-4.21,0,492.5,0.29,5.19,0,497.98,536.12,-2555.72,5.02999999999997,1.48000000000002,No Change
Jan 2019,Canadian,GFDL,Low,No Change,441.88,5.94,0,1.6,8.26,0.25,0.73,0.94,5.18,0,-3.92,0,430.76,0.25,4.47,0,435.49,539.42,-2553.83,3.29999999999995,1.88999999999987,No Change
Feb 2019,Canadian,GFDL,Low,No Change,535.67,7.61,0,2.03,11.88,0.25,0.73,0.94,7.14,0,-6.45,0,520.92,0.39,6.59,0,527.9,542.75,-2552.36,3.33000000000004,1.4699999999998,No Change
Mar 2019,Canadian,GFDL,Low,No Change,327.44,4.66,0,1.2,6.63,0.88,2.47,1.27,4.01,0,-2.57,0,318.76,0.29,10.45,0.17,329.67,547.58,-2551.45,4.83000000000004,0.910000000000309,No Change
Apr 2019,Canadian,GFDL,Low,No Change,1326.19,17.27,0,14.17,22.26,10.99,11.65,3.24,13.9,0,-9.48,0,1295.02,1.31,20.43,2.02,1318.78,544.07,-2551.37,-3.50999999999999,0.0799999999999272,No Change
May 2019,Canadian,GFDL,Low,No Change,1305.58,16.04,0,8.86,19.28,7.81,20.07,5.4,12.3,0,-5.14,0,1277.24,0.84,28.6,10.86,1317.54,543.33,-2557.38,-0.740000000000009,-6.01000000000022,No Change
Jun 2019,Canadian,GFDL,Low,No Change,781.88,10.11,0,12.74,29.77,33.46,32.72,8.23,6.95,0,0.57,0,764.82,0.49,43.93,24.03,833.27,540.88,-2575.76,-2.45000000000005,-18.3800000000001,No Change
Jul 2019,Canadian,GFDL,Low,No Change,2170.06,26.82,0,15.49,35.57,21.78,27.57,7.07,23.43,0,-3.51,0,2119.81,1.05,43.82,23.89,2188.57,517.75,-2616.76,-23.13,-41,No Change
Aug 2019,Canadian,GFDL,Low,No Change,6311.83,73.63,0,33.05,68.48,5.67,8.04,2.6,63.69,0,-25.34,0,6174.51,3.13,18.11,18.95,6214.69,508.21,-2641.23,-9.54000000000002,-24.4699999999998,No Change
Sep 2019,Canadian,GFDL,Low,No Change,2729.19,35.45,0,25.32,21.53,7.94,10.79,3.22,30.84,0,-4.84,0,2662.91,1.38,20.92,14.13,2699.33,558.35,-2627.27,50.14,13.96,No Change
Oct 2019,Canadian,GFDL,Low,No Change,2010.43,25.61,0,23.92,8.96,2.43,4.05,1.61,22.62,0,-6.11,0,1962.19,1.25,10.01,1.09,1974.54,558.59,-2622.98,0.240000000000009,4.28999999999996,No Change
Nov 2019,Canadian,GFDL,Low,No Change,299.78,4.16,0,2.13,4.33,0.25,0.73,0.94,3.86,0,-2.34,0,291.76,0.29,5.64,0,297.69,557.56,-2609.99,-1.03000000000009,12.9900000000002,No Change
Dec 2019,Canadian,GFDL,Low,No Change,824.87,11.26,0,7.73,5.52,0.25,0.73,0.94,9.39,0,-2.21,0,804.22,0.47,4.36,0,809.05,555.79,-2608.26,-1.76999999999998,1.72999999999956,No Change
Jan 2020,Canadian,GFDL,Low,No Change,146.61,2.36,0,0.54,2.95,0.25,0.73,0.94,1.83,0,-1.01,0,142.41,0.13,4.39,0,146.94,556.49,-2600.86,0.700000000000045,7.40000000000009,No Change
Feb 2020,Canadian,GFDL,Low,No Change,649.89,9.22,0,8,4.78,0.25,0.73,0.94,8.5,0,-3.87,0,632.18,0.56,5.28,0,638.02,554.58,-2599.83,-1.90999999999997,1.0300000000002,No Change
Mar 2020,Canadian,GFDL,Low,No Change,568.82,11.15,0,3.95,9.16,0.25,0.73,0.94,6.23,0,-2.24,0,551.45,0.51,7.13,0,559.09,553.62,-2594.99,-0.960000000000036,4.84000000000015,No Change
Apr 2020,Canadian,GFDL,Low,No Change,430.77,13.8,0,4.17,13.66,2.99,6.51,2.1,4.41,0,-1.69,0,412.56,0.65,14.32,0.71,428.25,555.2,-2590.78,1.58000000000004,4.20999999999958,No Change
May 2020,Canadian,GFDL,Low,No Change,2685.09,32.66,0,21.7,29.72,6.88,12.53,3.58,25.79,0,-13.96,0,2626.64,2.08,22.55,10.38,2661.65,555.95,-2593.18,0.75,-2.39999999999964,No Change
Jun 2020,Canadian,GFDL,Low,No Change,2409.85,32.16,0,12.72,39.1,15.89,21.32,5.61,24.94,0,-4.99,0,2352.75,1.21,37.23,21.86,2413.06,565.2,-2600.69,9.25,-7.51000000000022,No Change
Jul 2020,Canadian,GFDL,Low,No Change,2013.58,24.94,0,14.95,32.82,21.55,25.72,6.69,21,0,-2.15,0,1967.64,0.87,41.75,23,2033.25,566.9,-2618.3,1.69999999999993,-17.6100000000001,No Change
Aug 2020,Canadian,GFDL,Low,No Change,2070.06,28,0,12.52,30.04,14.72,21.81,5.82,23.54,0,-0.68,0,2018.53,0.85,34.79,19.99,2074.16,555.46,-2641.48,-11.4399999999999,-23.1799999999998,No Change
Sep 2020,Canadian,GFDL,Low,No Change,2132.39,26.75,0,12.56,27.97,10.59,13.86,3.93,23.57,0,-4.11,0,2082.07,0.92,24.84,14.36,2122.19,551.97,-2654.61,-3.49000000000001,-13.1300000000001,No Change
Oct 2020,Canadian,GFDL,Low,No Change,22.77,0.7,0,8.65,9.51,19.58,14.97,4.03,0.21,0,1.97,0,21.86,0.14,20.31,2.37,44.68,554.44,-2659.44,2.47000000000003,-4.82999999999993,No Change
Nov 2020,Canadian,GFDL,Low,No Change,86.03,1.45,0,0.19,2.94,0.24,0.73,0.94,1.3,0,-1.53,0,83.27,0.09,6.01,0,89.38,535,-2670.57,-19.4400000000001,-11.1300000000001,No Change
Dec 2020,Canadian,GFDL,Low,No Change,58.87,1.12,0,0.16,2.22,0.24,0.73,0.94,0.88,0,-1.08,0,56.86,0.07,4.99,0,61.92,531.47,-2670.58,-3.52999999999997,-0.00999999999976353,No Change
Jan 2021,Canadian,GFDL,Low,No Change,101.56,1.84,0,0.3,2.97,0.25,0.73,0.94,1.46,0,-1.28,0,98.26,0.09,4.72,0,103.07,528.24,-2670.57,-3.23000000000002,0.00999999999976353,No Change
Feb 2021,Canadian,GFDL,Low,No Change,136.11,2.15,0,0.67,3.13,0.3,0.73,0.94,1.86,0,-1.45,0,132.1,0.1,5.93,0,138.12,526.03,-2670.17,-2.21000000000004,0.400000000000091,No Change
Mar 2021,Canadian,GFDL,Low,No Change,66.43,1.22,0,3.05,5.73,7.62,6.8,2.12,0.62,0,-0.09,0,64.58,0.15,14.86,0.72,80.31,522.72,-2669.54,-3.30999999999995,0.630000000000109,No Change
Apr 2021,Canadian,GFDL,Low,No Change,373.23,3.92,0,8.24,12.63,12,23.43,6.29,3.66,0,-5.59,0,365.65,0.65,29.37,8.36,404.03,510.66,-2674.42,-12.06,-4.88000000000011,No Change
