Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Canadian,MPIM,High,Low,466.56,6.79,0,1.61,9.68,0.31,0.81,0.95,6.08,0,-4.48,0,453.68,0.29,5.09,0,459.06,425.12,-2270.39,0,0,High
Feb 2016,Canadian,MPIM,High,Low,1184.1,15.81,0,4.92,22.48,0.29,0.81,0.94,14.69,0,-12.06,0,1153.6,0.76,5.03,0,1159.4,429.27,-2268.65,4.14999999999998,1.73999999999978,High
Mar 2016,Canadian,MPIM,High,Low,845.02,9.28,0,2.8,14.6,0.5,1.05,0.99,8.25,0,-8.12,0,827.49,0.5,7.52,0.03,835.55,446.28,-2265.88,17.01,2.76999999999998,High
Apr 2016,Canadian,MPIM,High,Low,333.38,5.02,0,10.8,12.66,16.25,18.28,4.52,3.41,0,-2.8,0,324.95,0.62,24.03,1.41,351.01,452.92,-2265.85,6.64000000000004,0.0300000000002001,High
May 2016,Canadian,MPIM,High,Low,3696.38,49.37,0,15.16,61.74,5.47,10.33,3.2,41.29,0,-24.21,0,3605.72,2.15,18.06,11.09,3637.02,439.05,-2280.41,-13.87,-14.5599999999999,High
Jun 2016,Canadian,MPIM,High,Low,655.66,10.9,0,14.7,33.66,40.63,41.23,10.23,8.39,0,2.63,0,636.36,0.53,48.92,21.72,707.54,484.4,-2281.55,45.35,-1.14000000000033,High
Jul 2016,Canadian,MPIM,High,Low,3205.61,40.69,0,16.67,49.87,18.14,27.56,7.06,35.94,0,-9.46,0,3128.99,1.75,41.2,22.44,3194.37,459.51,-2323.25,-24.89,-41.6999999999998,High
Aug 2016,Canadian,MPIM,High,Low,1773.83,19.64,0,13.55,34.55,26.9,26.78,6.82,16.62,0,-2.29,0,1737.58,0.73,38.43,18.71,1795.44,470.54,-2339.7,11.03,-16.4499999999998,High
Sep 2016,Canadian,MPIM,High,Low,1392.14,19.34,0,14.5,27.67,24.23,24.91,6.48,15.83,0,0.77,0,1356.97,0.63,35.19,15.66,1408.45,459.72,-2364.04,-10.82,-24.3400000000001,High
Oct 2016,Canadian,MPIM,High,Low,1962.96,27.81,0,12.45,23.28,1.28,1.67,1.07,22.85,0,-7.49,0,1912.29,0.85,7.05,1.37,1921.56,446.41,-2381.54,-13.31,-17.5,High
Nov 2016,Canadian,MPIM,High,Low,673.34,7.25,0,2.58,10.84,0.29,0.81,0.95,6.55,0,-6.23,0,659.53,0.36,4.82,0,664.72,461.97,-2368.15,15.56,13.3899999999999,High
Dec 2016,Canadian,MPIM,High,Low,352.04,5.32,0,1.84,5.92,0.29,0.81,0.94,4.28,0,-2.33,0,342.44,0.19,3.74,0,346.36,467.55,-2367.7,5.57999999999998,0.450000000000273,High
Jan 2017,Canadian,MPIM,High,Low,311.11,5.26,0,1.09,7.1,0.29,0.81,0.94,4.58,0,-2.85,0,301.26,0.21,4.75,0,306.23,469.31,-2365.61,1.75999999999999,2.08999999999969,High
Feb 2017,Canadian,MPIM,High,Low,867.29,10.2,0,3.62,14.93,0.29,0.81,0.94,9.4,0,-8.55,0,847.69,0.51,6,0,854.2,471.22,-2363.74,1.91000000000003,1.87000000000035,High
Mar 2017,Canadian,MPIM,High,Low,1283.88,15.41,0,5.62,19.79,0.31,0.83,0.95,13.25,0,-10.34,0,1255.23,0.65,7.13,0.01,1263.02,479.72,-2362.76,8.5,0.979999999999563,High
Apr 2017,Canadian,MPIM,High,Low,2584.99,28.42,0,12.14,37.96,2.82,4.59,1.72,22.91,0,-20.26,0,2533.66,1.39,12.02,0.97,2548.05,491.95,-2359.75,12.23,3.01000000000022,High
May 2017,Canadian,MPIM,High,Low,3422.68,42.38,0,25.18,34.44,7.57,10.21,3.08,34.54,0,-11.75,0,3345.76,2.07,20.32,12.19,3380.34,517.95,-2360.95,26.0000000000001,-1.19999999999982,High
Jun 2017,Canadian,MPIM,High,Low,1500.75,19.2,0,14.77,39.6,34.9,34.54,8.61,15.87,0,-1.07,0,1465.68,0.8,48.49,22.74,1537.71,531.64,-2357.48,13.6899999999999,3.4699999999998,High
Jul 2017,Canadian,MPIM,High,Low,1723.85,20.23,0,17.36,38.58,35.43,34.11,8.52,17.47,0,-1.08,0,1686.14,0.79,49.09,23.15,1759.18,513.78,-2391.35,-17.86,-33.8699999999999,High
Aug 2017,Canadian,MPIM,High,Low,2644.65,33.67,0,13.66,41.36,17.3,24.81,6.48,29.15,0,-5.31,0,2581.84,1.26,37.91,19.96,2640.97,493.44,-2423.69,-20.34,-32.3400000000001,High
Sep 2017,Canadian,MPIM,High,Low,2476.92,30.21,0,13.95,34.82,13.42,17.75,4.74,26.7,0,-6.34,0,2420.01,1.2,29.1,15.49,2465.8,497.93,-2438.15,4.49000000000001,-14.46,High
Oct 2017,Canadian,MPIM,High,Low,859.88,12.27,0,10.01,11.12,8.13,15.16,4.11,10.71,0,-1.34,0,836.9,0.61,20.67,2.46,860.64,503.24,-2446.3,5.31,-8.15000000000009,High
Nov 2017,Canadian,MPIM,High,Low,427.41,5.71,0,1.88,7.36,0.29,0.81,0.95,4.65,0,-3.47,0,417.05,0.24,5.54,0,422.83,496.6,-2450.43,-6.63999999999999,-4.12999999999965,High
Dec 2017,Canadian,MPIM,High,Low,360.79,4.95,0,1.51,6.99,0.31,0.81,0.95,4.37,0,-3.47,0,351.46,0.23,4.08,0,355.77,497.99,-2449.12,1.38999999999999,1.30999999999995,High
Jan 2018,Canadian,MPIM,High,Low,343.23,4.98,0,1.01,7.71,0.29,0.81,0.94,4.2,0,-3.68,0,334.04,0.24,4.47,0,338.75,500.46,-2448.08,2.46999999999997,1.03999999999996,High
Feb 2018,Canadian,MPIM,High,Low,380.23,5.17,0,1.63,7.47,0.29,0.81,0.94,4.49,0,-3.88,0,370.56,0.25,5.96,0,376.77,503.28,-2447.43,2.81999999999999,0.650000000000091,High
Mar 2018,Canadian,MPIM,High,Low,488.46,6.18,0,1.8,9.02,0.4,0.94,0.97,5.23,0,-4.53,0,477.05,0.3,7.69,0.01,485.05,504.35,-2446.68,1.07000000000005,0.75,High
Apr 2018,Canadian,MPIM,High,Low,1471.7,14.5,0,9.7,24.5,9.49,14.21,3.72,13.16,0,-11.34,0,1444.04,1.13,21.58,1.87,1468.62,505.25,-2445.96,0.899999999999977,0.7199999999998,High
May 2018,Canadian,MPIM,High,Low,417.08,5.1,0,11.81,29.47,37.32,36.07,9,2.93,0,0.73,0,409.05,0.41,44.72,17.74,471.93,509.17,-2456.5,3.92000000000002,-10.54,High
Jun 2018,Canadian,MPIM,High,Low,1504.54,19.1,0,14.86,40.13,35.5,33.5,8.39,15.09,0,-1.15,0,1470.35,0.76,47.21,23.51,1541.83,483.66,-2497.65,-25.51,-41.1500000000001,High
Jul 2018,Canadian,MPIM,High,Low,2422.49,26.87,0,17.18,37.93,25.1,27.78,7.04,23.33,0,-4.14,0,2372.3,1.01,43.39,22.29,2438.99,466.2,-2532.33,-17.46,-34.6799999999998,High
Aug 2018,Canadian,MPIM,High,Low,2963.78,39.64,0,13.64,47.1,15.83,23.1,6.09,33.86,0,-6.78,0,2890.28,1.51,35.04,19.72,2946.55,456.36,-2556.17,-9.83999999999998,-23.8400000000001,High
Sep 2018,Canadian,MPIM,High,Low,1270.51,15.67,0,13.93,28.58,26.31,25.99,6.69,13.57,0,-1.21,0,1241.27,0.68,36.12,14.1,1292.17,469.6,-2565.81,13.24,-9.63999999999987,High
Oct 2018,Canadian,MPIM,High,Low,1815.24,22.34,0,11.12,19.3,3.91,7.39,2.41,18.59,0,-4.96,0,1774.31,0.79,13.42,3.78,1792.3,455.05,-2586.85,-14.55,-21.04,High
Nov 2018,Canadian,MPIM,High,Low,506.34,9.57,0,1.74,12.53,0.34,0.89,0.96,6.69,0,-4.77,0,490.08,0.41,5.1,0,495.6,462,-2581.99,6.94999999999999,4.86000000000013,High
Dec 2018,Canadian,MPIM,High,Low,756.37,10.88,0,3.65,12.21,0.3,0.81,0.94,8.81,0,-5.08,0,736.67,0.4,3.71,0,740.78,469.02,-2580,7.01999999999998,1.98999999999978,High
Jan 2019,Canadian,MPIM,High,Low,246.06,4.03,0,0.64,6.44,0.3,0.81,0.94,3.51,0,-2.95,0,238.52,0.2,5.13,0,243.85,477.08,-2576.13,8.06,3.86999999999989,High
