Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,GFDL,No Change,High,283.1,2.17,0.08,1.73,2.37,2.11,5.38,1.18,3.73,0,-0.61,0,277.2,0.88,7.15,0,285.23,179.66,-14348.51,0,0,High
Feb 2016,Pecos,GFDL,No Change,High,46.55,1.55,0.08,1.3,4.6,8.55,5.78,1.54,0.69,0,-0.47,0,44.32,4.74,8.23,0.24,57.52,176.97,-14349.58,-2.69,-1.06999999999971,High
Mar 2016,Pecos,GFDL,No Change,High,482.77,12.38,0.08,1.51,19.11,24.67,18.39,4.2,6.67,0,1.58,0,463.72,14.93,18.49,7.91,505.05,169.03,-14353.84,-7.94,-4.26000000000022,High
Apr 2016,Pecos,GFDL,No Change,High,45.26,2.42,0.1,17.09,25.52,43.05,77.86,25.88,0.7,0,-3.08,0,42.14,6.03,74.33,21.71,144.22,159.17,-14367.7,-9.86000000000001,-13.8600000000006,High
May 2016,Pecos,GFDL,No Change,High,319.83,5.92,0.08,9.23,38.21,50.56,87.16,28.43,3.95,0,0.19,0,309.95,8.93,80.45,27.85,427.19,119.3,-14443.78,-39.87,-76.0799999999999,High
Jun 2016,Pecos,GFDL,No Change,High,134.56,2.1,0.27,4.12,37.69,48.15,109.14,33.19,1.92,0,-1.49,0,130.53,10.2,95.24,35,270.97,85.22,-14526.21,-34.08,-82.4299999999985,High
Jul 2016,Pecos,GFDL,No Change,High,4218.62,47.02,0.18,20.52,43.74,13.06,62.39,20.02,49.59,0,-8.33,0,4122.01,4.34,58.64,30.66,4215.65,55.48,-14636.74,-29.74,-110.530000000001,High
Aug 2016,Pecos,GFDL,No Change,High,3280.22,36.49,0.3,11.37,40.71,12.33,67.48,21.9,41.16,0,-8.2,0,3202.57,5.24,62.13,27.7,3297.63,69.89,-14668.52,14.41,-31.7800000000007,High
Sep 2016,Pecos,GFDL,No Change,High,2582.46,25,1.1,16.89,30.32,19.25,65.21,20.54,31.31,0,-5.52,0,2526.15,3.67,60,23.28,2613.09,81.73,-14708.85,11.84,-40.3299999999999,High
Oct 2016,Pecos,GFDL,No Change,High,845.45,8.12,0.38,18.6,22.45,30.13,56.46,18.31,9.83,0,-3.13,0,827.5,0.71,51.18,14.05,893.44,77.48,-14751.01,-4.25,-42.1599999999999,High
Nov 2016,Pecos,GFDL,No Change,High,1513.36,19.01,0.08,12.01,8.97,4.49,6.13,1.39,18.8,0,1.56,0,1475.55,1.04,6.37,0.64,1483.6,56.76,-14796.51,-20.72,-45.5,High
Dec 2016,Pecos,GFDL,No Change,High,213.62,2.95,0.08,2.6,2.37,2.73,5.39,1.06,2.74,0,-0.41,0,207.93,1.21,5.54,0,214.69,59.61,-14781.52,2.85,14.9899999999998,High
Jan 2017,Pecos,GFDL,No Change,High,1092.48,12.95,0.08,2.11,10.3,1.18,5.39,1.18,13.17,0,1.05,0,1066.36,0.74,5.4,0,1072.49,58.04,-14783.53,-1.57,-2.01000000000022,High
Feb 2017,Pecos,GFDL,No Change,High,879.79,9.69,0.08,1.09,9.25,2.27,5.39,1.17,10.48,0,-0.28,0,859.61,1.98,5.75,0,867.35,65.98,-14773.52,7.94,10.0100000000002,High
Mar 2017,Pecos,GFDL,No Change,High,1752.83,27.75,0.08,2.05,16.4,3.62,6.21,1.74,20.91,0,1.02,0,1704.17,11.97,7.92,0.86,1724.93,71.42,-14767.53,5.44,5.98999999999978,High
Apr 2017,Pecos,GFDL,No Change,High,771.43,10.5,0.1,8.75,19.56,17.67,48.49,16.72,9.82,0,-2.45,0,751.11,2.4,46.03,15.67,815.21,80.75,-14750.93,9.33,16.6000000000004,High
May 2017,Pecos,GFDL,No Change,High,2547.03,28.8,0.08,14.47,28.47,13.7,53.17,17.33,28.67,0,-6.36,0,2489.56,5.98,50.6,25.72,2571.87,68.39,-14790.99,-12.36,-40.0599999999995,High
Jun 2017,Pecos,GFDL,No Change,High,1713.2,16.38,0.27,11.75,34.83,32.05,81.92,26.66,19.03,0,-1.83,0,1677.78,3.96,76.16,32.15,1790.05,68.41,-14830.24,0.019999999999996,-39.25,High
Jul 2017,Pecos,GFDL,No Change,High,4403.43,49.9,0.18,22.13,43.83,12.3,59.59,19.16,51.11,0,-7.9,0,4302.42,4.32,55.93,30.36,4393.04,50.29,-14900.45,-18.12,-70.2100000000009,High
Aug 2017,Pecos,GFDL,No Change,High,3571.84,40.6,0.3,17.36,37.21,12.34,64.21,20.55,42.82,0,-5.83,0,3488.42,4.5,59.35,28.3,3580.56,66.32,-14928.05,16.03,-27.5999999999985,High
Sep 2017,Pecos,GFDL,No Change,High,2877.19,29.16,1.1,21.94,25.13,15.42,53.93,16.95,32.93,0,-4.69,0,2815.1,3.3,50.47,22.27,2891.14,75.51,-14963.01,9.19000000000001,-34.9600000000009,High
Oct 2017,Pecos,GFDL,No Change,High,3460.64,38,0.38,29,17.55,8.42,13.16,4.12,38.52,0,-2.31,0,3384.13,2.57,13.6,9.01,3409.31,71.73,-14994.02,-3.78,-31.0100000000002,High
Nov 2017,Pecos,GFDL,No Change,High,303.04,5.93,0.08,15.43,2.25,14.65,5.4,1.08,4.37,0,1.21,0,292.74,1.77,5.96,0,300.48,76.29,-14975.87,4.56,18.1499999999996,High
Dec 2017,Pecos,GFDL,No Change,High,1676.92,15.69,0.08,7.85,10.61,1.18,5.4,1.06,18.5,0,-2.02,0,1642.73,0.52,5.44,0,1648.7,62.25,-14974.61,-14.04,1.26000000000022,High
Jan 2018,Pecos,GFDL,No Change,High,884.75,8.26,0.08,1.7,8.64,1.18,5.4,1.18,10.41,0,-1.4,0,866.08,0.58,5.64,0,872.31,70.58,-14962.48,8.33,12.130000000001,High
Feb 2018,Pecos,GFDL,No Change,High,968.68,8.87,0.08,3.37,8.09,2.73,5.4,1.35,11.05,0,-1.28,0,948.76,1.5,5.93,0,956.19,76.63,-14957.7,6.05,4.77999999999884,High
Mar 2018,Pecos,GFDL,No Change,High,831.93,13.34,0.08,0.59,14.52,10.95,6.44,1.89,10.56,0,1.21,0,808.04,8.04,8.25,0.78,825.11,80.12,-14951.99,3.49000000000001,5.71000000000095,High
Apr 2018,Pecos,GFDL,No Change,High,730.38,5.79,0.1,11.67,19.44,21.03,49.26,17.02,8.7,0,-6.02,0,715.89,1.83,46.81,16.12,780.65,79.98,-14945.55,-0.140000000000001,6.44000000000051,High
May 2018,Pecos,GFDL,No Change,High,2086.7,19.37,0.08,14.43,25.3,17.92,63.17,20.24,23.56,0,-6.56,0,2043.77,4.2,58.53,26.29,2132.79,63.81,-14991.23,-16.17,-45.6800000000003,High
Jun 2018,Pecos,GFDL,No Change,High,1877.13,17.43,0.27,10.76,31.94,23.68,79.96,26.18,21.1,0,-5.05,0,1838.6,3.73,74.05,32.58,1948.96,55.6,-15043.46,-8.21,-52.2299999999996,High
Jul 2018,Pecos,GFDL,No Change,High,2170.57,24.89,0.18,7.09,42.35,20.57,87.3,28.56,27.39,0,-6.8,0,2118.29,3.02,79.19,31.44,2231.94,43.57,-15113.76,-12.03,-70.3000000000011,High
Aug 2018,Pecos,GFDL,No Change,High,2200.36,21.66,0.3,5.49,34.4,14.44,74.94,24.38,26.66,0,-6.26,0,2152.04,2.77,68,28.35,2251.15,44.9,-15183.35,1.33,-69.5900000000001,High
Sep 2018,Pecos,GFDL,No Change,High,5612.73,58.29,1.1,27.77,44.06,6.96,29.15,8.78,63.7,0,-10.17,0,5490.74,4.69,28.14,22.82,5546.39,47.42,-15241.86,2.52,-58.5100000000002,High
Oct 2018,Pecos,GFDL,No Change,High,3112.12,30.83,0.38,29.26,18.39,11.58,29.27,9.03,34.51,0,-6.65,0,3046.79,1.79,28.22,13.94,3090.74,76.75,-15231.52,29.33,10.3400000000001,High
Nov 2018,Pecos,GFDL,No Change,High,636.27,6.49,0.08,17.59,3.21,14.29,5.75,1.22,7.77,0,-0.39,0,622.01,0.45,6.31,0.21,628.99,75.57,-15237.84,-1.18000000000001,-6.31999999999971,High
Dec 2018,Pecos,GFDL,No Change,High,369.29,4.55,0.08,2.9,4.17,2.93,5.42,1.06,4.66,0,-0.93,0,360.08,1.43,6.04,0,367.55,62.72,-15235.21,-12.85,2.63000000000102,High
Jan 2019,Pecos,GFDL,No Change,High,573.55,4.99,0.08,1.58,5.56,1.19,5.42,1.17,6.77,0,-1.29,0,561.79,0.41,5.51,0,567.71,62.28,-15235.84,-0.439999999999998,-0.630000000001019,High
Feb 2019,Pecos,GFDL,No Change,High,704.9,7.63,0.08,0.65,7.89,2.83,6.71,1.75,8.62,0,0.56,0,688.64,1.45,7.69,0.92,698.7,65.38,-15234.6,3.09999999999999,1.23999999999978,High
Mar 2019,Pecos,GFDL,No Change,High,130.96,3.11,0.08,1.54,10.97,13.48,46.69,12.89,1.97,0,-1.69,0,125.87,5.85,36.97,12.68,181.38,67.7,-15231.3,2.32000000000001,3.30000000000109,High
Apr 2019,Pecos,GFDL,No Change,High,1061.77,11.26,0.1,7.45,25.57,16.43,61.76,20.68,12.97,0,-7.26,0,1037.54,2.02,56.31,19.51,1115.38,62.02,-15277.5,-5.68,-46.2000000000007,High
