Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,NCAR,No Change,Low,29.65,0.49,0.29,1.26,1.73,3.25,6.83,1.2,0.4,0,-1.33,0,28.76,2.36,8.5,0.05,39.67,179.66,-14414.78,0,0,Low
Feb 2016,Pecos,NCAR,No Change,Low,1066.68,9.82,0.28,1.59,14.05,8.49,11.79,3.26,12.39,0,-0.32,0,1044.47,3.27,13.34,5.53,1066.6,175.28,-14421.39,-4.38,-6.60999999999876,Low
Mar 2016,Pecos,NCAR,No Change,Low,82.24,3.98,0.26,1.53,18.07,27.45,17.46,3.97,1.31,0,-1.26,0,76.95,13.36,19.04,9.24,118.58,176.03,-14423.38,0.75,-1.98999999999978,Low
Apr 2016,Pecos,NCAR,No Change,Low,758.72,8.06,0.33,23.68,15.62,29.73,43.83,14.14,9.74,0,-5.88,0,740.91,4.7,45.28,20.73,811.63,161.11,-14446.06,-14.92,-22.6800000000003,Low
May 2016,Pecos,NCAR,No Change,Low,1091.25,7.56,0.26,18.58,23.76,37.45,47.55,14.9,10.81,0,-5.21,0,1072.88,8.15,47.93,28.68,1157.63,131.4,-14492.62,-29.71,-46.5600000000013,Low
Jun 2016,Pecos,NCAR,No Change,Low,2073.22,16.63,0.94,17.61,31.01,31.89,49.43,15.49,23.1,0,-6.65,0,2033.49,7.5,49.59,33.04,2123.61,102.44,-14548.35,-28.96,-55.7299999999996,Low
Jul 2016,Pecos,NCAR,No Change,Low,4352.95,47.02,0.64,29.57,28.66,7.94,38.99,12,51.68,0,-8.27,0,4254.25,5.65,39.7,30.74,4330.35,85.91,-14598.89,-16.53,-50.5399999999991,Low
Aug 2016,Pecos,NCAR,No Change,Low,4214.09,44.67,1.04,24.55,27.48,6.98,35.14,10.79,50.64,0,-6.07,0,4118.78,6.74,35.26,27.32,4188.1,93.9,-14613.21,7.99000000000001,-14.3199999999997,Low
Sep 2016,Pecos,NCAR,No Change,Low,5446.03,54.37,3.84,35.84,29.2,6.36,22.38,6.16,64.14,0,-7.1,0,5327.52,6.62,23.73,22.31,5380.18,103.49,-14620.32,9.58999999999999,-7.11000000000058,Low
Oct 2016,Pecos,NCAR,No Change,Low,111.82,1.49,1.33,33.97,15.43,48.13,44.67,13.76,1.62,0,-2.41,0,108.71,3.96,42.38,15.37,170.41,118.84,-14601.82,15.35,18.5,Low
Nov 2016,Pecos,NCAR,No Change,Low,268.7,2.89,0.3,13.94,4.42,15.28,10.97,2.71,3.56,0,-1.19,0,262.25,1.31,11.19,2.65,277.4,74.67,-14648.89,-44.17,-47.0699999999997,Low
Dec 2016,Pecos,NCAR,No Change,Low,59.97,2.16,0.29,2.2,1.69,3.36,6.8,1.06,0.98,0,-0.04,0,56.83,1.96,6.53,0,65.32,60.88,-14657.43,-13.79,-8.54000000000087,Low
Jan 2017,Pecos,NCAR,No Change,Low,590.56,6.2,0.29,1.07,6.64,1.67,6.8,1.18,7.48,0,-0.1,0,576.87,0.55,6.39,0,583.82,58.42,-14662.24,-2.46,-4.80999999999949,Low
Feb 2017,Pecos,NCAR,No Change,Low,357.93,2.38,0.28,0.79,5.83,3.99,6.8,1.16,4.36,0,-1.21,0,351.2,1.23,6.78,0,359.2,62.63,-14660.48,4.21,1.76000000000022,Low
Mar 2017,Pecos,NCAR,No Change,Low,170.64,3.61,0.26,0.99,7.87,9.47,15.15,2.9,2.38,0,-1.65,0,164.65,6.13,13.79,6.05,190.62,63.35,-14662.98,0.719999999999999,-2.5,Low
Apr 2017,Pecos,NCAR,No Change,Low,98.65,1.15,0.33,5.08,15.87,17.86,48.53,15.48,1.44,0,-4.83,0,96.07,3.22,44.43,20.47,164.19,60.2,-14680.54,-3.15,-17.5600000000013,Low
May 2017,Pecos,NCAR,No Change,Low,1473.76,14.44,0.26,7.06,25.08,16.16,47.37,14.73,15.98,0,-5.34,0,1443.34,4.06,44.11,28.96,1520.48,46.82,-14737.46,-13.38,-56.9199999999983,Low
Jun 2017,Pecos,NCAR,No Change,Low,3380.32,35.48,0.94,11.69,37.28,8.27,39.32,12.2,38.09,0,-11.18,0,3306.76,6.9,37.86,32.27,3383.79,44.27,-14788.42,-2.55,-50.9600000000009,Low
Jul 2017,Pecos,NCAR,No Change,Low,3210.65,32.29,0.64,16.95,30.62,11.42,46.22,14.41,37.96,0,-6.98,0,3140.41,3.77,45.13,31.81,3221.12,62.54,-14820.9,18.27,-32.4799999999996,Low
Aug 2017,Pecos,NCAR,No Change,Low,2618.93,29.14,1.04,16.54,26.63,9.62,47.08,14.66,32.74,0,-8.14,0,2557.05,4.77,44.59,27.66,2634.07,68.41,-14853.54,5.87,-32.6400000000012,Low
Sep 2017,Pecos,NCAR,No Change,Low,384.04,2.4,3.84,9.54,19.99,26.05,53.21,16.5,4.19,0,-2.23,0,377.45,4.99,49.21,23.69,455.35,73.25,-14889.02,4.84,-35.4799999999996,Low
Oct 2017,Pecos,NCAR,No Change,Low,4736.98,51.34,1.33,29.03,33.58,3.21,15.22,3.9,54.71,0,-10.39,0,4630.94,3.66,14.79,14.18,4663.57,54.68,-14947.47,-18.57,-58.4499999999989,Low
Nov 2017,Pecos,NCAR,No Change,Low,235.88,1.89,0.3,16.92,2.24,16.22,7.38,1.31,2.9,0,-1.93,0,231.09,1.18,7.8,0.51,240.58,81.58,-14928.65,26.9,18.8199999999997,Low
Dec 2017,Pecos,NCAR,No Change,Low,2036.85,19.63,0.29,9.72,15.16,1.68,6.82,1.06,21.75,0,-4.18,0,1995.47,0.9,6.5,0,2002.87,65.87,-14934.26,-15.71,-5.61000000000058,Low
Jan 2018,Pecos,NCAR,No Change,Low,2128.99,23.7,0.29,4.77,22.99,1.68,6.82,1.18,25.07,0,-3.64,0,2080.21,1.54,6.92,0,2088.68,78.62,-14922.45,12.75,11.8099999999995,Low
Feb 2018,Pecos,NCAR,No Change,Low,866.87,10.12,0.28,2.5,8.97,1.71,6.82,1.37,10.48,0,-1.72,0,846.27,2.35,7.59,0,856.22,98.65,-14906.66,20.03,15.7900000000009,Low
Mar 2018,Pecos,NCAR,No Change,Low,2148.11,35.64,0.26,3.72,23.49,3.13,6.92,1.52,25.66,0,-6.95,0,2086.81,18.77,8.78,0.21,2114.58,103.77,-14903.35,5.11999999999999,3.30999999999949,Low
Apr 2018,Pecos,NCAR,No Change,Low,1572.58,14.08,0.33,22.35,14.29,17.58,24.38,7.87,19.14,0,-7.34,0,1539.36,2.68,27.35,14.91,1584.3,120.75,-14890.25,16.98,13.1000000000004,Low
