Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,UKMO,Low,High,1371.21,60.2,17.37,8.55,61.19,9.53,18.69,-0.3,55.22,0,-25.08,0,1255.79,42.45,17.72,0,1315.96,679.56,-4651.38,0,0,High
Feb 2016,Rio_Grande,UKMO,Low,High,1220.35,47.91,20.17,23.59,47.78,13.88,18.7,-0.3,44.18,0,-26.8,0,1128.25,37.39,18.69,0,1184.33,732.49,-4640.24,52.9300000000001,11.1400000000003,High
Mar 2016,Rio_Grande,UKMO,Low,High,812.41,55.81,30.82,78.36,35.35,54.02,23.47,1.04,36.1,0,-32.87,0,720.5,59.81,30.45,0.24,811,766.7,-4641.85,34.21,-1.61000000000058,High
Apr 2016,Rio_Grande,UKMO,Low,High,514.35,203.91,39.45,49.68,148.98,45.34,52.45,7.98,22.71,0,-35.96,0,287.73,126,69.84,14.79,498.36,740.01,-4661.29,-26.6900000000001,-19.4399999999996,High
May 2016,Rio_Grande,UKMO,Low,High,62.79,217.9,73.66,53.36,254.66,86.97,66.41,11.64,4.1,0,-44.66,0,-159.22,115.18,103.95,51.52,111.43,818.28,-4733.8,78.27,-72.5100000000002,High
Jun 2016,Rio_Grande,UKMO,Low,High,870.57,123.01,30.52,73.51,206.09,215.1,70.98,12.96,34.29,0,-9.8,0,713.27,98.83,126.66,72.86,1011.62,936.79,-4880.65,118.51,-146.849999999999,High
Jul 2016,Rio_Grande,UKMO,Low,High,2825.85,87.56,6.49,85.79,161.11,227.79,65.25,12,74.07,0,3.51,0,2664.22,71.41,119.73,74.71,2930.07,859.14,-4987.04,-77.65,-106.39,High
Aug 2016,Rio_Grande,UKMO,Low,High,4472.42,140.47,1.13,75.75,122.92,144.61,52.68,8.94,123.62,0,3,0,4208.33,84.55,90.2,62.23,4445.3,725.99,-5037.42,-133.15,-50.3800000000001,High
Sep 2016,Rio_Grande,UKMO,Low,High,7225.9,180.25,0.06,74.04,104.8,81.04,26.67,1.93,170.39,0,6.27,0,6875.25,76.24,44.27,44.66,7040.42,657.84,-5016.78,-68.15,20.6400000000003,High
Oct 2016,Rio_Grande,UKMO,Low,High,5827.62,153.22,0,29.81,92,32.66,23.03,0.93,138.1,0,0.89,0,5536.29,63.19,26.87,10.03,5636.38,662.08,-4909.52,4.24000000000001,107.259999999999,High
Nov 2016,Rio_Grande,UKMO,Low,High,1924.94,84.73,10.17,3.06,83.85,20.74,18.8,-0.3,83.24,0,-28.67,0,1756.96,57.42,18.07,0,1832.45,716.64,-4802.66,54.5599999999999,106.860000000001,High
Dec 2016,Rio_Grande,UKMO,Low,High,1781.35,78.27,11.13,2.96,77.48,21.86,18.81,-0.29,70,0,-22.81,0,1633.08,53.62,17.45,0,1704.15,780.78,-4767.19,64.14,35.4700000000003,High
Jan 2017,Rio_Grande,UKMO,Low,High,2847.76,94.03,11.24,12.1,74.82,11.18,18.82,-0.29,96.28,0,-17.99,0,2657.45,47.53,17.87,0,2722.85,838.06,-4739.1,57.28,28.0899999999992,High
Feb 2017,Rio_Grande,UKMO,Low,High,1162.36,56.23,13.92,23.17,34.66,12.32,18.83,-0.29,43.38,0,-22.99,0,1062.75,47.63,20.19,0,1130.57,902.94,-4679.93,64.8800000000001,59.1700000000001,High
Mar 2017,Rio_Grande,UKMO,Low,High,4530.43,166.65,20.53,88.04,60.35,36.17,20.14,0.11,152.27,0,-11.13,0,4211.51,86.09,27.41,0.17,4325.18,924.2,-4678.66,21.26,1.27000000000044,High
Apr 2017,Rio_Grande,UKMO,Low,High,4699.49,271.84,27.61,59.3,154.02,30.59,41.09,5.47,185.05,0,-11.62,0,4242.6,128.34,55.84,7.25,4434.02,941,-4557.72,16.8,120.94,High
May 2017,Rio_Grande,UKMO,Low,High,531.02,242.74,93.17,55.64,250.27,72.98,61.59,10.49,29.43,0,-33.77,0,258.85,136.74,93.67,41.22,530.48,1044.21,-4427.16,103.21,130.56,High
Jun 2017,Rio_Grande,UKMO,Low,High,2255.34,221.31,109.06,79.4,249.51,101.74,64.38,11.33,75.8,0,-36.29,0,1958.23,139.48,117.04,70.3,2285.05,1178.93,-4523.82,134.72,-96.6599999999999,High
Jul 2017,Rio_Grande,UKMO,Low,High,2972.91,116.31,48.01,84.96,170.01,164.42,64.85,11.84,83.46,0,-14.95,0,2773.13,88.72,120.68,70.94,3053.47,1262.71,-4607.66,83.78,-83.8400000000001,High
Aug 2017,Rio_Grande,UKMO,Low,High,4990.99,176.57,25.88,79.28,162.33,135.89,48.85,7.97,131.05,0,-15.07,0,4683.37,111.8,89.13,60.01,4944.31,1200.63,-4663.09,-62.0799999999999,-55.4300000000003,High
Sep 2017,Rio_Grande,UKMO,Low,High,2501.22,171.71,15.41,34.9,171.35,116.16,52.58,8.54,67.48,0,-13.64,0,2262.02,110.67,86.8,46.48,2505.98,1178.82,-4647.99,-21.8100000000002,15.1000000000004,High
Oct 2017,Rio_Grande,UKMO,Low,High,882.74,90.25,14.22,11.04,86.98,46.83,48.92,4.05,32.42,0,-23.16,0,760.07,76.43,51.6,13.69,901.79,1191.25,-4684.67,12.4300000000001,-36.6800000000003,High
Nov 2017,Rio_Grande,UKMO,Low,High,1208.38,59.79,21.24,3.23,74.6,20.7,19.05,-0.24,46.1,0,-31,0,1102.49,54.89,20.62,0,1178.01,1224.67,-4733.97,33.4200000000001,-49.3000000000002,High
Dec 2017,Rio_Grande,UKMO,Low,High,205.62,24.61,17.49,1.55,48.17,21.62,18.94,-0.27,11.3,0,-28.71,0,169.71,42.71,18.35,0,230.77,1277.24,-4738.16,52.5699999999999,-4.1899999999996,High
Jan 2018,Rio_Grande,UKMO,Low,High,406.19,15.11,16.48,7.1,37.61,11.22,18.95,-0.27,17,0,-29.83,0,374.08,27.93,19.4,0,421.42,1304.65,-4774.78,27.4100000000001,-36.6199999999999,High
Feb 2018,Rio_Grande,UKMO,Low,High,692.99,27.84,19.46,22.51,32.86,15.88,18.97,-0.27,27.61,0,-29.55,0,637.55,37.36,22.38,0,697.28,1330.85,-4806.84,26.1999999999998,-32.0600000000004,High
