Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,GFDL,No Change,Low,283.1,2.17,0.08,1.87,2.66,2.61,6.78,1.18,3.73,0,-0.57,0,277.2,0.91,8.21,0,286.32,179.66,-14416.99,0,0,High
Feb 2016,Pecos,GFDL,No Change,Low,46.55,1.54,0.08,1.43,4.87,8.98,7.19,1.54,0.69,0,-0.43,0,44.32,4.73,9.26,0.24,58.54,177.11,-14419.43,-2.54999999999998,-2.44000000000051,High
Mar 2016,Pecos,GFDL,No Change,Low,482.77,11.38,0.08,1.68,19.38,25.16,19.8,4.21,6.67,0,0.62,0,464.72,14.94,19.57,7.91,507.14,169.38,-14425.05,-7.73000000000002,-5.61999999999898,High
Apr 2016,Pecos,GFDL,No Change,Low,45.26,2.37,0.1,17.46,25.66,43.56,79.27,25.88,0.7,0,-3.12,0,42.19,6.02,75.44,21.71,145.36,159.62,-14441.27,-9.75999999999999,-16.2200000000012,High
May 2016,Pecos,GFDL,No Change,Low,319.83,5.82,0.08,9.58,38.3,51.01,88.56,28.44,3.95,0,0.11,0,310.05,8.92,81.52,27.85,428.34,119.68,-14518.78,-39.94,-77.5100000000002,High
Jun 2016,Pecos,GFDL,No Change,Low,134.56,2.16,0.27,4.32,37.93,48.6,110.55,33.26,1.92,0,-1.4,0,130.47,10.19,96.39,35,272.06,85.57,-14602.7,-34.11,-83.9200000000001,High
Jul 2016,Pecos,GFDL,No Change,Low,4218.62,46.98,0.18,20.84,43.84,13.55,63.8,20.02,49.59,0,-8.32,0,4122.05,4.35,59.72,30.66,4216.78,55.8,-14714.48,-29.77,-111.779999999999,High
Aug 2016,Pecos,GFDL,No Change,Low,3280.22,36.56,0.3,11.64,40.87,12.81,68.89,21.9,41.16,0,-8.09,0,3202.5,5.24,63.2,27.7,3298.65,70.15,-14747.66,14.35,-33.1800000000003,High
Sep 2016,Pecos,GFDL,No Change,Low,2582.46,25.89,1.1,17.16,30.48,19.74,66.62,20.54,31.31,0,-4.58,0,2525.26,3.67,61.07,23.28,2613.28,81.99,-14789.28,11.84,-41.6200000000008,High
Oct 2016,Pecos,GFDL,No Change,Low,845.45,8.14,0.38,18.91,22.59,30.63,57.87,18.31,9.83,0,-3.06,0,827.48,0.71,52.25,14.05,894.49,77.75,-14831.91,-4.23999999999999,-42.6299999999992,High
Nov 2016,Pecos,GFDL,No Change,Low,1513.36,19,0.08,12.28,9.11,4.97,7.54,1.39,18.8,0,1.62,0,1475.56,1.04,7.44,0.64,1484.68,57.02,-14878.75,-20.73,-46.8400000000001,High
Dec 2016,Pecos,GFDL,No Change,Low,213.62,2.96,0.08,2.77,2.5,3.06,6.8,1.06,2.74,0,-0.37,0,207.92,1.19,6.6,0,215.72,59.87,-14865.12,2.84999999999999,13.6299999999992,High
Jan 2017,Pecos,GFDL,No Change,Low,1092.48,12.92,0.08,2.24,10.59,1.67,6.8,1.18,13.17,0,1.09,0,1066.39,0.74,6.47,0,1073.6,58.44,-14868.49,-1.43,-3.36999999999898,High
Feb 2017,Pecos,GFDL,No Change,Low,879.79,9.66,0.08,1.22,9.54,2.78,6.8,1.18,10.48,0,-0.24,0,859.65,1.98,6.83,0,868.46,66.52,-14859.85,8.08,8.63999999999942,High
Mar 2017,Pecos,GFDL,No Change,Low,1752.83,27.71,0.08,2.31,16.59,4.14,7.62,1.76,20.91,0,1.05,0,1704.21,11.97,9.01,0.86,1726.06,72.08,-14855.23,5.56,4.6200000000008,High
Apr 2017,Pecos,GFDL,No Change,Low,771.43,10.45,0.1,9.21,19.7,18.25,49.9,16.71,9.82,0,-2.48,0,751.16,2.37,47.13,15.67,816.33,81.37,-14839.98,9.29000000000001,15.25,High
May 2017,Pecos,GFDL,No Change,Low,2547.03,28.66,0.08,14.91,28.46,14.19,54.59,17.33,28.67,0,-6.42,0,2489.7,5.99,51.69,25.72,2573.11,68.88,-14881.49,-12.49,-41.5100000000002,High
Jun 2017,Pecos,GFDL,No Change,Low,1713.2,16.45,0.27,12.13,34.87,32.53,83.34,26.66,19.03,0,-1.71,0,1677.71,3.96,77.24,32.15,1791.07,68.7,-14922.21,-0.179999999999993,-40.7199999999993,High
Jul 2017,Pecos,GFDL,No Change,Low,4403.43,49.87,0.18,22.42,43.99,12.79,61.01,19.16,51.11,0,-7.89,0,4302.45,4.33,57.01,30.36,4394.15,50.48,-14993.71,-18.22,-71.5,High
Aug 2017,Pecos,GFDL,No Change,Low,3571.84,40.56,0.3,17.62,37.39,12.83,65.63,20.55,42.82,0,-5.81,0,3488.45,4.5,60.42,28.3,3581.67,66.52,-15022.71,16.04,-29,High
Sep 2017,Pecos,GFDL,No Change,Low,2877.19,29.13,1.1,22.2,25.3,15.91,55.35,16.95,32.93,0,-4.68,0,2815.13,3.31,51.55,22.27,2892.26,75.73,-15059.07,9.21000000000001,-36.3600000000006,High
Oct 2017,Pecos,GFDL,No Change,Low,3460.64,37.99,0.38,29.3,17.68,8.93,14.58,4.12,38.52,0,-2.25,0,3384.14,2.57,14.68,9.01,3410.4,71.97,-15091.48,-3.76000000000001,-32.4099999999999,High
Nov 2017,Pecos,GFDL,No Change,Low,303.04,5.94,0.08,15.68,2.38,15.06,6.82,1.08,4.37,0,1.27,0,292.73,1.75,7.03,0,301.51,76.5,-15074.68,4.53,16.7999999999993,High
Dec 2017,Pecos,GFDL,No Change,Low,1676.92,15.67,0.08,8.05,10.82,1.68,6.82,1.06,18.5,0,-1.97,0,1642.75,0.52,6.52,0,1649.79,62.53,-15074.79,-13.97,-0.110000000000582,High
Jan 2018,Pecos,GFDL,No Change,Low,884.75,8.23,0.08,1.83,8.93,1.68,6.82,1.18,10.41,0,-1.36,0,866.11,0.59,6.72,0,873.42,70.92,-15064.03,8.39,10.7600000000002,High
Feb 2018,Pecos,GFDL,No Change,Low,968.68,8.84,0.08,3.57,8.32,3.23,6.82,1.36,11.05,0,-1.24,0,948.79,1.5,7.01,0,957.3,77.11,-15060.63,6.19,3.40000000000146,High
Mar 2018,Pecos,GFDL,No Change,Low,831.93,13.3,0.08,0.77,14.79,11.48,7.86,1.91,10.56,0,1.25,0,808.08,8.04,9.37,0.78,826.27,80.65,-15056.29,3.54000000000001,4.33999999999833,High
