Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,MPIM,Low,High,2665.16,90.86,12.55,10.76,74.46,11.2,18.69,-0.3,95.3,0,-17.61,0,2479,47.01,18.38,0,2544.39,679.56,-4655.13,0,0,No Change
Feb 2016,Rio_Grande,MPIM,Low,High,2669.73,95.69,14.81,25.37,70.01,11.09,18.7,-0.3,105.75,0,-22.98,0,2468.29,49.2,19.18,0,2536.67,743.43,-4596.43,63.87,58.6999999999998,No Change
Mar 2016,Rio_Grande,MPIM,Low,High,848.9,41.6,21.06,79.6,13.64,66.53,21.14,0.42,44.31,0,-18.2,0,762.99,54.14,27.56,0.11,844.81,802.16,-4532.66,58.73,63.7700000000004,No Change
Apr 2016,Rio_Grande,MPIM,Low,High,503.27,69.83,21.83,54.35,108.94,105.53,43.7,5.85,25.95,0,-11.26,0,407.49,45.17,56.58,7.82,517.06,742.42,-4527.37,-59.74,5.28999999999996,No Change
May 2016,Rio_Grande,MPIM,Low,High,3053.72,223.26,74.79,68.97,173.41,44.46,44.86,6.24,108.01,0,-21.49,0,2722.45,121.62,64.43,35.55,2944.04,727.11,-4558.36,-15.3099999999999,-30.9899999999998,No Change
Jun 2016,Rio_Grande,MPIM,Low,High,1349.71,95.73,87.99,84.44,182.38,146.79,55.06,8.92,37.35,0,-30.58,0,1216.63,94.28,97.18,65.47,1473.56,830.26,-4546.01,103.15,12.3499999999995,No Change
Jul 2016,Rio_Grande,MPIM,Low,High,4304.09,129.68,25.88,92.08,118.32,118.28,52.37,8.64,136.9,0,-7.48,0,4037.5,70.91,88.51,68.33,4265.26,814.8,-4650.85,-15.46,-104.84,No Change
Aug 2016,Rio_Grande,MPIM,Low,High,1348.41,41.52,10.11,67.22,124.14,189.04,55.19,9.01,43.87,0,-5.46,0,1263.03,54.78,91.14,58.95,1467.89,770.07,-4633.49,-44.7299999999999,17.3600000000006,No Change
Sep 2016,Rio_Grande,MPIM,Low,High,2445.64,72.99,3.27,42.78,92.45,107.27,45.92,6.66,68.99,0,-6.95,0,2303.66,55.24,67.15,44.92,2470.97,660.21,-4700.21,-109.86,-66.7200000000003,No Change
Oct 2016,Rio_Grande,MPIM,Low,High,4682.44,139.29,2.62,16.51,112.6,37.3,31.04,3.02,134.42,0,-13.74,0,4408.73,63.83,35.52,10.28,4518.36,617.51,-4722.35,-42.7,-22.1400000000003,No Change
Nov 2016,Rio_Grande,MPIM,Low,High,644.71,39.26,14.46,1.73,55.35,20.3,18.8,-0.31,33.82,0,-27.87,0,571.63,44.81,18.25,0,634.69,685.31,-4639.98,67.8,82.3700000000008,No Change
Dec 2016,Rio_Grande,MPIM,Low,High,1541.01,57.61,14.1,4.11,61.64,21.54,18.81,-0.3,45.2,0,-20.09,0,1438.21,47.57,16.99,0,1502.77,721.21,-4653.13,35.9000000000001,-13.1500000000005,No Change
Jan 2017,Rio_Grande,MPIM,Low,High,1841.12,60.74,13.45,10.17,57.38,10.91,18.82,-0.3,64.55,0,-22.04,0,1715.83,39.59,17.67,0,1773.1,763.44,-4647.12,42.23,6.01000000000022,No Change
Feb 2017,Rio_Grande,MPIM,Low,High,1342.97,53.57,16,22.91,39.54,11.06,19.1,-0.21,57.5,0,-25.91,0,1231.9,44.1,20.94,0,1296.94,811.35,-4623.73,47.91,23.3900000000003,No Change
Mar 2017,Rio_Grande,MPIM,Low,High,1767.88,77.37,21.83,72.92,37.58,55.39,35.25,3.74,78.47,0,-19.67,0,1612.04,63.77,42.93,0.11,1718.86,838.22,-4611.46,26.87,12.2699999999995,No Change
Apr 2017,Rio_Grande,MPIM,Low,High,1427.85,116.86,27.07,55.5,78.53,50.32,41.27,5.16,74.52,0,-17.25,0,1236.47,77.48,54.07,4.3,1372.31,808.98,-4584.29,-29.24,27.1700000000001,No Change
May 2017,Rio_Grande,MPIM,Low,High,1118.94,171.69,111.67,60.57,197.96,60.39,52.75,8.08,51.26,0,-46.22,0,895.99,131.44,79.63,45.1,1152.15,819.22,-4567.42,10.24,16.8699999999999,No Change
Jun 2017,Rio_Grande,MPIM,Low,High,402.66,91.52,131.13,75.47,200.59,116.69,63.26,10.67,21.09,0,-57.68,0,290.05,120.96,112.55,73.3,596.85,921.83,-4652.14,102.61,-84.7200000000003,No Change
Jul 2017,Rio_Grande,MPIM,Low,High,2108.29,55.55,22.31,85.98,137.99,187.53,58.98,10.19,60.39,0,-9.88,0,1992.35,51.29,105.83,72.24,2221.71,945.78,-4814.63,23.9499999999999,-162.49,No Change
Aug 2017,Rio_Grande,MPIM,Low,High,4143.4,126.71,9.58,73.66,106.69,111.22,50.09,8.01,126.82,0,-6.4,0,3889.87,73.56,81.75,61.88,4107.05,839.2,-4885.14,-106.58,-70.5100000000002,No Change
Sep 2017,Rio_Grande,MPIM,Low,High,3730.39,118.99,3.63,39.62,113.56,86.87,44.71,6.4,118.08,0,-8.25,0,3493.32,64.55,65.77,47.31,3670.95,795.01,-4868.69,-44.1900000000001,16.4500000000007,No Change
Oct 2017,Rio_Grande,MPIM,Low,High,3107.55,88.96,1.9,13.25,80.82,41.58,32.75,3.46,83.71,0,-12.18,0,2934.88,50.56,39.95,11.08,3036.47,794.24,-4844.48,-0.769999999999982,24.21,No Change
Nov 2017,Rio_Grande,MPIM,Low,High,1366.97,49.55,12.2,3.96,59.22,22.58,20.11,0.08,43.28,0,-22.67,0,1274.13,43.82,21.14,0.01,1339.11,822.82,-4813.31,28.58,31.1699999999992,No Change
Dec 2017,Rio_Grande,MPIM,Low,High,1856.2,63.29,13.09,4.88,62.73,21.66,18.94,-0.3,52.35,0,-17.4,0,1740.55,47.83,17.6,0,1805.98,858.35,-4812.75,35.53,0.5600000000004,No Change
Jan 2018,Rio_Grande,MPIM,Low,High,913.01,36.18,12.79,7.9,43.09,11.12,18.95,-0.29,39.75,0,-25.27,0,837.09,34.37,17.89,0,889.35,901.05,-4797.04,42.6999999999999,15.71,No Change
Feb 2018,Rio_Grande,MPIM,Low,High,784.44,37.7,15.29,22.43,31.3,16.4,19.13,-0.24,32.23,0,-24.63,0,714.51,40.29,21.1,0,775.91,934.38,-4801.8,33.33,-4.76000000000022,No Change
Mar 2018,Rio_Grande,MPIM,Low,High,1142.51,57.02,20.05,73.08,36.45,77.83,35.72,3.95,40.11,0,-13.73,0,1045.38,59.1,45.39,0.19,1150.06,947.55,-4813.58,13.17,-11.7799999999997,No Change
Apr 2018,Rio_Grande,MPIM,Low,High,829.69,109.47,17.25,53.24,74.92,65.65,44.95,6.07,49.81,0,-12.82,0,670.41,77.03,59.05,9.1,815.59,892.54,-4819.17,-55.01,-5.59000000000015,No Change
May 2018,Rio_Grande,MPIM,Low,High,121.29,92.17,53.19,58.62,152.28,110.02,56.77,9.25,4.52,0,-26.67,0,24.6,71.16,90.22,51.66,237.64,881.64,-4830.14,-10.9,-10.9700000000003,No Change
Jun 2018,Rio_Grande,MPIM,Low,High,1011.14,55.95,26.89,28.31,161.11,126.9,59.94,9.98,37.34,0,-17.77,0,917.85,38.09,105.35,73.56,1134.86,881.2,-4951.48,-0.439999999999941,-121.339999999999,No Change
Jul 2018,Rio_Grande,MPIM,Low,High,1958.99,49.95,3.81,20.19,121.83,108.53,58.63,7.85,64.19,0,-10.05,0,1844.85,30.31,91.76,69.49,2036.41,860.01,-5055.44,-21.1900000000001,-103.96,No Change
Aug 2018,Rio_Grande,MPIM,Low,High,5992.21,157.43,0.83,34.82,141.19,67.7,42.81,6.62,167.44,0,-6.31,0,5667.34,56.26,70.02,59.56,5853.18,832.33,-5121.57,-27.68,-66.1300000000001,No Change
Sep 2018,Rio_Grande,MPIM,Low,High,1189.35,50.89,0.18,20.58,83.77,91.62,50.73,7.12,47.97,0,-8.12,0,1090.49,46.47,72.33,42.38,1251.67,871.99,-5056.2,39.66,65.3699999999999,No Change
Oct 2018,Rio_Grande,MPIM,Low,High,2102.09,63.78,0.06,12.65,68.61,49.86,35.33,3.8,61.4,0,-12.26,0,1976.92,44.7,44.49,16.71,2082.82,835.43,-5102.35,-36.5600000000001,-46.1500000000005,No Change
Nov 2018,Rio_Grande,MPIM,Low,High,1678.05,68.96,7.08,2.42,70.85,22.13,20.06,-0,68.51,0,-21.19,0,1540.57,46.08,21,0.01,1607.66,841.22,-5101.46,5.79000000000008,0.890000000000327,No Change
Dec 2018,Rio_Grande,MPIM,Low,High,1554.73,57.84,8.27,5.08,59.41,21.99,19.07,-0.29,52.7,0,-19.71,0,1444.19,43.33,17.94,0,1505.46,889,-5074.2,47.78,27.2600000000002,No Change
Jan 2019,Rio_Grande,MPIM,Low,High,711.85,29.76,7.91,7.2,35.07,11.4,19.08,-0.29,34.67,0,-21.88,0,647.42,28.68,19.07,0,695.17,927.85,-5060.59,38.85,13.6099999999997,No Change
