Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,NCAR,Low,High,116.73,8.73,8.51,6.83,17.65,11.31,18.7,-0.3,5.62,0,-20.64,0,102.38,24.7,18.69,0,145.77,679.56,-4656.32,0,0,No Change
Feb 2016,Rio_Grande,NCAR,Low,High,1824.47,68.91,11.13,17.12,57.28,21.69,26.88,2.31,69.83,0,-17.85,0,1685.72,45.18,31.47,0.07,1762.45,686.21,-4690.34,6.65000000000009,-34.0200000000004,No Change
Mar 2016,Rio_Grande,NCAR,Low,High,510.55,24.58,13.74,71.02,45.71,106.27,32.16,3.83,25.38,0,-14.92,0,460.59,42.78,43.25,0.33,546.96,714.9,-4663,28.6899999999999,27.3400000000001,No Change
Apr 2016,Rio_Grande,NCAR,Low,High,1230.12,71.06,11.78,53.15,79.94,90.62,46.2,6.44,65.96,0,-8.84,0,1093.11,49.21,60.3,13.83,1216.45,639.43,-4681.2,-75.47,-18.1999999999998,No Change
May 2016,Rio_Grande,NCAR,Low,High,315.9,32.19,13.09,59.22,131.31,181.43,56.01,9.04,20.29,0,-2.03,0,263.41,38.21,83.92,49.4,434.95,608.2,-4677.67,-31.2299999999999,3.52999999999975,No Change
Jun 2016,Rio_Grande,NCAR,Low,High,1499.42,47.83,5.71,80.4,133.05,207.08,59.59,10.06,52.74,0,-0.33,0,1398.85,47.49,99.4,73.52,1619.27,521.13,-4755.79,-87.0700000000001,-78.1199999999999,No Change
Jul 2016,Rio_Grande,NCAR,Low,High,5322.46,135.95,0.59,60.74,112.46,84.96,45.01,6.87,154.98,0,-3.59,0,5031.53,51.9,71.42,68.25,5223.11,397.23,-4826.43,-123.9,-70.6400000000003,No Change
Aug 2016,Rio_Grande,NCAR,Low,High,4939.2,137.46,0,50.71,101.77,63.37,46.24,7.09,156.89,0,-5.94,0,4644.85,54.29,66.69,58.34,4824.16,391.46,-4781.44,-5.77000000000004,44.9900000000007,No Change
Sep 2016,Rio_Grande,NCAR,Low,High,7741.57,182.37,0,56.07,101.02,34.07,27.54,2.26,193.31,0,3.57,0,7365.89,55.78,37.2,42.15,7501.02,402.32,-4727.98,10.86,53.46,No Change
Oct 2016,Rio_Grande,NCAR,Low,High,697.65,19.83,0,10.91,34.66,34.83,43.84,3.8,25.43,0,-12.35,0,652.38,21.44,44.62,16.71,735.15,457.36,-4598.53,55.04,129.45,No Change
Nov 2016,Rio_Grande,NCAR,Low,High,563.59,25.54,8.45,2.23,38.07,14.29,22.09,-0.02,27.53,0,-20.98,0,510.52,28.96,19.94,0.02,559.44,452.62,-4642.2,-4.74000000000001,-43.6700000000001,No Change
Dec 2016,Rio_Grande,NCAR,Low,High,633.36,33.84,8.57,1.63,43.64,19.23,18.81,-0.31,26.95,0,-20.51,0,572.58,36.88,16.22,0,625.67,478.56,-4657.77,25.94,-15.5700000000006,No Change
Jan 2017,Rio_Grande,NCAR,Low,High,1691.39,61.47,8.45,8.7,54.56,11.6,18.82,-0.31,68.82,0,-19.81,0,1561.09,38.07,16.88,0,1616.04,505.87,-4670.46,27.31,-12.6899999999996,No Change
Feb 2017,Rio_Grande,NCAR,Low,High,782.89,28.39,11.54,23.04,29.67,27.36,18.83,-0.31,27.19,0,-20.08,0,727.31,34.67,18.04,0,780.01,551.09,-4640.58,45.22,29.8800000000001,No Change
Mar 2017,Rio_Grande,NCAR,Low,High,828.54,32.06,15.65,78.28,18.63,83.32,24.57,1.31,32.63,0,-13.36,0,763.85,47.48,30.57,0.59,842.5,554.49,-4652.61,3.39999999999998,-12.0299999999997,No Change
Apr 2017,Rio_Grande,NCAR,Low,High,235.16,24.01,15.17,38.37,74.77,95.37,47.76,6.7,14.96,0,-12.34,0,196.19,33.75,62.76,28.8,321.51,482.48,-4657.19,-72.01,-4.57999999999993,No Change
May 2017,Rio_Grande,NCAR,Low,High,557.9,19.26,21.24,12.34,77.25,63.85,54.29,5.54,18.86,0,-14.5,0,519.78,29.26,69.21,53.88,672.13,440.19,-4724.43,-42.29,-67.2400000000007,No Change
Jun 2017,Rio_Grande,NCAR,Low,High,874.69,45.86,12.97,14.47,106.77,84.98,61.6,6.36,43.52,0,-14.39,0,785.31,36.97,84.15,72.28,978.71,433.12,-4822.69,-7.06999999999999,-98.2599999999993,No Change
Jul 2017,Rio_Grande,NCAR,Low,High,3839.62,95.98,0.89,19.33,128.06,77.12,52.28,7.39,107.25,0,-7.85,0,3636.39,34.45,80.1,69.58,3820.53,425.99,-4921.07,-7.13,-98.3800000000001,No Change
