Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Texas_Gulf,NCAR,High,No Change,2.15,0.01,0,0,0.01,0.92,3.58,0.02,0.01,0,0.91,0,2.12,0.02,2.65,0,4.79,0,-13788.69,0,0,Low
Feb 2016,Texas_Gulf,NCAR,High,No Change,239.94,0.74,0,0,0.01,0.92,3.58,0.02,0.5,0,1.62,0,238.69,0.04,2.65,0,241.38,0,-13791.34,0,-2.64999999999964,Low
Mar 2016,Texas_Gulf,NCAR,High,No Change,5.78,0.12,0,0,0.01,0.92,11.05,2.13,0.07,0,0.91,0,5.59,0.12,8.01,0.01,13.73,0,-13792.77,0,-1.43000000000029,Low
Apr 2016,Texas_Gulf,NCAR,High,No Change,197.35,1.24,0,0,0.01,0.92,66.23,17.33,0.79,0,2.09,0,195.32,0.06,47.99,0.16,243.54,0,-13800.72,0,-7.94999999999891,Low
May 2016,Texas_Gulf,NCAR,High,No Change,698.98,1.77,0,0,0.01,0.92,61.13,15.89,1.24,0,2.58,0,695.97,0.11,44.33,0.2,740.61,0,-13846.91,0,-46.1900000000005,Low
Jun 2016,Texas_Gulf,NCAR,High,No Change,869.3,2.2,0,0,0.01,0.92,65.1,17,1.57,0,3,0,865.53,0.11,47.19,0.23,913.06,0,-13888.54,0,-41.630000000001,Low
Jul 2016,Texas_Gulf,NCAR,High,No Change,1070.96,3.68,0,0,0.01,0.92,54.92,14.21,2.47,0,4.48,0,1064.81,0.11,39.8,0.22,1104.93,0,-13932.3,0,-43.7599999999984,Low
Aug 2016,Texas_Gulf,NCAR,High,No Change,1001.23,3.59,0,0,0.01,0.92,47.48,12.15,2.46,0,4.39,0,995.19,0.11,34.41,0.19,1029.9,0,-13966.27,0,-33.9700000000012,Low
Sep 2016,Texas_Gulf,NCAR,High,No Change,1046.55,3.04,0,0,0.01,0.92,34.53,8.57,2.23,0,3.85,0,1041.28,0.1,25.05,0.16,1066.59,0,-13994.94,0,-28.6700000000001,Low
Oct 2016,Texas_Gulf,NCAR,High,No Change,19.52,0.13,0,0,0.01,0.92,70.72,18.57,0.09,0,0.97,0,19.3,0.06,51.24,0.12,70.72,0,-14014.98,0,-20.0399999999991,Low
Nov 2016,Texas_Gulf,NCAR,High,No Change,46.65,0.3,0,0,0.01,0.92,8,1.27,0.19,0,1.19,0,46.16,0.02,5.82,0.01,52,0,-14066.18,0,-51.2000000000007,Low
Dec 2016,Texas_Gulf,NCAR,High,No Change,4.22,0.06,0,0,0.01,0.92,3.58,0.02,0.05,0,0.96,0,4.11,0.02,2.65,0,6.77,0,-14071.53,0,-5.35000000000036,Low
Jan 2017,Texas_Gulf,NCAR,High,No Change,80.31,0.39,0,0,0.01,0.92,3.58,0.02,0.27,0,1.29,0,79.65,0.01,2.65,0,82.31,0,-14074.09,0,-2.55999999999949,Low
Feb 2017,Texas_Gulf,NCAR,High,No Change,39.79,0.15,0,0,0.01,0.92,3.58,0.02,0.11,0,1.05,0,39.53,0.01,2.65,0,42.19,0,-14076.08,0,-1.98999999999978,Low
Mar 2017,Texas_Gulf,NCAR,High,No Change,17.54,0.17,0,0,0.01,0.92,13.53,2.81,0.11,0,1.02,0,17.26,0.06,9.81,0.02,27.14,0,-14078.48,0,-2.39999999999964,Low
Apr 2017,Texas_Gulf,NCAR,High,No Change,23.8,0.2,0,0,0.01,0.92,77.2,20.36,0.14,0,1.06,0,23.46,0.05,55.93,0.16,79.6,0,-14088.09,0,-9.61000000000058,Low
May 2017,Texas_Gulf,NCAR,High,No Change,541.11,1.47,0,0,0,0.92,68.15,17.84,0.99,0,2.3,0,538.65,0.08,49.4,0.2,588.33,0,-14143.89,0,-55.7999999999993,Low
Jun 2017,Texas_Gulf,NCAR,High,No Change,1248.48,3.71,0,0,0.01,0.92,46.47,11.87,2.52,0,4.5,0,1242.25,0.12,33.69,0.22,1276.28,0,-14191.11,0,-47.2200000000012,Low
Jul 2017,Texas_Gulf,NCAR,High,No Change,821.78,2.63,0,0,0.01,0.92,67.83,17.78,1.79,0,3.45,0,817.36,0.08,49.14,0.22,866.81,0,-14218.92,0,-27.8099999999995,Low
Aug 2017,Texas_Gulf,NCAR,High,No Change,498.96,2.16,0,0,0.01,0.92,73.48,19.34,1.52,0,2.94,0,495.29,0.12,53.23,0.19,548.83,0,-14263.95,0,-45.0300000000007,Low
Sep 2017,Texas_Gulf,NCAR,High,No Change,135.36,0.39,0,0,0,0.92,84.02,22.23,0.27,0,1.22,0,134.7,0.08,60.87,0.17,195.82,0,-14313.82,0,-49.869999999999,Low
Oct 2017,Texas_Gulf,NCAR,High,No Change,925.14,2.54,0,0,0.01,0.92,19.72,4.49,1.8,0,3.38,0,920.8,0.07,14.32,0.11,935.3,0,-14374.28,0,-60.4600000000009,Low
Nov 2017,Texas_Gulf,NCAR,High,No Change,38.86,0.12,0,0,0.01,0.92,3.91,0.12,0.1,0,1.02,0,38.64,0.01,2.88,0,41.53,0,-14384.44,0,-10.1599999999999,Low
Dec 2017,Texas_Gulf,NCAR,High,No Change,613.99,1,0,0,0.01,0.92,3.58,0.02,0.77,0,1.87,0,612.23,0.03,2.65,0,614.91,0,-14387.11,0,-2.67000000000007,Low
Jan 2018,Texas_Gulf,NCAR,High,No Change,462.33,1.44,0,0,0.01,0.92,3.58,0.02,0.96,0,2.29,0,459.93,0.06,2.65,0,462.64,0,-14388.03,0,-0.920000000000073,Low
Feb 2018,Texas_Gulf,NCAR,High,No Change,176.71,0.67,0,0,0.01,0.92,3.58,0.02,0.46,0,1.54,0,175.58,0.05,2.65,0,178.27,0,-14388.33,0,-0.299999999999272,Low
Mar 2018,Texas_Gulf,NCAR,High,No Change,526.54,2.24,0,0,0.01,0.92,3.58,0.02,1.38,0,2.91,0,522.92,0.24,2.65,0,525.8,0,-14389.89,0,-1.55999999999949,Low
Apr 2018,Texas_Gulf,NCAR,High,No Change,467.33,1.6,0,0,0.01,0.92,21.87,5.1,1.16,0,2.4,0,464.58,0.11,15.86,0.07,480.62,0,-14389.16,0,0.729999999999563,Low
May 2018,Texas_Gulf,NCAR,High,No Change,1009.01,4.58,0,0,0.01,0.92,41.68,10.56,3.01,0,5.18,0,1001.42,0.31,30.2,0.2,1032.14,0,-14402.44,0,-13.2800000000007,Low
Jun 2018,Texas_Gulf,NCAR,High,No Change,811.13,2.07,0,0,0,0.92,65.62,17.16,1.58,0,2.86,0,807.48,0.12,47.55,0.23,855.38,0,-14425.57,0,-23.1299999999992,Low
Jul 2018,Texas_Gulf,NCAR,High,No Change,446.29,1.6,0,0,0,0.92,89.37,23.72,1.07,0,2.43,0,443.63,0.09,64.74,0.23,508.68,0,-14469.81,0,-44.2399999999998,Low
Aug 2018,Texas_Gulf,NCAR,High,No Change,861.95,3.5,0,0,0.01,0.92,56.44,14.64,2.25,0,4.27,0,856.2,0.14,40.89,0.2,897.43,0,-14532.19,0,-62.380000000001,Low
Sep 2018,Texas_Gulf,NCAR,High,No Change,895.3,1.93,0,0,0,0.92,45.05,11.45,1.42,0,2.77,0,891.94,0.08,32.68,0.16,924.86,0,-14567.68,0,-35.4899999999998,Low
Oct 2018,Texas_Gulf,NCAR,High,No Change,339.31,0.72,0,0,0.01,0.92,53.57,13.83,0.59,0,1.59,0,338,0.04,38.83,0.12,376.98,0,-14597.24,0,-29.5599999999995,Low
Nov 2018,Texas_Gulf,NCAR,High,No Change,196.15,0.67,0,0,0.01,0.92,4.22,0.21,0.46,0,1.57,0,195.02,0.01,3.11,0,198.14,0,-14634.92,0,-37.6800000000003,Low
Dec 2018,Texas_Gulf,NCAR,High,No Change,23.37,0.09,0,0,0.01,0.92,3.58,0.02,0.06,0,0.98,0,23.22,0.01,2.65,0,25.88,0,-14636.9,0,-1.97999999999956,Low
Jan 2019,Texas_Gulf,NCAR,High,No Change,101.34,0.52,0,0,0.01,0.92,3.58,0.02,0.37,0,1.39,0,100.46,0.03,2.65,0,103.14,0,-14639.41,0,-2.51000000000022,Low
Feb 2019,Texas_Gulf,NCAR,High,No Change,106.9,0.24,0,0,0.01,0.92,3.58,0.02,0.19,0,1.14,0,106.46,0.02,2.65,0,109.12,0,-14641.21,0,-1.79999999999927,Low
Mar 2019,Texas_Gulf,NCAR,High,No Change,125.14,0.89,0,0,0.01,0.92,5.36,0.53,0.54,0,1.67,0,123.71,0.13,3.92,0,127.76,0,-14643.44,0,-2.23000000000138,Low
Apr 2019,Texas_Gulf,NCAR,High,No Change,78.34,0.41,0,0,0.01,0.92,73.32,19.28,0.27,0,1.26,0,77.67,0.06,53.12,0.16,131,0,-14646.05,0,-2.60999999999876,Low
May 2019,Texas_Gulf,NCAR,High,No Change,366.95,1.17,0,0,0.01,0.92,71.61,18.81,0.85,0,1.97,0,364.93,0.11,51.89,0.18,417.11,0,-14698.71,0,-52.6599999999999,Low
Jun 2019,Texas_Gulf,NCAR,High,No Change,1231.91,3.16,0,0,0.01,0.92,46.08,11.76,2.42,0,3.96,0,1226.33,0.12,33.4,0.22,1260.06,0,-14748.88,0,-50.1700000000001,Low
Jul 2019,Texas_Gulf,NCAR,High,No Change,628.56,2.78,0,0,0.01,0.91,75.03,19.78,1.93,0,3.56,0,623.85,0.13,54.33,0.22,678.53,0,-14777.04,0,-28.1600000000017,Low
Aug 2019,Texas_Gulf,NCAR,High,No Change,278.01,1.5,0,0,0.01,0.91,85.59,22.68,1.04,0,2.31,0,275.47,0.1,62,0.19,337.77,0,-14827.01,0,-49.9699999999993,Low
