Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Central_Closed,GFDL,No Change,Low,246.77,1.45,0,0,0.6,0.65,1.27,0.04,1.58,0,0.31,0,243.74,1.19,1.17,0,246.11,0,-2470.27,0,0,No Change
Feb 2016,Central_Closed,GFDL,No Change,Low,23,0.7,0,0,0.12,0.42,1.27,0.05,0.19,0,-1.04,0,22.11,2.05,0.93,0,25.08,0,-2469.6,0,0.670000000000073,No Change
Mar 2016,Central_Closed,GFDL,No Change,Low,228.43,1.88,0,0,0.95,0.87,1.46,0.11,1.49,0,-3.8,0,225.06,5.6,1.44,0.01,232.11,0,-2471.67,0,-2.07000000000016,No Change
Apr 2016,Central_Closed,GFDL,No Change,Low,12.74,1.35,0,0,1.33,1.72,4.99,0.73,0.08,0,-3.11,0,11.31,4.84,3.88,2.45,22.49,0,-2475.35,0,-3.67999999999984,No Change
May 2016,Central_Closed,GFDL,No Change,Low,63.19,2.31,0,0,3.62,5.06,16.96,2.7,0.45,0,-2.93,0,60.42,6.69,12.82,5.03,84.97,0,-2485.09,0,-9.74000000000024,No Change
Jun 2016,Central_Closed,GFDL,No Change,Low,47.57,0.98,0,0,4.69,6.46,21.81,3.54,0.27,0,-3.34,0,46.32,6.09,16.5,6.55,75.45,0,-2506.87,0,-21.7799999999997,No Change
Jul 2016,Central_Closed,GFDL,No Change,Low,1899.7,6.98,0,0,3.29,4.06,12.64,2.02,11.95,0,0.2,0,1880.77,7.55,9.85,5.89,1904.07,0,-2534.75,0,-27.8800000000001,No Change
Aug 2016,Central_Closed,GFDL,No Change,Low,1639.86,7.03,0,0,2.86,3.61,10.99,1.67,10.68,0,1.11,0,1622.16,6.67,8.56,5.19,1642.58,0,-2539.11,0,-4.36000000000013,No Change
Sep 2016,Central_Closed,GFDL,No Change,Low,1446.98,6.76,0,0,2.67,3.35,10.52,1.65,10.34,0,2.74,0,1429.88,4.7,8.19,4.3,1447.07,0,-2541.83,0,-2.7199999999998,No Change
Oct 2016,Central_Closed,GFDL,No Change,Low,393.87,2.74,0,0,1.65,1.78,4.84,0.74,2.88,0,1.3,0,388.25,1.57,3.97,1.82,395.6,0,-2541.92,0,-0.0900000000001455,No Change
Nov 2016,Central_Closed,GFDL,No Change,Low,872.59,5.15,0,0,0.6,0.66,1.28,0.04,5.83,0,2.91,0,861.6,2.3,1.18,0,865.08,0,-2543.65,0,-1.73000000000002,No Change
Dec 2016,Central_Closed,GFDL,No Change,Low,114.69,1.2,0,0,0.36,0.54,1.28,0.04,0.7,0,0.54,0,112.79,0.83,1.05,0,114.68,0,-2536.14,0,7.51000000000022,No Change
Jan 2017,Central_Closed,GFDL,No Change,Low,630.4,3.71,0,0,0.6,0.65,1.28,0.04,3.97,0,1.6,0,622.71,2.17,1.18,0,626.06,0,-2536.13,0,0.00999999999976353,No Change
Feb 2017,Central_Closed,GFDL,No Change,Low,392.69,2.22,0,0,0.6,0.66,1.28,0.04,2.42,0,-0.3,0,388.05,2.57,1.18,0,391.8,0,-2531.8,0,4.32999999999993,No Change
Mar 2017,Central_Closed,GFDL,No Change,Low,742.11,4.08,0,0,0.62,0.67,1.29,0.05,4.44,0,-2.67,0,733.6,6.79,1.2,0,741.58,0,-2530.91,0,0.890000000000327,No Change
Apr 2017,Central_Closed,GFDL,No Change,Low,228.91,3.68,0,0,1.26,1.01,2.27,0.43,1.46,0,-2.71,0,223.77,6.14,2.09,1.3,233.31,0,-2530.38,0,0.529999999999745,No Change
May 2017,Central_Closed,GFDL,No Change,Low,477.06,3.35,0,0,3.12,4.34,12.97,1.79,2.33,0,-2.86,0,471.39,7.43,9.96,4.89,493.66,0,-2534.78,0,-4.40000000000009,No Change
Jun 2017,Central_Closed,GFDL,No Change,Low,521.79,3.73,0,0,4.91,5.86,18.53,3.15,2.82,0,-3.31,0,515.25,7.98,14.44,6.08,543.75,0,-2551.38,0,-16.5999999999999,No Change
Jul 2017,Central_Closed,GFDL,No Change,Low,1920.86,7.61,0,0,3.19,3.91,12.1,1.93,12.09,0,-0.17,0,1901.16,8.51,9.44,5.82,1924.93,0,-2573.34,0,-21.96,No Change
Aug 2017,Central_Closed,GFDL,No Change,Low,1564.22,7.15,0,0,3.12,3.98,12.16,1.85,9.59,0,0.63,0,1547.48,7.38,9.45,5.33,1569.64,0,-2577.41,0,-4.06999999999971,No Change
Sep 2017,Central_Closed,GFDL,No Change,Low,1238.19,5.25,0,0,3.04,3.71,11.5,1.84,8.05,0,1.49,0,1224.9,4.43,8.99,4.22,1242.54,0,-2582.83,0,-5.42000000000007,No Change
Oct 2017,Central_Closed,GFDL,No Change,Low,1131.87,4.73,0,0,0.99,0.87,1.6,0.17,7.09,0,1.62,0,1120.05,2.98,1.55,0.69,1125.27,0,-2587.18,0,-4.34999999999991,No Change
Nov 2017,Central_Closed,GFDL,No Change,Low,120.75,2.11,0,0,0.25,0.49,1.28,0.04,0.93,0,0.79,0,117.72,1.56,1,0,120.27,0,-2580.58,0,6.59999999999991,No Change
Dec 2017,Central_Closed,GFDL,No Change,Low,808.3,2.34,0,0,0.61,0.66,1.28,0.04,4.05,0,1.23,0,801.91,1.16,1.19,0,804.25,0,-2580.1,0,0.480000000000018,No Change
Jan 2018,Central_Closed,GFDL,No Change,Low,465.47,1.79,0,0,0.61,0.66,1.28,0.04,2.71,0,0.25,0,460.97,1.58,1.19,0,463.74,0,-2576.05,0,4.04999999999973,No Change
Feb 2018,Central_Closed,GFDL,No Change,Low,453.27,1.5,0,0,0.61,0.66,1.28,0.04,2.46,0,-0.77,0,449.31,2.33,1.19,0,452.82,0,-2574.32,0,1.73000000000002,No Change
Mar 2018,Central_Closed,GFDL,No Change,Low,461.42,3.28,0,0,0.61,0.66,1.29,0.05,3.15,0,-3.25,0,454.99,6.58,1.19,0,462.76,0,-2573.87,0,0.450000000000273,No Change
