Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Lower_Colorado,GFDL,High,No Change,745.53,7.4,0,16.6,0.05,0.08,1.17,0.07,5.17,0,-9.56,0,732.96,0.39,1.07,0,734.43,0,-3904.9,0,0,Low
Feb 2016,Lower_Colorado,GFDL,High,No Change,55.25,0.35,0,0.73,0.05,0.08,1.17,0.07,0.33,0,-0.46,0,54.57,0.12,1.07,0,55.76,0,-3910.39,0,-5.48999999999978,Low
Mar 2016,Lower_Colorado,GFDL,High,No Change,407.19,3.94,0,8.94,0.05,0.08,1.18,0.07,2.83,0,-5.31,0,400.42,0.33,1.08,0,401.83,0,-3911.62,0,-1.23000000000002,Low
Apr 2016,Lower_Colorado,GFDL,High,No Change,53.54,0.4,0,0.37,0.8,0.4,5.52,2.03,0.33,0,-0.54,0,52.82,0.17,3.89,0.93,57.81,0,-3915.21,0,-3.59000000000015,Low
May 2016,Lower_Colorado,GFDL,High,No Change,190.76,1.63,0,2.7,1.83,1.02,5.99,2.41,1.23,0,-2.3,0,187.9,0.41,4.4,1.56,194.27,0,-3919.84,0,-4.63000000000011,Low
Jun 2016,Lower_Colorado,GFDL,High,No Change,104.89,1.15,0,1.04,2.12,1.2,6.95,2.83,0.93,0,-0.98,0,102.81,0.17,5.04,3.09,111.11,0,-3926.05,0,-6.21000000000004,Low
Jul 2016,Lower_Colorado,GFDL,High,No Change,2561.46,29.56,0,59.56,1.1,0.65,3.96,1.41,22.75,0,-31.71,0,2509.15,1.26,3,2.87,2516.28,0,-3933.31,0,-7.25999999999976,Low
Aug 2016,Lower_Colorado,GFDL,High,No Change,1966.63,23.07,0,45.54,1.24,0.71,4.44,1.64,17.74,0,-24.09,0,1925.83,1.09,3.32,2.56,1932.8,0,-3947.69,0,-14.3800000000001,Low
Sep 2016,Lower_Colorado,GFDL,High,No Change,2708.69,31.5,0,66.66,0.52,0.31,2.66,0.78,23.73,0,-36.68,0,2653.47,1.31,2.09,1.96,2658.83,0,-3959.4,0,-11.71,Low
Oct 2016,Lower_Colorado,GFDL,High,No Change,988.19,10.51,0,22.74,0.76,0.41,3.66,1.25,7.79,0,-13.09,0,969.89,0.51,2.75,0.69,973.84,0,-3976.2,0,-16.7999999999997,Low
Nov 2016,Lower_Colorado,GFDL,High,No Change,1846.97,19,0,41.5,0.05,0.08,1.18,0.07,13.94,0,-23.44,0,1814.03,0.97,1.08,0,1816.08,0,-3984.59,0,-8.39000000000033,Low
Dec 2016,Lower_Colorado,GFDL,High,No Change,246.83,2.33,0,4.79,0.05,0.08,1.18,0.07,1.91,0,-2.61,0,242.59,0.18,1.08,0,243.85,0,-3995.2,0,-10.6099999999997,Low
Jan 2017,Lower_Colorado,GFDL,High,No Change,1475.07,14.75,0,33.05,0.05,0.08,1.18,0.07,10.47,0,-19.06,0,1449.86,0.79,1.08,0,1451.73,0,-3997.01,0,-1.8100000000004,Low
Feb 2017,Lower_Colorado,GFDL,High,No Change,737.68,7.36,0,16.71,0.05,0.08,1.18,0.07,5.33,0,-9.79,0,724.99,0.48,1.08,0,726.55,0,-4006.71,0,-9.69999999999982,Low
Mar 2017,Lower_Colorado,GFDL,High,No Change,1493.65,13.95,0,32.5,0.05,0.08,1.18,0.07,10.22,0,-19.43,0,1469.48,0.9,1.08,0,1471.47,0,-4012.29,0,-5.57999999999993,Low
Apr 2017,Lower_Colorado,GFDL,High,No Change,340.07,3.02,0,6.3,0.48,0.12,4.72,1.7,2.27,0,-4.11,0,334.78,0.47,3.38,0.35,338.98,0,-4022.6,0,-10.3099999999999,Low
May 2017,Lower_Colorado,GFDL,High,No Change,178.87,1.67,0,2.66,1.84,1.02,6.09,2.45,1.34,0,-2.34,0,175.86,0.52,4.46,1.56,182.41,0,-4027.81,0,-5.21000000000004,Low
