Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Canadian,UKMO,No Change,Low,468.98,9.24,0,1.54,11.84,0.29,0.81,0.95,5.54,0,-4.23,0,454.19,0.38,4.36,0,458.93,425.12,-2261.88,0,0,High
Feb 2016,Canadian,UKMO,No Change,Low,503.81,8.18,0,2.37,10.18,0.29,0.81,0.94,6.04,0,-4.41,0,489.58,0.34,4.43,0,494.35,432.17,-2260.43,7.05000000000001,1.45000000000027,High
Mar 2016,Canadian,UKMO,No Change,Low,402.09,6.81,0,1.51,9.04,0.48,1.01,0.98,4.3,0,-3.56,0,390.98,0.3,7.27,0.02,398.58,437.49,-2258.66,5.31999999999999,1.76999999999998,High
Apr 2016,Canadian,UKMO,No Change,Low,728.99,14.36,0,9.52,17.92,9.27,16.76,4.39,7.03,0,-4.75,0,707.6,0.93,23.17,2.78,734.48,438.81,-2257.98,1.31999999999999,0.679999999999836,High
May 2016,Canadian,UKMO,No Change,Low,488.47,9.61,0,11.63,30.14,34.42,34.72,8.58,3.53,0,1.74,0,475.34,0.51,40.6,19.17,535.61,436.66,-2270.84,-2.14999999999998,-12.8600000000001,High
Jun 2016,Canadian,UKMO,No Change,Low,1446.41,16.75,0,16.29,42.07,40.98,37.6,9.26,14.15,0,-1.43,0,1415.52,0.8,49.38,23.84,1489.54,417.93,-2310.88,-18.73,-40.04,High
Jul 2016,Canadian,UKMO,No Change,Low,1168.27,15.21,0,18.83,40.4,45.52,43.43,10.74,13.91,0,0.78,0,1139.15,0.72,54.55,24.99,1219.41,397.98,-2350.36,-19.95,-39.48,High
Aug 2016,Canadian,UKMO,No Change,Low,2113.93,29.18,0,14.78,38.14,23.38,30.79,7.87,24.84,0,-1.41,0,2059.91,1.06,41.37,20.81,2123.14,371,-2393.35,-26.98,-42.9899999999998,High
Sep 2016,Canadian,UKMO,No Change,Low,2422.95,32.87,0,15.07,32.28,12.2,15.77,4.37,28.23,0,-3.36,0,2361.85,1.08,25.2,15.21,2403.33,367.31,-2413.64,-3.69,-20.29,High
Oct 2016,Canadian,UKMO,No Change,Low,1168.89,20.13,0,10.79,14.02,6,12.77,3.67,16.85,0,0.64,0,1131.91,0.69,17.12,2.86,1152.57,373.6,-2415.38,6.29000000000002,-1.74000000000024,High
