Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Pecos,MPIM,High,No Change,760.34,8,0.11,2.31,5.93,1.47,6.32,1.27,9.11,0,0.79,0,743.23,0.55,8.27,0.19,752.23,179.66,-14370.19,0,0,No Change
Feb 2016,Pecos,MPIM,High,No Change,1592.67,15.94,0.11,1.79,18.12,7.98,12.14,3.92,18.92,0,0.26,0,1557.81,3.86,14.45,5.79,1581.91,180.91,-14365.53,1.25,4.65999999999985,No Change
Mar 2016,Pecos,MPIM,High,No Change,273.08,8.35,0.1,1.72,18.3,25.9,19.06,4.94,4.07,0,-0.38,0,260.66,14.71,21.32,8.88,305.57,184.83,-14360.37,3.92000000000002,5.15999999999985,No Change
Apr 2016,Pecos,MPIM,High,No Change,39.9,1.32,0.12,24.17,19.41,45.08,59.97,19.62,0.93,0,-3.32,0,37.65,6.27,58.82,19.07,121.81,170.04,-14379.7,-14.79,-19.3299999999999,No Change
May 2016,Pecos,MPIM,High,No Change,5750.07,63.16,0.1,36.06,42.98,21.74,24.19,7.15,66,0,-6.74,0,5620.9,12.7,26.96,25.08,5685.65,125.89,-14441.5,-44.15,-61.7999999999993,No Change
Jun 2016,Pecos,MPIM,High,No Change,1428.36,7.25,0.36,18.48,44.95,63.12,73.58,23.41,17.02,0,-3.75,0,1404.09,11.04,71.2,31.41,1517.74,137.21,-14424.37,11.32,17.1299999999992,No Change
Jul 2016,Pecos,MPIM,High,No Change,2794.15,34.06,0.24,33.71,46.55,40.04,67.16,21.77,36.02,0,-11.38,0,2724.07,5.45,65.41,31.41,2826.34,98.02,-14492.69,-39.19,-68.3199999999997,No Change
Aug 2016,Pecos,MPIM,High,No Change,1572.67,12.76,0.4,7.96,29.44,22.98,63.3,20.5,19.3,0,-5.2,0,1540.6,3.94,59.32,27.17,1631.04,84.52,-14544.84,-13.5,-52.1499999999996,No Change
Sep 2016,Pecos,MPIM,High,No Change,2679.05,25.69,1.48,17.67,23.05,11.38,46.85,14.62,30.88,0,-5.96,0,2622.49,3.79,44.24,22.99,2693.51,74.46,-14600.72,-10.06,-55.8799999999992,No Change
Oct 2016,Pecos,MPIM,High,No Change,3657.63,38.61,0.51,26.26,18.7,4.79,15.58,4.65,41.45,0,-3.65,0,3577.57,2.6,15.91,11.63,3607.71,74.12,-14631.03,-0.339999999999989,-30.3100000000013,No Change
Nov 2016,Pecos,MPIM,High,No Change,392.22,4.45,0.11,15.86,3.61,15.56,8.56,2.12,4.92,0,-0.11,0,382.86,0.76,9.32,1.67,394.61,83.05,-14615.79,8.92999999999999,15.2399999999998,No Change
Dec 2016,Pecos,MPIM,High,No Change,794.65,7.72,0.11,4.8,4.62,1.43,6.12,1.06,9.09,0,-0.54,0,777.84,0.37,6.19,0,784.41,68.23,-14619.1,-14.82,-3.30999999999949,No Change
Jan 2017,Pecos,MPIM,High,No Change,871.7,8.69,0.11,2.66,7.53,1.44,6.12,1.18,10.04,0,-0.37,0,852.97,0.42,6.24,0,859.63,70.29,-14615.61,2.06,3.48999999999978,No Change
Feb 2017,Pecos,MPIM,High,No Change,798.59,8.12,0.11,1.33,8.5,3.15,6.47,1.41,9.7,0,-0.22,0,780.77,1.77,7.35,0.32,790.22,75.08,-14610.89,4.78999999999999,4.72000000000116,No Change
Mar 2017,Pecos,MPIM,High,No Change,940.76,14.94,0.1,1.44,14.38,10.08,16.74,3.87,11.47,0,0.01,0,914.35,9.28,15.76,8.57,947.97,78.14,-14606.8,3.06,4.09000000000015,No Change
Apr 2017,Pecos,MPIM,High,No Change,1201.78,13.92,0.12,11.98,19.3,12.87,40.74,13.9,15.38,0,-6.89,0,1172.48,2.53,38.71,16.11,1229.83,79.53,-14616.75,1.39,-9.95000000000073,No Change
May 2017,Pecos,MPIM,High,No Change,3826.99,41.39,0.1,18.4,35.89,7.15,36.13,11.46,43.66,0,-14.34,0,3741.93,8.7,35.92,26.4,3812.96,74.09,-14651.21,-5.44,-34.4599999999991,No Change
Jun 2017,Pecos,MPIM,High,No Change,1291.95,9.57,0.36,11.82,34.67,38.35,74.21,23.98,15.75,0,-5.39,0,1266.63,7.17,70.37,33.23,1377.4,91.57,-14672.96,17.48,-21.75,No Change
Jul 2017,Pecos,MPIM,High,No Change,1801.01,18.51,0.24,19.45,31.82,28.95,72.32,23.33,21.94,0,-6.16,0,1760.56,2.6,68,32.25,1863.42,67.76,-14746.06,-23.81,-73.1000000000004,No Change
Aug 2017,Pecos,MPIM,High,No Change,2423.08,28.49,0.4,5.87,37.89,11.32,61.9,20.17,30.47,0,-8.23,0,2364.12,4.68,56.75,28.42,2453.96,51.61,-14811.52,-16.15,-65.4600000000009,No Change
Sep 2017,Pecos,MPIM,High,No Change,3082.44,32.18,1.48,12.34,34.52,9.92,43.7,13.71,36.84,0,-7.93,0,3013.42,4.65,40.87,22.9,3081.84,63.16,-14859.42,11.55,-47.8999999999996,No Change
Oct 2017,Pecos,MPIM,High,No Change,1353.37,13.74,0.51,17.99,19.08,19.42,42.9,13.51,16.51,0,-4.69,0,1323.12,1.3,39.14,13.59,1377.14,76.88,-14883.4,13.72,-23.9799999999996,No Change
Nov 2017,Pecos,MPIM,High,No Change,803.26,7.84,0.11,12.52,4.21,8.56,8.74,2.17,9.53,0,-0.56,0,785.89,0.34,9.26,2.18,797.67,66.79,-14914.56,-10.09,-31.1599999999999,No Change
