Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Texas_Gulf,NCAR,High,Low,2.15,0.01,0,0,0.01,1.1,4,0.02,0.01,0,1.09,0,2.12,0.02,2.89,0,5.03,0,-13801.06,0,0,No Change
Feb 2016,Texas_Gulf,NCAR,High,Low,239.94,0.74,0,0,0.01,1.1,4,0.02,0.5,0,1.8,0,238.69,0.04,2.89,0,241.62,0,-13803.94,0,-2.88000000000102,No Change
Mar 2016,Texas_Gulf,NCAR,High,Low,5.78,0.12,0,0,0.01,1.1,13.97,2.83,0.07,0,1.09,0,5.59,0.12,10.04,0.01,15.76,0,-13805.62,0,-1.68000000000029,No Change
Apr 2016,Texas_Gulf,NCAR,High,Low,197.35,1.24,0,0,0.01,1.1,87.54,23.1,0.79,0,2.27,0,195.32,0.06,63.35,0.16,258.9,0,-13815.6,0,-9.97999999999956,No Change
May 2016,Texas_Gulf,NCAR,High,Low,698.98,1.77,0,0,0.01,1.1,80.73,21.17,1.24,0,2.75,0,695.97,0.12,58.46,0.2,754.76,0,-13877.15,0,-61.5499999999993,No Change
Jun 2016,Texas_Gulf,NCAR,High,Low,869.3,2.2,0,0,0.01,1.1,86.03,22.66,1.57,0,3.17,0,865.53,0.12,62.27,0.23,928.16,0,-13932.93,0,-55.7800000000007,No Change
Jul 2016,Texas_Gulf,NCAR,High,Low,1070.96,3.68,0,0,0.01,1.1,72.45,18.93,2.47,0,4.66,0,1064.81,0.11,52.42,0.22,1117.55,0,-13991.78,0,-58.8500000000004,No Change
Aug 2016,Texas_Gulf,NCAR,High,Low,1001.23,3.59,0,0,0.01,1.1,62.53,16.19,2.46,0,4.56,0,995.19,0.12,45.24,0.19,1040.73,0,-14038.38,0,-46.5999999999985,No Change
Sep 2016,Texas_Gulf,NCAR,High,Low,1046.55,3.04,0,0,0.01,1.1,45.27,11.42,2.23,0,4.02,0,1041.28,0.1,32.76,0.16,1074.3,0,-14077.88,0,-39.5,No Change
Oct 2016,Texas_Gulf,NCAR,High,Low,19.52,0.13,0,0,0.01,1.1,93.52,24.75,0.09,0,1.15,0,19.3,0.07,67.68,0.12,87.17,0,-14105.63,0,-27.75,No Change
Nov 2016,Texas_Gulf,NCAR,High,Low,46.65,0.3,0,0,0.01,1.1,9.89,1.68,0.19,0,1.38,0,46.16,0.02,7.12,0.01,53.3,0,-14173.29,0,-67.6600000000017,No Change
Dec 2016,Texas_Gulf,NCAR,High,Low,4.22,0.06,0,0,0.01,1.1,4,0.02,0.05,0,1.14,0,4.11,0.02,2.89,0,7.01,0,-14179.93,0,-6.63999999999942,No Change
Jan 2017,Texas_Gulf,NCAR,High,Low,80.31,0.39,0,0,0.01,1.1,4,0.02,0.27,0,1.47,0,79.65,0.01,2.89,0,82.55,0,-14182.73,0,-2.79999999999927,No Change
Feb 2017,Texas_Gulf,NCAR,High,Low,39.79,0.15,0,0,0.01,1.1,4,0.02,0.11,0,1.23,0,39.53,0.01,2.89,0,42.43,0,-14184.96,0,-2.22999999999956,No Change
Mar 2017,Texas_Gulf,NCAR,High,Low,17.54,0.17,0,0,0.01,1.1,17.27,3.74,0.11,0,1.2,0,17.26,0.06,12.43,0.02,29.77,0,-14187.6,0,-2.64000000000124,No Change
Apr 2017,Texas_Gulf,NCAR,High,Low,23.8,0.2,0,0,0.01,1.1,102.16,27.13,0.14,0,1.23,0,23.46,0.06,73.93,0.16,97.62,0,-14199.84,0,-12.2399999999998,No Change
