Date,River_Basin,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,Rio_Grande,UKMO,Low,Low,1371.21,60.17,17.37,9.21,64.94,14.8,25,-0.3,55.22,0,-24.97,0,1255.82,43.16,22.43,0,1321.41,682.72,-4912.4,0,0,No Change
Feb 2016,Rio_Grande,UKMO,Low,Low,1220.35,47.88,20.17,24.25,49.72,17.33,25.01,-0.3,44.18,0,-26.68,0,1128.28,38.1,23.41,0,1189.79,735.73,-4907.45,53.01,4.94999999999982,No Change
Mar 2016,Rio_Grande,UKMO,Low,Low,812.41,55.73,30.82,79.64,33.84,54.67,28.84,0.79,36.1,0,-32.76,0,720.58,60.5,33.88,0.24,815.2,770.02,-4915.25,34.29,-7.80000000000018,No Change
Apr 2016,Rio_Grande,UKMO,Low,Low,514.35,202.38,39.45,53.72,141.37,41.4,52.03,6.33,22.71,0,-36.69,0,289.26,124.83,66.25,14.79,495.13,743.37,-4940.2,-26.65,-24.9499999999998,No Change
May 2016,Rio_Grande,UKMO,Low,Low,62.79,216.71,73.66,58.3,237.62,74.65,63.2,9.25,4.1,0,-45.47,0,-158.03,114.58,94.57,51.52,102.64,822.78,-5014.67,79.41,-74.4700000000003,No Change
Jun 2016,Rio_Grande,UKMO,Low,Low,870.57,127.62,30.52,78.83,180.69,193.33,66.87,10.33,34.29,0,-10.42,0,708.66,102.36,113.48,72.86,997.36,945.14,-5161.51,122.36,-146.84,No Change
Jul 2016,Rio_Grande,UKMO,Low,Low,2825.85,88.64,6.49,90.62,133.01,204.52,62.29,9.64,74.07,0,2.89,0,2663.14,73.13,107.95,74.71,2918.93,875.56,-5267.04,-69.58,-105.53,No Change
Aug 2016,Rio_Grande,UKMO,Low,Low,4472.42,140.52,1.13,79.27,117.15,148.52,52.24,7.24,123.62,0,3.2,0,4208.28,90.55,83.37,62.23,4444.43,748.73,-5317.43,-126.83,-50.3900000000003,No Change
Sep 2016,Rio_Grande,UKMO,Low,Low,7225.9,180.61,0.06,74.91,101.74,80.29,31.44,1.49,170.39,0,6.61,0,6874.89,77.71,45.3,44.66,7042.57,678.99,-5297.84,-69.74,19.5900000000001,No Change
Oct 2016,Rio_Grande,UKMO,Low,Low,5827.62,153.4,0,30.79,91.83,32.91,28.54,0.69,138.1,0,0.9,0,5536.12,62.78,30.64,10.03,5639.57,685.09,-5195.46,6.10000000000002,102.38,No Change
Nov 2016,Rio_Grande,UKMO,Low,Low,1924.94,84.91,10.17,3.74,85.19,21.65,25.16,-0.3,83.24,0,-28.81,0,1756.78,56.61,22.93,0,1836.32,741.23,-5094.34,56.14,101.12,No Change
Dec 2016,Rio_Grande,UKMO,Low,Low,1781.35,78.4,11.13,3.65,78.7,22.83,25.17,-0.29,70,0,-22.93,0,1632.95,52.94,22.29,0,1708.18,807.29,-5065.35,66.0599999999999,28.9899999999998,No Change
Jan 2017,Rio_Grande,UKMO,Low,Low,2847.76,93.99,11.24,12.72,78.66,16.5,25.19,-0.29,96.28,0,-17.91,0,2657.49,48.26,22.72,0,2728.47,866.33,-5043.75,59.0400000000001,21.6000000000004,No Change
Feb 2017,Rio_Grande,UKMO,Low,Low,1162.36,49.34,13.92,23.89,41.39,17.64,25.21,-0.28,43.38,0,-23.81,0,1069.64,39.43,25.06,0,1134.14,931.25,-4990.86,64.92,52.8900000000003,No Change
