Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,No Change,Low,2769.15,52.95,44.56,167.33,57.05,131.02,40.13,2.05,55.89,0,-34.02,0,2660.3,38.2,46.76,0,2745.27,2684.25,-35435.08,0,0,High
Feb 2016,State,GFDL,No Change,Low,756.12,31.43,50.03,83.55,46.71,70.98,40.88,2.51,24.76,0,-25.06,0,699.92,47.25,49.45,0.24,796.84,2601.59,-35451.27,-82.6599999999999,-16.1899999999951,High
Mar 2016,State,GFDL,No Change,Low,4055.35,115.41,64.11,132.18,111.33,108.61,91.32,15.11,105.11,0,-33.71,0,3834.84,78.32,101.62,8.04,4022.81,2566.22,-35490.16,-35.3699999999999,-38.8899999999994,High
Apr 2016,State,GFDL,No Change,Low,572.74,103.1,113.95,124.67,184.69,159.3,310.31,79.58,16.62,0,-24.92,0,453.03,91.92,294.09,50.41,889.43,2543.52,-35502.99,-22.7000000000003,-12.8300000000017,High
May 2016,State,GFDL,No Change,Low,1950.14,243.4,449.13,347.61,395.76,185.73,369.1,94.62,34.61,0,-27.44,0,1672.11,162.33,367.07,108,2309.51,2505.57,-35792.42,-37.9500000000003,-289.43,High
Jun 2016,State,GFDL,No Change,Low,882.35,84.33,324.46,250.86,408.18,343.11,465.66,118.53,14.6,0,-12.96,0,783.41,105.81,483.63,158.59,1531.46,2623.02,-36167.74,117.45,-375.32,High
Jul 2016,State,GFDL,No Change,Low,18779.75,297.02,99.72,255.19,287.43,212.21,271.61,67.4,284.75,0,-36.53,0,18197.96,102.83,324.68,149.21,18774.71,2551.56,-36671.81,-71.46,-504.07,High
Aug 2016,State,GFDL,No Change,Low,16974.57,295.58,68.03,226.88,273.56,197.67,288.28,72.76,300.02,0,-40.74,0,16378.96,101.6,312.25,128.93,16921.77,2506.32,-36777.01,-45.2400000000002,-105.199999999997,High
Sep 2016,State,GFDL,No Change,Low,14425.65,260.35,68.81,237.21,237.96,202.74,286.98,71.12,238.21,0,-33.72,0,13927.1,90.42,293.71,103.54,14414.8,2485.43,-36862.18,-20.8899999999994,-85.1700000000055,High
Oct 2016,State,GFDL,No Change,Low,4984.19,97.93,59.64,133.39,116.35,124.22,231.47,55.03,84.35,0,-25.96,0,4801.92,58.01,209.19,37.99,5107.08,2442.83,-36977.1,-42.6000000000004,-114.919999999998,High
Nov 2016,State,GFDL,No Change,Low,10832.19,221.42,57.71,136.82,154.61,39.72,41.64,2.41,218.41,0,-48.77,0,10392.34,76.19,45.49,0.64,10514.66,2402.2,-37133.13,-40.6300000000001,-156.030000000006,High
Dec 2016,State,GFDL,No Change,Low,1555.21,47.58,54.25,108.05,62.61,89.26,40.4,1.92,33.31,0,-27.93,0,1474.32,48.36,42.41,0,1565.09,2510.84,-37003.34,108.64,129.790000000008,High
Jan 2017,State,GFDL,No Change,Low,7862.77,160.54,51.67,100.16,123.68,26.24,40.42,2.04,166.15,0,-45.01,0,7536.1,59.61,43.52,0,7639.22,2480.21,-37036.42,-30.6300000000001,-33.0800000000017,High
Feb 2017,State,GFDL,No Change,Low,4988.97,110.91,65.12,120.29,82.5,50.49,40.44,2.05,101.98,0,-37.16,0,4776.06,60.86,45.42,0,4882.33,2572.48,-36953.64,92.27,82.7799999999988,High
Mar 2017,State,GFDL,No Change,Low,9747.27,238.96,106.12,213.53,110.71,50.3,42.16,2.91,184.82,0,-49.94,0,9323.49,121.09,56.06,0.87,9501.52,2597.47,-36927.17,24.9900000000002,26.4700000000012,High
Apr 2017,State,GFDL,No Change,Low,4205.21,245.79,201.78,192.17,226.25,66.61,197.42,48.85,93.74,0,-53.06,0,3865.69,148.82,196.09,26.73,4237.28,2641.03,-36832.38,43.5599999999995,94.7899999999936,High
May 2017,State,GFDL,No Change,Low,8236.65,387.34,445.65,312.98,516.39,117.07,235.69,56.88,124.27,0,-73.78,0,7725.03,194.5,263.81,99.65,8283.01,2753.17,-36966.99,112.14,-134.609999999993,High
Jun 2017,State,GFDL,No Change,Low,5623.03,175.54,469.8,313.74,459.46,249.29,356.39,90.72,69.85,0,-66.82,0,5377.64,188.25,404.45,147.56,6117.9,3067.46,-37194.94,314.29,-227.949999999997,High
Jul 2017,State,GFDL,No Change,Low,19192.01,307.4,137.52,239.46,317.6,174,255.76,63.05,287.55,0,-68.85,0,18597.05,130.71,317.17,145.71,19190.64,3138.83,-37605.12,71.3699999999999,-410.18,High
Aug 2017,State,GFDL,No Change,Low,16594.41,295.83,75.1,203.07,315.03,224.89,281.72,70.12,286.04,0,-53.4,0,16012.54,131.12,320.34,132.18,16596.19,3158,-37724.86,19.1700000000001,-119.740000000005,High
Sep 2017,State,GFDL,No Change,Low,12198.38,197.3,56.72,168.2,234.26,192.9,246.69,59.59,187.4,0,-42.84,0,11813.7,87.31,272.86,100.44,12274.3,3139.39,-37835.99,-18.6099999999997,-111.129999999997,High
Oct 2017,State,GFDL,No Change,Low,13317.8,232.29,54.78,134.51,186.94,66.78,70.67,10.84,219.65,0,-52.65,0,12865.86,85.06,81.15,15.96,13048.02,3094.98,-37978.97,-44.4099999999999,-142.980000000003,High
Nov 2017,State,GFDL,No Change,Low,3476.25,95.06,67.63,78.64,117.9,50.04,40.67,1.97,90.21,0,-49.41,0,3290.99,65.6,47.14,0,3403.74,3193.82,-37887.74,98.8399999999992,91.2300000000032,High
Dec 2017,State,GFDL,No Change,Low,4953.26,73.53,52.92,113.3,87.17,88.68,40.69,1.95,67.21,0,-36.78,0,4812.54,51.43,43.9,0,4907.87,3253.23,-37885.65,59.4100000000003,2.09000000000378,High
Jan 2018,State,GFDL,No Change,Low,5130.34,82.93,51,71.47,91.43,25.74,40.71,2.07,93.85,0,-46.26,0,4953.57,43.05,46.46,0,5043.05,3246.53,-37893.94,-6.70000000000027,-8.29000000001543,High
Feb 2018,State,GFDL,No Change,Low,4248.92,67.67,55.88,101.79,68.21,52.06,40.73,2.25,73.01,0,-42.62,0,4108.22,48.24,48.2,0,4204.66,3304.41,-37885,57.8800000000001,8.9400000000096,High
Mar 2018,State,GFDL,No Change,Low,7388.9,170.77,75.75,174.57,78.61,57.57,42.23,2.95,154.51,0,-52.5,0,7063.63,103.41,58.81,0.78,7226.64,3310.83,-37893.07,6.42000000000053,-8.06999999999971,High
Apr 2018,State,GFDL,No Change,Low,3446.87,93.19,158.51,129.26,175.04,91.45,191.9,46.67,70.14,0,-51.74,0,3283.53,90.6,201.04,26.52,3601.68,3312.34,-37831.14,1.50999999999976,61.9300000000003,High
May 2018,State,GFDL,No Change,Low,6703.07,179.2,341.26,156.89,400.04,131.3,285.57,70.9,96.34,0,-81.57,0,6427.55,176.35,314.66,104.91,7023.48,3340.12,-37984.47,27.7799999999997,-153.330000000002,High
Jun 2018,State,GFDL,No Change,Low,6527.08,137.7,216.89,138.22,377.74,223.74,343.15,87.26,85.29,0,-68.74,0,6304.06,131.11,395.19,147.41,6977.79,3508.87,-38289.26,168.75,-304.790000000001,High
Jul 2018,State,GFDL,No Change,Low,13313.72,219.44,80.23,207.34,292.86,236.18,365.04,94.15,228.91,0,-52.81,0,12865.38,88.45,414.41,151.05,13519.28,3523.58,-38676.01,14.7099999999996,-386.75,High
Aug 2018,State,GFDL,No Change,Low,9593.45,122.53,58.38,146.62,289.38,282.68,323.05,81.75,143.61,0,-34.63,0,9327.3,62.22,373.71,132.98,9896.2,3436.76,-38921.85,-86.8200000000006,-245.839999999997,High
Sep 2018,State,GFDL,No Change,Low,18218.84,233.12,41.73,162.16,247.06,154.18,156.51,34.23,251.01,0,-43.7,0,17734.71,63.5,203.42,102.3,18103.93,3311.06,-39187.16,-125.699999999999,-265.310000000005,High
Oct 2018,State,GFDL,No Change,Low,10831.62,162.11,45.06,95.78,164.58,74.89,142.13,29.8,162.85,0,-37.54,0,10506.66,59.26,147.99,40.4,10754.32,3322.81,-39204.41,11.75,-17.2499999999927,High
Nov 2018,State,GFDL,No Change,Low,4305.01,85.42,50.53,85.96,90.64,49.12,41.49,2.17,89.5,0,-41.55,0,4130.07,50.06,49.24,0.21,4229.59,3376.79,-39231.82,53.9799999999996,-27.4100000000035,High
Dec 2018,State,GFDL,No Change,Low,2066.38,51.72,47.13,101,74.99,89.69,40.98,1.96,50.63,0,-32.58,0,1964.03,45.15,48.63,0,2057.8,3408.38,-39223.39,31.5900000000001,8.43000000000029,High
Jan 2019,State,GFDL,No Change,Low,3217.94,53.05,46.08,57.74,72.33,26.78,41.01,2.07,68.21,0,-37.58,0,3096.65,33.41,46.87,0,3176.97,3384.05,-39244.37,-24.3300000000004,-20.9800000000032,High
Feb 2019,State,GFDL,No Change,Low,6438.5,126.47,51.38,129.29,97.73,54.54,44.66,3.37,139.15,0,-48.62,0,6172.9,53.96,58.92,1.02,6286.82,3421.62,-39252.63,37.5700000000002,-8.25999999999476,High
Mar 2019,State,GFDL,No Change,Low,1376.54,58.1,89.96,128.6,75.37,107.99,152.72,33.45,43.36,0,-25.57,0,1275.09,77.63,157.18,18.67,1528.56,3447.17,-39204.42,25.5499999999997,48.2099999999991,High
Apr 2019,State,GFDL,No Change,Low,5069.43,145.66,226.81,193.78,219.77,90.16,248.52,63.05,104.27,0,-57.61,0,4819.49,106.7,249.74,52.87,5228.82,3376.64,-39324.55,-70.5299999999993,-120.130000000005,High
May 2019,State,GFDL,No Change,Low,3761.21,160.1,376.89,193.02,388.7,133.54,308.64,77.2,56.02,0,-79.35,0,3545.09,168.14,328.53,97.14,4138.91,3441.97,-39516.23,65.3299999999999,-191.679999999993,High
Jun 2019,State,GFDL,No Change,Low,2615.65,83.78,228.01,121.91,433.67,305.9,417.18,106.46,32.71,0,-45.42,0,2499.16,107.54,459.92,155.39,3222.03,3600.05,-39868.14,158.08,-351.910000000003,High
Jul 2019,State,GFDL,No Change,Low,12464.41,193.6,67.68,194.93,303.49,266.97,370.51,94.5,206.1,0,-45.54,0,12064.7,75.39,420.2,153.28,12713.58,3578.58,-40347.01,-21.4700000000003,-478.870000000003,High
Aug 2019,State,GFDL,No Change,Low,28476.76,425.9,48.69,224.49,371.74,158.91,160.48,37.09,452.72,0,-73.12,0,27598.14,110.38,209.3,126.85,28044.67,3470.9,-40615.72,-107.68,-268.709999999992,High
Sep 2019,State,GFDL,No Change,Low,23479.39,324.03,39.45,224.64,237.26,131.76,130.66,26.74,337.58,0,-54.42,0,22817.79,87.76,168.63,92.85,23167.04,3597.82,-40486.36,126.92,129.359999999993,High
Oct 2019,State,GFDL,No Change,Low,11636.66,212.66,40.32,151.25,175.08,93.58,137.92,31.11,215.91,0,-50.95,0,11208.08,71.21,140.34,18.51,11438.16,3638.59,-40399.96,40.7700000000004,86.3999999999942,High
Nov 2019,State,GFDL,No Change,Low,2595.95,63.33,63.03,75.28,95.14,53.46,45.03,3.57,63.16,0,-42.16,0,2469.48,51.57,56.14,2.01,2579.16,3686.51,-40360.32,47.9200000000001,39.6400000000067,High
