Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,High,High,6930.82,133.44,42.54,194.9,96.03,123.27,31.3,2.2,143.14,0,-42.85,0,6654.24,51.19,40.61,0.19,6746.22,2681.09,-34996.04,0,0,High
Feb 2016,State,MPIM,High,High,7996.8,144.99,45.36,115.68,116.75,49.73,48.31,7.99,164.16,0,-49.97,0,7687.65,57.6,55.56,5.79,7806.65,2642.34,-34925.03,-38.75,71.010000000002,High
Mar 2016,State,MPIM,High,High,2570.02,63.85,57.67,122.92,53.37,98.72,70.99,13.37,63.85,0,-33.35,0,2442.32,77.28,82.86,9.1,2611.57,2694.09,-34856.94,51.75,68.0899999999965,High
Apr 2016,State,MPIM,High,High,1391.05,79.4,75.97,103.54,195.54,178.66,273.84,72.48,37.1,0,-24.6,0,1274.53,59.57,258.61,30.36,1623.06,2623.47,-34893.15,-70.6199999999999,-36.2099999999991,High
May 2016,State,MPIM,High,High,16531.14,352.55,229.8,195.76,392.29,96.99,145.82,34.13,242.48,0,-62,0,15936.09,153.28,180.04,89.75,16359.18,2583.11,-35112.35,-40.3600000000006,-219.199999999997,High
Jun 2016,State,MPIM,High,High,4846.03,121.1,255.34,180.44,418.28,309.26,384.33,101.19,74.55,0,-37.3,0,4650.37,124.25,416.79,143.27,5334.69,2810.04,-35133.27,226.93,-20.9199999999983,High
Jul 2016,State,MPIM,High,High,14356.53,239.74,78.55,210.12,314.06,245.76,334.54,88.72,250.86,0,-49.75,0,13865.93,89.63,378.8,148.47,14482.82,2785.41,-35522.44,-24.6300000000001,-389.169999999998,High
Aug 2016,State,MPIM,High,High,6271.76,81.67,51.97,118.02,293.84,328.27,322.01,84.52,92.67,0,-19.43,0,6097.43,69.49,366.4,127.58,6660.88,2720.72,-35715.62,-64.6899999999996,-193.18,High
Sep 2016,State,MPIM,High,High,9098.22,131.68,37.08,108.26,213.65,196.08,251.61,64.09,137.59,0,-22.4,0,8828.96,65.34,276.67,101.67,9272.62,2557.39,-36007.46,-163.33,-291.840000000011,High
Oct 2016,State,MPIM,High,High,15435.55,249.68,31.73,146.18,167.41,57.68,74.14,15.47,248.21,0,-47.69,0,14937.64,73.21,83.69,27.71,15122.24,2485.82,-36181.47,-71.5700000000002,-174.009999999995,High
Nov 2016,State,MPIM,High,High,2295.53,54.55,47.33,60.6,76.16,47.46,34.16,3.24,51.38,0,-37.21,0,2189.58,49.8,41.66,1.67,2282.74,2570.53,-36067.33,84.71,114.139999999999,High
Dec 2016,State,MPIM,High,High,4973.57,89.93,44.09,129.78,78.27,85.78,31.13,1.92,80.57,0,-39.78,0,4803.08,51.51,35.66,0,4890.24,2588.48,-36085.76,17.9500000000003,-18.429999999993,High
Jan 2017,State,MPIM,High,High,5471.34,96.07,43.31,78.93,78.03,19.63,31.15,2.04,104.8,0,-40.95,0,5270.46,43,37.42,0,5350.91,2574.53,-36074.16,-13.9500000000003,11.5999999999913,High
Feb 2017,State,MPIM,High,High,4286.79,80.64,46.6,94.1,69.24,44.88,32.02,2.44,88.98,0,-41.86,0,4117.18,50.64,43.25,0.32,4211.42,2624.58,-36039.4,50.0500000000002,34.7600000000093,High
Mar 2017,State,MPIM,High,High,5653,118.78,55.24,126.38,83.73,75,80.37,14.76,119.84,0,-42.05,0,5414.38,80.99,92.48,8.71,5596.55,2635.22,-36022.18,10.6400000000003,17.2199999999866,High
Apr 2017,State,MPIM,High,High,6480.91,167.78,102.83,115.27,184.36,77.2,172.35,44.31,123.67,0,-42.9,0,6189.48,91.05,175.62,23.48,6479.62,2617.07,-36018.73,-18.1500000000005,3.45000000001164,High
May 2017,State,MPIM,High,High,10399.29,262.61,341.24,218.31,398.81,110.44,193.37,47.69,139.14,0,-67.74,0,9997.52,164.9,233.5,103.73,10499.65,2676.67,-36089.48,59.6000000000004,-70.7500000000073,High
Jun 2017,State,MPIM,High,High,3813.48,122.46,284.93,135.36,443.59,254.12,382.21,99.9,55.33,0,-64.34,0,3635.68,146.89,433.61,156.69,4372.9,2877.22,-36267.48,200.55,-177.999999999993,High
Jul 2017,State,MPIM,High,High,8307.54,112.04,77.73,174.04,330.52,347.77,369.46,97.49,123.51,0,-34.44,0,8071.98,67.42,427.88,155.17,8722.47,2915.37,-36715.46,38.1499999999996,-447.980000000003,High
Aug 2017,State,MPIM,High,High,12757.54,219.21,49,152.93,277.43,214.92,303.44,79.83,223.66,0,-36.22,0,12314.66,89.01,341.21,134.02,12878.88,2742.19,-37053.52,-173.18,-338.059999999998,High
Sep 2017,State,MPIM,High,High,13076.76,211.18,37.94,117.59,244.77,151.91,226.71,57.46,219.04,0,-37.7,0,12646.54,76.39,252.33,104.15,13079.4,2687.1,-37223.71,-55.0900000000001,-170.189999999995,High
Oct 2017,State,MPIM,High,High,8490.71,145.54,31.13,117,124.18,82.47,198.44,49.97,145.17,0,-39.35,0,8200,57.31,184.12,31.32,8472.73,2696.85,-37315.76,9.75,-92.0500000000102,High
Nov 2017,State,MPIM,High,High,4083.51,72.62,45.69,71.16,78.01,42.94,39.05,4.66,71.33,0,-36.19,0,3939.55,48.28,47.91,2.19,4037.93,2702.94,-37389.74,6.08999999999969,-73.9800000000032,High
Dec 2017,State,MPIM,High,High,5467.14,101.69,42.95,142.85,79.09,86.01,31.38,1.93,91.18,0,-43.27,0,5274.24,51.96,36.62,0,5362.84,2724.53,-37391.19,21.5900000000001,-1.44999999999709,High
Jan 2018,State,MPIM,High,High,2395.45,49.48,42.9,48.42,60.77,19.9,31.39,2.04,57.67,0,-35.12,0,2288.31,38.23,37.15,0,2363.69,2710.42,-37372.72,-14.1099999999997,18.4700000000012,High
Feb 2018,State,MPIM,High,High,2408.47,52,46.27,85.96,50.78,50.37,31.97,2.26,49.86,0,-34.11,0,2306.6,45.98,42.82,0.22,2395.63,2743.44,-37379.49,33.02,-6.77000000000407,High
Mar 2018,State,MPIM,High,High,3516.98,81.64,55.17,131.7,66.83,97.88,87.25,16.02,64.91,0,-36.38,0,3370.42,72.57,98.82,9.01,3550.83,2730.74,-37393.64,-12.7000000000003,-14.1499999999942,High
Apr 2018,State,MPIM,High,High,3337.23,135.77,77.4,86.57,174.51,103.99,257.86,68.07,76.51,0,-33.43,0,3124.93,89.53,243.33,32.42,3490.2,2672.09,-37445.4,-58.6499999999996,-51.760000000002,High
May 2018,State,MPIM,High,High,922.56,100.1,333.61,231.13,341.31,217.58,382.15,97.24,10.86,0,-22.05,0,811.62,100.89,386.56,121.25,1420.3,2689.07,-37624.52,16.9799999999996,-179.119999999995,High
Jun 2018,State,MPIM,High,High,6189.35,100.2,205.14,114.07,382.77,226.1,346.28,87.69,86.28,0,-23.69,0,6002.88,58.28,389.05,157.99,6608.2,2711.17,-38041.87,22.1000000000004,-417.350000000006,High
