Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,UKMO,High,High,3845.06,84.38,71.48,185.68,83.25,121.76,30.9,2.05,82.47,0,-38.6,0,3678.23,47.3,38.1,0,3763.62,2681.09,-34928.84,0,0,No Change
Feb 2016,State,UKMO,High,High,3765.82,70.99,75.65,120.35,72.44,52.29,30.94,2.23,70.75,0,-39.68,0,3624.08,45.82,39.63,0,3709.52,2633.34,-34913.85,-47.75,14.9900000000052,No Change
Mar 2016,State,UKMO,High,High,2387.48,76.31,135.34,189.53,67.06,84.46,46.37,6.72,54.68,0,-44.4,0,2256.49,83.94,64.38,4.49,2409.3,2642.55,-34911.43,9.21000000000004,2.41999999999825,No Change
Apr 2016,State,UKMO,High,High,2488.73,232.77,234.56,223.91,218.89,83.6,210.36,54.5,42.19,0,-41.13,0,2213.77,149.23,211.58,42.41,2616.98,2600.4,-34945.28,-42.1500000000005,-33.8499999999985,No Change
May 2016,State,UKMO,High,High,884.78,234.52,556.04,425.49,395.47,167.05,306.9,78.88,10.42,0,-31.92,0,639.85,168.57,322.45,122.48,1253.31,2679.96,-35142.47,79.5600000000004,-197.190000000002,No Change
Jun 2016,State,UKMO,High,High,4107.39,159.23,697.81,613.75,370.77,288.07,334.61,87.53,68.1,0,-4.69,0,3880.06,165.25,375.95,158.42,4579.7,2813.98,-35514.5,134.02,-372.029999999999,No Change
Jul 2016,State,UKMO,High,High,8048.5,142.4,165.87,258.6,273.89,297.63,344.12,90.53,133.85,0,-23.74,0,7772.23,97.14,387.89,162.61,8419.86,2767.83,-35856.57,-46.1500000000001,-342.07,No Change
Aug 2016,State,UKMO,High,High,13630.75,237.94,82.41,225.38,240.2,226.47,257.04,66.52,225.27,0,-27.8,0,13167.54,109,291.06,136.15,13703.73,2609.8,-36162.68,-158.03,-306.110000000001,No Change
Sep 2016,State,UKMO,High,High,26110.13,358.43,55.68,286.94,208.93,127.78,95.5,19.24,357.52,0,-46.92,0,25394.17,92.96,127.76,99.32,25714.2,2522.99,-36291.84,-86.8100000000004,-129.159999999996,No Change
Oct 2016,State,UKMO,High,High,17600.67,271.57,39.22,223.48,128.99,66.28,85.06,17.16,258.63,0,-48.71,0,17070.47,73.31,90.13,30.72,17264.66,2552.64,-36156.81,29.6500000000005,135.029999999999,No Change
