Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,Low,No Change,2769.15,52.96,44.56,167.03,54.35,127.39,35.08,2.05,55.89,0,-34.23,0,2660.3,37.76,42.79,0,2740.85,2684.74,-35235.38,0,0,Low
Feb 2016,State,GFDL,Low,No Change,756.12,31.46,50.03,83.42,44.85,68.27,35.54,2.41,24.76,0,-25.3,0,699.9,46.78,45.23,0.24,792.17,2601.93,-35246.74,-82.8099999999995,-11.3600000000079,Low
Mar 2016,State,GFDL,Low,No Change,4055.35,132.08,64.11,135.9,71.18,80.24,65.8,10.03,105.11,0,-31.07,0,3818.17,100.4,78.99,8.04,4005.61,2566.4,-35280.65,-35.5300000000002,-33.9099999999962,Low
Apr 2016,State,GFDL,Low,No Change,572.74,103.88,113.95,129.59,146.7,123.95,197.19,48.74,16.62,0,-27.47,0,452.24,92.98,198.44,50.41,794.07,2534.08,-35270.39,-32.3200000000002,10.260000000002,Low
May 2016,State,GFDL,Low,No Change,1950.14,245.17,449.13,361.72,327.52,129.43,232.48,57.59,34.61,0,-30.37,0,1670.35,164.85,244.57,108,2187.79,2506.8,-35480.09,-27.2799999999997,-209.699999999997,Low
Jun 2016,State,GFDL,Low,No Change,882.35,86.67,324.46,266.39,306.87,253.42,290.39,73.38,14.6,0,-16.71,0,781.07,108.01,318.43,158.59,1366.08,2635.2,-35758.72,128.4,-278.630000000005,Low
Jul 2016,State,GFDL,Low,No Change,18779.75,298.69,99.72,273.46,207.22,145.12,173.96,41.41,284.75,0,-40.42,0,18196.29,103.25,218.23,149.21,18666.97,2587.23,-36136.45,-47.9700000000003,-377.729999999996,Low
Aug 2016,State,GFDL,Low,No Change,16974.57,294.48,68.03,243.28,212.52,148.69,183.96,44.75,300.02,0,-45.11,0,16380.09,100.51,209.6,128.93,16819.12,2563.67,-36173.87,-23.5599999999999,-37.4199999999983,Low
Sep 2016,State,GFDL,Low,No Change,14425.65,245.67,68.81,244.73,166.17,128.14,183.19,43.53,238.21,0,-39.04,0,13941.81,70.76,196.9,103.54,14313.01,2557.14,-36187.13,-6.52999999999975,-13.2600000000093,Low
Oct 2016,State,GFDL,Low,No Change,4984.19,97.01,59.64,132.04,94.8,98.88,149.88,34.57,84.35,0,-28.17,0,4802.85,56.83,145.04,37.99,5042.7,2537.91,-36231.19,-19.2300000000005,-44.0599999999977,Low
Nov 2016,State,GFDL,Low,No Change,10832.19,220.99,57.71,137.65,152.97,40.13,35.99,2.21,218.41,0,-48.89,0,10392.79,77.11,41.52,0.64,10512.05,2504.09,-36328.3,-33.8199999999997,-97.1100000000006,Low
Dec 2016,State,GFDL,Low,No Change,1555.21,47.44,54.25,107.91,60.51,87.07,35.25,1.92,33.31,0,-28.13,0,1474.46,48.48,38.85,0,1561.79,2609.2,-36193.18,105.11,135.120000000003,Low
Jan 2017,State,GFDL,Low,No Change,7862.77,160.37,51.67,99.86,120.76,22.38,35.26,2.04,166.15,0,-45.25,0,7536.23,59.07,39.82,0,7635.13,2577.07,-36221.31,-32.1300000000001,-28.1299999999974,Low
Feb 2017,State,GFDL,Low,No Change,4988.97,110.79,65.12,119.96,79.8,46.75,35.28,2.06,101.98,0,-37.4,0,4776.17,60.3,41.79,0,4878.29,2668.81,-36133.61,91.7400000000007,87.6999999999971,Low
Mar 2017,State,GFDL,Low,No Change,9747.27,238.79,106.12,213.62,107.4,46.4,36.31,2.68,184.82,0,-50.16,0,9323.65,120.47,51.95,0.87,9496.95,2693.25,-36102.2,24.4399999999996,31.4099999999962,Low
Apr 2017,State,GFDL,Low,No Change,4205.21,246.33,201.78,199.7,202.02,49,129.47,30.29,93.74,0,-53.63,0,3865.15,149.01,139.7,26.73,4180.55,2735.91,-36002.03,42.6599999999999,100.170000000006,Low
May 2017,State,GFDL,Low,No Change,8236.65,387.41,445.65,328.98,468.25,78.58,152.42,34.95,124.27,0,-78.35,0,7724.97,192.75,183.46,99.65,8200.86,2848.4,-36087.8,112.49,-85.7700000000041,Low
