Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,High,High,6930.82,133.44,42.54,194.95,95.96,123.25,31.14,2.14,143.14,0,-42.85,0,6654.24,51.19,40.47,0.19,6746.08,2681.09,-34996.04,0,0,Low
Feb 2016,State,MPIM,High,High,7996.8,144.99,45.36,116.38,115.63,49.31,41.36,5.84,164.16,0,-49.97,0,7687.65,57.6,50.06,5.79,7801.14,2642.34,-34924.93,-38.75,71.1100000000079,Low
Mar 2016,State,MPIM,High,High,2570.02,63.81,57.67,123.33,51.11,96.79,54.98,9.2,63.85,0,-33.42,0,2442.36,77.25,70.6,9.1,2599.31,2694.09,-34852.05,51.75,72.8799999999901,Low
Apr 2016,State,MPIM,High,High,1391.05,79.4,75.97,108.78,162.58,150.53,176.69,44.42,37.1,0,-25.24,0,1274.53,59.8,177.55,30.36,1542.26,2623.58,-34876.48,-70.5100000000002,-24.429999999993,Low
May 2016,State,MPIM,High,High,16531.14,352.45,229.8,209.47,356.69,72.3,99.88,21.32,242.48,0,-65.36,0,15936.21,153.74,131.69,89.75,16311.39,2590.33,-35027.22,-33.25,-150.740000000005,Low
Jun 2016,State,MPIM,High,High,4846.03,122.13,255.34,198.81,317.29,226.47,242.99,61.52,74.55,0,-40.09,0,4649.34,127.92,278.34,143.27,5198.88,2821.6,-35018.42,231.27,8.80000000000291,Low
Jul 2016,State,MPIM,High,High,14356.53,240.1,78.55,212.19,236.61,168.08,213.14,54.22,250.86,0,-54.31,0,13865.56,92.28,254.31,148.47,14360.63,2815.56,-35308.71,-6.04000000000042,-290.290000000001,Low
Aug 2016,State,MPIM,High,High,6271.76,84.13,51.97,146.28,191.29,246.04,205.61,51.54,92.67,0,-22.82,0,6094.98,67.37,244.28,127.58,6534.2,2788.65,-35419.56,-26.9100000000003,-110.850000000013,Low
Sep 2016,State,MPIM,High,High,9098.22,132.72,37.08,134.92,142.79,147.35,163.41,39.26,137.59,0,-25.08,0,8827.93,64.52,187.49,101.67,9181.57,2643.71,-35631.36,-144.94,-211.799999999988,Low
Oct 2016,State,MPIM,High,High,15435.55,249.47,31.73,154.79,156.22,54.44,56.92,10.2,248.21,0,-48.46,0,14937.85,73.09,68.06,27.71,15106.72,2575.81,-35744.64,-67.9000000000001,-113.279999999999,Low
