Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,No Change,Low,2769.15,52.95,44.56,167.33,57.05,131.02,40.13,2.05,55.89,0,-34.02,0,2660.3,38.2,46.76,0,2745.27,2684.25,-35435.08,0,0,No Change
Feb 2016,State,GFDL,No Change,Low,756.12,31.43,50.03,83.64,46.54,70.89,40.72,2.46,24.76,0,-25.06,0,699.92,47.25,49.26,0.24,796.67,2601.59,-35451.27,-82.6599999999999,-16.1899999999951,No Change
Mar 2016,State,GFDL,No Change,Low,4055.35,115.41,64.11,134.3,105.37,104.31,81.1,12.57,105.11,0,-34.18,0,3834.84,78.32,92.27,8.04,4013.47,2566.22,-35490.06,-35.3699999999999,-38.7900000000009,No Change
Apr 2016,State,GFDL,No Change,Low,572.74,103.14,113.95,127.34,164.84,141.19,256.27,64.17,16.62,0,-26.14,0,452.98,92.21,248.28,50.41,843.9,2543.52,-35495.68,-22.7000000000003,-5.62000000000262,No Change
May 2016,State,GFDL,No Change,Low,1950.14,243.86,449.13,354.83,362.91,159.06,303.33,76.12,34.61,0,-28.87,0,1671.66,163.17,307.89,108,2250.73,2511.03,-35747.71,-32.4900000000002,-252.030000000006,No Change
Jun 2016,State,GFDL,No Change,Low,882.35,86.41,324.46,258.48,361.81,301.27,380.58,96.11,14.6,0,-14.69,0,781.34,106.54,403.3,158.59,1449.77,2634.17,-36077.17,123.14,-329.459999999999,No Change
Jul 2016,State,GFDL,No Change,Low,18779.75,297.98,99.72,264.68,249.03,179.79,225.33,54.5,284.75,0,-38.5,0,18196.99,102.27,274.13,149.21,18722.63,2575.87,-36520.29,-58.3000000000002,-443.119999999995,No Change
Aug 2016,State,GFDL,No Change,Low,16974.57,295.83,68.03,235,243.56,173.63,238.68,58.75,300.02,0,-42.79,0,16378.72,101.72,262.83,128.93,16872.23,2541.8,-36594.11,-34.0699999999997,-73.8199999999997,No Change
Sep 2016,State,GFDL,No Change,Low,14425.65,260.71,68.81,241.16,208.66,175.2,237.65,57.4,238.21,0,-34.9,0,13926.76,89.78,247.83,103.54,14367.92,2528.81,-36645.73,-12.9899999999998,-51.6200000000026,No Change
Oct 2016,State,GFDL,No Change,Low,4984.19,97.89,59.64,132.93,105.69,111.43,193.23,44.8,84.35,0,-26.97,0,4801.95,57.33,179.2,37.99,5076.45,2494.68,-36726.22,-34.1300000000001,-80.489999999998,No Change
Nov 2016,State,GFDL,No Change,Low,10832.19,221.26,57.71,137.49,154.55,40.25,41.39,2.31,218.41,0,-48.82,0,10392.5,76.04,45.55,0.64,10514.71,2458.15,-36855.25,-36.5300000000007,-129.029999999999,No Change
Dec 2016,State,GFDL,No Change,Low,1555.21,47.53,54.25,108.15,62.6,89.35,40.4,1.92,33.31,0,-27.95,0,1474.38,48.32,42.62,0,1565.33,2565.99,-36725.36,107.84,129.890000000007,No Change
Jan 2017,State,GFDL,No Change,Low,7862.77,160.38,51.67,100.17,123.6,26.12,40.42,2.04,166.15,0,-45.05,0,7536.24,59.46,43.71,0,7639.4,2535.06,-36758.46,-30.9299999999998,-33.1000000000058,No Change
Feb 2017,State,GFDL,No Change,Low,4988.97,110.82,65.12,120.29,82.53,50.49,40.44,2.06,101.98,0,-37.19,0,4776.14,60.8,45.64,0,4882.58,2627.19,-36675.73,92.1299999999997,82.7299999999959,No Change
Mar 2017,State,GFDL,No Change,Low,9747.27,238.85,106.12,213.77,110.31,50.14,41.82,2.81,184.82,0,-49.98,0,9323.61,121.01,56.04,0.87,9501.51,2651.97,-36649.29,24.7800000000007,26.4399999999951,No Change
Apr 2017,State,GFDL,No Change,Low,4205.21,245.71,201.78,196.11,214.98,59.07,166.04,39.57,93.74,0,-53.32,0,3865.76,148.78,169.94,26.73,4211.19,2695.09,-36554.31,43.1199999999999,94.9800000000178,No Change
May 2017,State,GFDL,No Change,Low,8236.65,387.34,445.65,320.86,493.01,99.9,196.66,45.94,124.27,0,-75.81,0,7725.05,194.86,226.17,99.65,8245.73,2807.52,-36667.07,112.43,-112.760000000009,No Change
Jun 2017,State,GFDL,No Change,Low,5623.03,175.99,469.8,323.84,412.39,212.35,293.21,73,69.85,0,-68.2,0,5377.2,190.06,340.64,147.56,6055.47,3125.12,-36868.97,317.6,-201.900000000001,No Change
Jul 2017,State,GFDL,No Change,Low,19192.01,307.87,137.52,247.93,284.93,148.65,212.73,51,287.55,0,-71.08,0,18596.59,132.28,269.89,145.71,19144.49,3204.76,-37235.09,79.6399999999999,-366.119999999995,No Change
Aug 2017,State,GFDL,No Change,Low,16594.41,296.03,75.1,211.13,285.25,201.82,233.49,56.64,286.04,0,-55.59,0,16012.36,132.13,271.39,132.18,16548.05,3232.83,-37326.05,28.0700000000002,-90.9600000000064,No Change
Sep 2017,State,GFDL,No Change,Low,12198.38,197.58,56.72,173.46,205.58,169.07,205.47,48.14,187.4,0,-43.97,0,11813.42,88.28,232.35,100.44,12234.45,3221.73,-37404.63,-11.0999999999995,-78.5800000000017,No Change
Oct 2017,State,GFDL,No Change,Low,13317.8,232.16,54.78,135.13,185.93,66,64.66,9.48,219.65,0,-53.08,0,12865.99,84.98,77.38,15.96,13044.32,3183.22,-37518.95,-38.5100000000002,-114.32,No Change
Nov 2017,State,GFDL,No Change,Low,3476.25,94.99,67.63,78.93,117.92,50.31,40.67,1.97,90.21,0,-49.46,0,3291.07,65.55,47.52,0,3404.13,3280.92,-37423.51,97.6999999999998,95.4400000000096,No Change
Dec 2017,State,GFDL,No Change,Low,4953.26,73.49,52.92,113.33,87.17,88.68,40.69,1.95,67.21,0,-36.82,0,4812.58,51.41,44.18,0,4908.17,3339.71,-37421.44,58.79,2.06999999999971,No Change
Jan 2018,State,GFDL,No Change,Low,5130.34,82.87,51,71.47,91.43,25.71,40.71,2.07,93.85,0,-46.31,0,4953.63,42.99,46.76,0,5043.38,3332.73,-37429.77,-6.98000000000002,-8.33000000000902,No Change
Feb 2018,State,GFDL,No Change,Low,4248.92,67.61,55.88,101.8,68.23,52.07,40.73,2.25,73.01,0,-42.66,0,4108.28,48.22,48.53,0,4205.01,3390.32,-37420.86,57.5899999999997,8.91000000001077,No Change
Mar 2018,State,GFDL,No Change,Low,7388.9,170.66,75.75,174.68,78.43,57.47,41.94,2.84,154.51,0,-52.54,0,7063.73,103.32,59.07,0.78,7226.9,3396.43,-37428.97,6.11000000000058,-8.11000000000058,No Change
Apr 2018,State,GFDL,No Change,Low,3446.87,93.15,158.51,136.64,158.53,83.34,161.69,37.83,70.14,0,-50.82,0,3283.58,90.66,176.58,26.52,3577.32,3397.43,-37366.88,1,62.0899999999965,No Change
