Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,No Change,No Change,6930.82,133.38,42.54,195.19,98.37,126.51,35.61,2.14,143.14,0,-42.65,0,6654.29,51.53,44,0.19,6750,2684.74,-35196.52,0,0,Low
Feb 2016,State,MPIM,No Change,No Change,7996.8,144.94,45.36,116.65,118.05,52.59,45.83,5.84,164.16,0,-49.78,0,7687.71,57.96,53.58,5.79,7805.06,2646.1,-35129.68,-38.6399999999999,66.8399999999965,Low
Mar 2016,State,MPIM,No Change,No Change,2570.02,63.79,57.67,123.59,52.51,99.12,59.45,9.2,63.85,0,-33.16,0,2442.39,77.63,74.07,9.1,2603.19,2697.96,-35061.09,51.8600000000001,68.5899999999965,Low
Apr 2016,State,MPIM,No Change,No Change,1391.05,79.33,75.97,109.14,163.04,152.06,181.17,44.42,37.1,0,-24.99,0,1274.61,60.17,181.04,30.36,1546.19,2627.56,-35089.77,-70.4000000000001,-28.679999999993,Low
May 2016,State,MPIM,No Change,No Change,16531.14,352.32,229.8,209.81,358.14,74.76,104.35,21.32,242.48,0,-65.16,0,15936.34,154.08,135.26,89.75,16315.44,2594.24,-35244.74,-33.3200000000002,-154.969999999994,Low
Jun 2016,State,MPIM,No Change,No Change,4846.03,122.09,255.34,199.15,317.88,228.02,247.47,61.52,74.55,0,-39.87,0,4649.38,128.31,281.94,143.27,5202.9,2825.4,-35240.23,231.16,4.50999999999476,Low
Jul 2016,State,MPIM,No Change,No Change,14356.53,240.07,78.55,212.49,237.24,169.63,217.63,54.22,250.86,0,-54.11,0,13865.58,92.65,257.95,148.47,14364.67,2819.24,-35534.78,-6.16000000000031,-294.550000000003,Low
Aug 2016,State,MPIM,No Change,No Change,6271.76,84.11,51.97,146.57,192.72,248.35,210.1,51.54,92.67,0,-22.62,0,6095,67.73,247.89,127.58,6538.2,2792.28,-35649.9,-26.96,-115.119999999995,Low
Sep 2016,State,MPIM,No Change,No Change,9098.22,132.69,37.08,135.21,145.1,150.55,167.89,39.26,137.59,0,-24.88,0,8827.95,64.89,191.05,101.67,9185.57,2647.35,-35865.97,-144.929999999999,-216.070000000007,Low
Oct 2016,State,MPIM,No Change,No Change,15435.55,249.42,31.73,155.1,158.61,57.72,61.39,10.2,248.21,0,-48.26,0,14937.91,73.44,71.63,27.71,15110.7,2579.45,-35983.55,-67.9000000000005,-117.579999999994,Low
Nov 2016,State,MPIM,No Change,No Change,2295.53,54.47,47.33,62.02,77.56,50.94,37.41,2.71,51.38,0,-36.99,0,2189.67,50.12,44.33,1.67,2285.79,2659.9,-35862.52,80.4499999999998,121.029999999992,Low
Dec 2016,State,MPIM,No Change,No Change,4973.57,89.97,44.09,130.17,78.32,85.39,35.6,1.92,80.57,0,-39.73,0,4803.04,50.67,39.48,0,4893.15,2676.91,-35884.51,17.0100000000002,-21.9899999999907,Low
Jan 2017,State,MPIM,No Change,No Change,5471.34,95.95,43.31,79.17,80.44,22.85,35.63,2.04,104.8,0,-40.8,0,5270.59,43.31,41.24,0,5355.14,2664.05,-35877.32,-12.8599999999997,7.18999999999505,Low
Feb 2017,State,MPIM,No Change,No Change,4286.79,80.56,46.6,94.94,70.26,47.5,36.15,2.34,88.98,0,-41.62,0,4117.26,51.08,46.87,0.32,4215.54,2713.97,-35846.91,49.9200000000001,30.4099999999962,Low
Mar 2017,State,MPIM,No Change,No Change,5653,119.71,55.24,135.36,63.07,64.57,65.18,9.9,119.84,0,-41.8,0,5413.46,82.87,78.58,8.71,5583.61,2723.67,-35833.71,9.69999999999982,13.2000000000044,Low
Apr 2017,State,MPIM,No Change,No Change,6480.91,167.01,102.83,139.63,140.49,61.43,120.38,27.54,123.67,0,-40.91,0,6190.25,92.08,130.89,23.48,6436.67,2698.88,-35819.65,-24.79,14.0600000000049,Low
May 2017,State,MPIM,No Change,No Change,10399.29,262.04,341.24,241.94,339.63,75.61,132.99,29.51,139.14,0,-69.96,0,9998.11,167.24,168.93,103.73,10438.06,2739.88,-35853.22,41,-33.570000000007,Low
Jun 2017,State,MPIM,No Change,No Change,3813.48,123.53,284.93,159.4,330.24,165.76,246.31,60.78,55.33,0,-67.83,0,3634.6,152.38,294.05,156.69,4237.75,2938.45,-35991.25,198.57,-138.029999999992,Low
Jul 2017,State,MPIM,No Change,No Change,8307.54,113.92,77.73,173.42,219.79,231.67,238.65,59.41,123.51,0,-38,0,8070.09,68.15,289.86,155.17,8583.27,2994.43,-36345.98,55.9799999999996,-354.730000000003,Low
Aug 2017,State,MPIM,No Change,No Change,12757.54,219.85,49,179.26,205.72,166.66,199.06,49.17,223.66,0,-40.77,0,12314.04,91.3,233.13,134.02,12772.49,2871.94,-36594.89,-122.49,-248.910000000003,Low
Sep 2017,State,MPIM,No Change,No Change,13076.76,211.43,37.94,154.83,189.16,132.3,153.03,35.35,219.04,0,-40.51,0,12646.31,78.18,176.9,104.15,13005.54,2827.78,-36695.93,-44.1600000000003,-101.040000000001,Low
Oct 2017,State,MPIM,No Change,No Change,8490.71,145.03,31.13,126.09,111.91,79.05,136.09,31.14,145.17,0,-40.44,0,8200.51,57.66,134.22,31.32,8423.69,2825.4,-36739.24,-2.38000000000011,-43.3099999999977,Low
Nov 2017,State,MPIM,No Change,No Change,4083.51,72.49,45.69,74.88,76.85,46.48,40.47,3.57,71.33,0,-35.82,0,3939.7,48.71,48.97,2.19,4039.56,2828.98,-36770.76,3.58000000000038,-31.5200000000114,Low
Dec 2017,State,MPIM,No Change,No Change,5467.14,101.67,42.95,145.05,77.09,85.73,35.86,1.93,91.18,0,-42.93,0,5274.27,51.13,40.55,0,5365.95,2847.29,-36774.32,18.3099999999999,-3.5599999999904,Low
Jan 2018,State,MPIM,No Change,No Change,2395.45,49.37,42.9,49.3,61.93,23.14,35.88,2.05,57.67,0,-34.63,0,2288.41,38.82,41.06,0,2368.28,2832.01,-36759.97,-15.2800000000002,14.3500000000058,Low
Feb 2018,State,MPIM,No Change,No Change,2408.47,51.91,46.27,87.97,49.22,52,36.23,2.19,49.86,0,-33.69,0,2306.7,46.67,46.71,0.22,2400.31,2863.54,-36770.75,31.5300000000002,-10.7799999999988,Low
Mar 2018,State,MPIM,No Change,No Change,3516.98,82.12,55.17,137.27,53.9,91.26,69.42,10.37,64.91,0,-36.87,0,3369.94,74.27,83.02,9.01,3536.25,2848.06,-36788.84,-15.48,-18.0900000000038,Low
Apr 2018,State,MPIM,No Change,No Change,3337.23,135.5,77.4,100.92,139.31,85.69,171.78,41.99,76.51,0,-32.15,0,3125.19,90.53,173.98,32.42,3422.13,2786.73,-36828.87,-61.3299999999999,-40.0300000000061,Low
May 2018,State,MPIM,No Change,No Change,922.56,100.85,333.61,242.65,290.14,176.61,246.36,60.5,10.86,0,-25.8,0,810.86,104.08,266.77,121.25,1302.95,2796.17,-36946.7,9.44000000000005,-117.829999999994,Low
Jun 2018,State,MPIM,No Change,No Change,6189.35,102.15,205.14,166.15,293.18,194.59,224.85,54.9,86.28,0,-24.03,0,6000.91,66.57,272.13,157.99,6497.63,2828.78,-37268.75,32.6099999999997,-322.050000000003,Low
Jul 2018,State,MPIM,No Change,No Change,8225.96,111.97,73.63,90.59,221.98,135.57,228.19,55.92,128.86,0,-33.66,0,7985.13,42.29,267.51,149.88,8444.79,2825.19,-37534.45,-3.58999999999969,-265.699999999997,Low
Aug 2018,State,MPIM,No Change,No Change,18801,291.38,47.46,188.98,250.72,121.59,170.01,40.77,306.22,0,-52.44,0,18203.41,73.18,200.41,130.63,18607.62,2816.33,-37761.4,-8.86000000000013,-226.950000000004,Low
Sep 2018,State,MPIM,No Change,No Change,5093.45,84.5,38.27,92.47,145.51,152.34,192,45.93,89.94,0,-19.6,0,4919.02,56.74,211.45,95.5,5282.72,2874.31,-37767.5,57.9800000000005,-6.09999999999854,Low
Oct 2018,State,MPIM,No Change,No Change,10036.32,133.02,29.59,100.82,111.72,73.65,85.04,16.14,134.8,0,-28.54,0,9768.53,52.28,97.48,42,9960.3,2802.09,-37938.76,-72.2200000000003,-171.259999999995,Low
Nov 2018,State,MPIM,No Change,No Change,4053.99,97,41.66,77.15,94,51.1,40.05,3.31,98.62,0,-33.18,0,3858.36,51.79,47.8,1.35,3959.32,2811.56,-37943.39,9.47000000000025,-4.63000000000466,Low
Dec 2018,State,MPIM,No Change,No Change,4922.87,89.07,38.38,115.04,81.95,85.58,36.09,1.93,87.94,0,-31.15,0,4745.84,47.16,40.45,0,4833.46,2843.41,-37916.07,31.8499999999995,27.3199999999997,Low
Jan 2019,State,MPIM,No Change,No Change,1810.65,39.27,38.09,43.49,52.61,23.39,36.11,2.05,48.53,0,-28.53,0,1722.85,33.18,43.21,0,1799.24,2833.5,-37893.45,-9.90999999999985,22.6199999999953,Low
Feb 2019,State,MPIM,No Change,No Change,8720.99,152.76,41.44,133.74,93.37,46.44,36.14,2.1,168.21,0,-43.93,0,8400.01,57.44,45.11,0,8502.55,2853.57,-37907.5,20.0699999999997,-14.0499999999956,Low
Mar 2019,State,MPIM,No Change,No Change,478.17,14.17,47.97,110.77,39.39,123.06,52.78,6.29,11.51,0,-20.59,0,452.49,55.62,69.85,5.72,583.68,2889.45,-37817.23,35.8800000000001,90.2700000000041,Low
Apr 2019,State,MPIM,No Change,No Change,5646.76,140.66,77.92,122.46,139.76,80.71,127.32,29.2,109.59,0,-37.39,0,5396.5,74.46,136.7,28.06,5635.71,2782.43,-37878.54,-107.02,-61.3100000000049,Low
May 2019,State,MPIM,No Change,No Change,6033.66,307.54,193.31,150.77,341.89,89.82,197.34,47.89,97.95,0,-45.93,0,5628.17,143.97,220.94,103.13,6096.19,2802.89,-37932.5,20.46,-53.9599999999991,Low
