Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,UKMO,No Change,High,3845.06,84.38,71.48,185.65,83.13,121.6,30.66,2.05,82.47,0,-38.61,0,3678.23,47.27,37.9,0,3763.38,2681.09,-34928.84,0,0,High
Feb 2016,State,UKMO,No Change,High,3765.82,70.99,75.65,120.32,72.36,52.18,30.67,2.23,70.75,0,-39.68,0,3624.08,45.79,39.43,0,3709.28,2633.33,-34913.58,-47.7600000000002,15.2600000000093,High
Mar 2016,State,UKMO,No Change,High,2387.48,76.32,135.34,188.97,68.65,85.53,49.94,7.73,54.68,0,-44.35,0,2256.47,83.93,67.52,4.49,2412.41,2642.52,-34910.92,9.19000000000005,2.65999999999622,High
Apr 2016,State,UKMO,No Change,High,2488.73,232.81,234.56,220.64,233.07,95.29,254.93,67.54,42.19,0,-40.1,0,2213.73,149.03,249.66,42.41,2654.83,2600.32,-34947.27,-42.2000000000003,-36.3500000000058,High
May 2016,State,UKMO,No Change,High,884.78,234.16,556.04,417.17,432.68,196.73,375.6,98.1,10.42,0,-30.43,0,640.21,167.48,385.92,122.48,1316.06,2675.86,-35175,75.54,-227.729999999996,High
Jun 2016,State,UKMO,No Change,High,4107.39,156.62,697.81,603.49,420.92,332.8,410.22,108.37,68.1,0,-2.69,0,3882.68,165.5,450.93,158.42,4657.54,2803.4,-35594.98,127.54,-419.980000000003,High
Jul 2016,State,UKMO,No Change,High,8048.5,141.57,165.87,246.61,332.94,346.13,422.11,112.56,133.85,0,-22,0,7773.05,96.02,466.48,162.61,8498.17,2742.44,-35989.84,-60.9600000000005,-394.859999999993,High
Aug 2016,State,UKMO,No Change,High,13630.75,238.2,82.41,215.79,270.94,242.7,313.26,82.48,225.27,0,-26.82,0,13167.26,103.41,347.47,136.15,13754.27,2572.33,-36350.15,-170.11,-360.309999999998,High
Sep 2016,State,UKMO,No Change,High,26110.13,358.18,55.68,283.89,223.87,139.98,111.33,23.58,357.52,0,-45.99,0,25394.42,92.09,146.94,99.32,25732.74,2483.88,-36518.62,-88.4499999999998,-168.470000000016,High
Oct 2016,State,UKMO,No Change,High,17600.67,271.66,39.22,223.33,131.61,68.78,98.25,20.96,258.63,0,-48.6,0,17070.38,73.33,100.96,30.72,17275.38,2508.56,-36394.14,24.6800000000003,124.48000000001,High
Nov 2016,State,UKMO,No Change,High,5443.71,120.55,59.53,101.56,111.45,51.22,30.93,2.01,124.26,0,-45.62,0,5198.87,63.92,37.37,0.08,5300.26,2547.7,-36292.11,39.1399999999994,102.029999999999,High
Dec 2016,State,UKMO,No Change,High,4660.78,110.54,50.01,127.39,100.33,88.05,30.83,1.94,105.93,0,-37.84,0,4444.32,58.72,35.95,0,4538.98,2599.51,-36242.49,51.8100000000004,49.6200000000026,High
Jan 2017,State,UKMO,No Change,High,7948.24,143.17,50.42,102.95,104.39,19.67,30.84,2.06,150.56,0,-46.3,0,7654.51,52.24,36.17,0,7742.91,2604.72,-36203.28,5.20999999999958,39.2099999999991,High
Feb 2017,State,UKMO,No Change,High,3508.66,77.82,56.25,105.85,55.86,46.24,30.85,2.2,69.52,0,-35.09,0,3361.29,53.71,40.13,0,3455.14,2682.05,-36127.81,77.3300000000004,75.4699999999939,High
