Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,Low,No Change,2769.15,52.96,44.56,167.03,54.35,127.39,35.08,2.05,55.89,0,-34.23,0,2660.3,37.76,42.79,0,2740.85,2684.74,-35235.38,0,0,High
Feb 2016,State,GFDL,Low,No Change,756.12,31.46,50.03,83.25,45.19,68.44,35.83,2.51,24.76,0,-25.31,0,699.9,46.78,45.57,0.24,792.52,2601.93,-35246.74,-82.8099999999995,-11.3600000000079,High
Mar 2016,State,GFDL,Low,No Change,4055.35,132.08,64.11,131.65,83.1,88.85,86.25,15.11,105.11,0,-30.13,0,3818.17,100.4,97.68,8.04,4024.3,2566.4,-35280.85,-35.5300000000002,-34.1100000000006,High
Apr 2016,State,GFDL,Low,No Change,572.74,103.8,113.95,124.26,183.28,157.08,305.23,79.56,16.62,0,-25.04,0,452.32,92.34,290.06,50.41,885.13,2534.08,-35285.02,-32.3200000000002,-4.16999999999098,High
May 2016,State,GFDL,Low,No Change,1950.14,244.24,449.13,347.18,393.7,183.11,364.02,94.61,34.61,0,-27.54,0,1671.26,163.16,363.1,108,2305.54,2495.88,-35569.52,-38.1999999999998,-284.5,High
Jun 2016,State,GFDL,Low,No Change,882.35,83.87,324.46,250.52,407.9,341.59,460.57,118.49,14.6,0,-13.36,0,783.88,104.81,479.55,158.59,1526.83,2612.74,-35939.85,116.86,-370.330000000002,High
Jul 2016,State,GFDL,Low,No Change,18779.75,297.11,99.72,254.75,285.39,209.17,266.5,67.4,284.75,0,-36.75,0,18197.87,102.59,320.52,149.21,18770.2,2541.59,-36439.25,-71.1499999999996,-499.400000000001,High
Aug 2016,State,GFDL,Low,No Change,16974.57,294.04,68.03,226.49,270.88,193.41,283.15,72.76,300.02,0,-41.3,0,16380.52,99.41,308.12,128.93,16916.98,2496.39,-36539.56,-45.1999999999998,-100.309999999998,High
Sep 2016,State,GFDL,Low,No Change,14425.65,244.87,68.81,236.94,226.2,183.92,281.86,71.12,238.21,0,-37.11,0,13942.57,71.6,289.57,103.54,14407.31,2476.15,-36620.18,-20.2400000000002,-80.6200000000099,High
Oct 2016,State,GFDL,Low,No Change,4984.19,97.02,59.64,132.99,116.11,124.44,226.32,55.03,84.35,0,-26.16,0,4802.82,58.16,205.02,37.99,5103.99,2439.58,-36733.36,-36.5700000000002,-113.179999999993,High
Nov 2016,State,GFDL,Low,No Change,10832.19,221.2,57.71,136.42,153.28,39.29,36.49,2.41,218.41,0,-48.78,0,10392.56,77.33,41.4,0.64,10511.94,2397.51,-36884.46,-42.0699999999997,-151.100000000006,High
Dec 2016,State,GFDL,Low,No Change,1555.21,47.51,54.25,107.71,60.53,86.92,35.25,1.92,33.31,0,-28.08,0,1474.4,48.53,38.42,0,1561.34,2504.18,-36749.57,106.67,134.890000000014,High
Jan 2017,State,GFDL,Low,No Change,7862.77,160.58,51.67,99.87,120.83,22.55,35.26,2.04,166.15,0,-45.16,0,7536.03,59.27,39.42,0,7634.74,2472.67,-36777.64,-31.5100000000002,-28.0699999999997,High
Feb 2017,State,GFDL,Low,No Change,4988.97,110.94,65.12,119.99,79.75,46.77,35.28,2.05,101.98,0,-37.33,0,4776.04,60.42,41.29,0,4877.77,2564.71,-36689.89,92.04,87.7499999999927,High
Mar 2017,State,GFDL,Low,No Change,9747.27,239.02,106.12,213.16,108.03,46.6,36.98,2.9,184.82,0,-50.11,0,9323.44,120.66,51.88,0.87,9496.87,2589.6,-36658.42,24.8899999999999,31.4699999999939,High
Apr 2017,State,GFDL,Low,No Change,4205.21,246.46,201.78,191.7,224.45,63.85,192.24,48.87,93.74,0,-53.16,0,3865.02,149.08,191.88,26.73,4232.71,2633.2,-36558.64,43.5999999999999,99.7800000000061,High
May 2017,State,GFDL,Low,No Change,8236.65,387.39,445.65,312.58,516.95,114.29,230.49,56.88,124.27,0,-74.29,0,7724.99,192.11,259.49,99.65,8276.26,2745.28,-36688.14,112.08,-129.5,High
Jun 2017,State,GFDL,Low,No Change,5623.03,175.79,469.8,313.33,457,245.06,351.17,90.71,69.85,0,-67.04,0,5377.4,187.35,400.29,147.56,6112.6,3062.04,-36911.41,316.76,-223.270000000004,High
Jul 2017,State,GFDL,Low,No Change,19192.01,307.47,137.52,239.11,315.85,171.22,250.57,63.05,287.55,0,-69.02,0,18596.99,130.27,313,145.71,19185.97,3134.16,-37316.63,72.1199999999999,-405.219999999994,High
Aug 2017,State,GFDL,Low,No Change,16594.41,295.87,75.1,202.71,313.27,222.12,276.5,70.12,286.04,0,-53.57,0,16012.5,130.65,316.18,132.18,16591.51,3153.3,-37431.32,19.1400000000003,-114.690000000002,High
Sep 2017,State,GFDL,Low,No Change,12198.38,197.34,56.72,167.86,232.25,189.89,241.46,59.59,187.4,0,-43.01,0,11813.66,86.84,268.7,100.44,12269.64,3134.67,-37537.39,-18.6300000000001,-106.070000000007,High
Oct 2017,State,GFDL,Low,No Change,13317.8,232.05,54.78,134.11,183.33,63.96,65.42,10.83,219.65,0,-52.71,0,12866.12,86.06,76.94,15.96,13045.08,3090.21,-37675.33,-44.46,-137.939999999995,High
Nov 2017,State,GFDL,Low,No Change,3476.25,94.85,67.63,78.27,114.34,47.17,35.43,1.97,90.21,0,-49.48,0,3291.2,66.53,43.08,0,3400.79,3187.21,-37578.92,97,96.4100000000035,High
Dec 2017,State,GFDL,Low,No Change,4953.26,73.48,52.92,112.95,84.28,85.37,35.44,1.95,67.21,0,-36.92,0,4812.6,51.46,39.77,0,4903.83,3244.75,-37571.63,57.54,7.2899999999936,High
Jan 2018,State,GFDL,Low,No Change,5130.34,82.96,51,71.17,88.66,22,35.46,2.07,93.85,0,-46.46,0,4953.54,42.58,42.29,0,5038.41,3237.36,-37574.82,-7.39000000000033,-3.18999999998778,High
Feb 2018,State,GFDL,Low,No Change,4248.92,67.69,55.88,101.46,65.44,48.3,35.47,2.24,73.01,0,-42.8,0,4108.21,47.77,44.02,0,4200,3295.1,-37560.8,57.7400000000002,14.0199999999968,High
Mar 2018,State,GFDL,Low,No Change,7388.9,170.83,75.75,174.24,76.62,54.58,36.95,2.94,154.51,0,-52.67,0,7063.56,102.96,54.58,0.78,7221.87,3301.45,-37563.8,6.35000000000036,-3.00000000000728,High
Apr 2018,State,GFDL,Low,No Change,3446.87,93.37,158.51,128.79,174.43,89.59,186.63,46.68,70.14,0,-51.93,0,3283.37,90.19,196.83,26.52,3596.88,3302.94,-37496.76,1.48999999999933,67.0399999999936,High
May 2018,State,GFDL,Low,No Change,6703.07,179.08,341.26,156.43,398.16,128.54,280.25,70.9,96.34,0,-82.01,0,6427.65,176.3,310.35,104.91,7019.18,3330.89,-37645.01,27.9500000000003,-148.249999999985,High
Jun 2018,State,GFDL,Low,No Change,6527.08,137.82,216.89,137.42,377.38,221.87,337.86,87.26,85.29,0,-68.92,0,6303.95,130.69,390.84,147.41,6972.89,3499.53,-37944.97,168.64,-299.959999999999,High
Jul 2018,State,GFDL,Low,No Change,13313.72,219.51,80.23,206.61,292.21,234.11,359.74,94.15,228.91,0,-52.96,0,12865.29,88.01,410.06,151.05,13514.41,3514.81,-38326.57,15.2800000000002,-381.600000000006,High
Aug 2018,State,GFDL,Low,No Change,9593.45,122.58,58.38,145.89,287.75,279.65,317.72,81.75,143.61,0,-34.8,0,9327.25,61.76,369.38,132.98,9891.37,3428.43,-38567.26,-86.3800000000006,-240.69000000001,High
Sep 2018,State,GFDL,Low,No Change,18218.84,233.17,41.73,161.46,244.24,149.98,151.17,34.23,251.01,0,-43.87,0,17734.66,63.05,199.09,102.3,18099.1,3303.14,-38827.41,-125.29,-260.149999999987,High
Oct 2018,State,GFDL,Low,No Change,10831.62,161.82,45.06,95.83,164,75.77,136.79,29.8,162.85,0,-37.56,0,10506.96,60.39,143.69,40.4,10751.45,3315.24,-38839.51,12.0999999999995,-12.1000000000058,High
Nov 2018,State,GFDL,Low,No Change,4305.01,85.22,50.53,86.61,90.28,50.61,36.13,2.17,89.5,0,-41.62,0,4130.28,51.07,45,0.21,4226.56,3366.77,-38861.63,51.5300000000002,-22.1199999999953,High
Dec 2018,State,GFDL,Low,No Change,2066.38,51.68,47.13,100.64,72.74,86.81,35.63,1.95,50.63,0,-32.8,0,1964.08,45.02,44.46,0,2053.57,3395.42,-38847.9,28.6500000000001,13.7299999999959,High
Jan 2019,State,GFDL,Low,No Change,3217.94,53.08,46.08,57.42,69.51,22.97,35.64,2.07,68.21,0,-37.77,0,3096.63,32.94,42.63,0,3172.22,3370.53,-38863.74,-24.8899999999999,-15.8399999999965,High
Feb 2019,State,GFDL,Low,No Change,6438.5,126.52,51.38,128.98,94.9,50.7,39.28,3.37,139.15,0,-48.78,0,6172.85,53.5,54.63,1.02,6282.03,3407.98,-38866.82,37.4499999999994,-3.08000000000175,High
Mar 2019,State,GFDL,Low,No Change,1376.54,58.15,89.96,128.27,74.71,106.22,147.33,33.43,43.36,0,-25.77,0,1275.04,77.13,152.89,18.67,1523.72,3433.46,-38813.39,25.4800000000005,53.4300000000003,High
Apr 2019,State,GFDL,Low,No Change,5069.43,145.82,226.81,193.28,218.08,87.23,243.13,63.07,104.27,0,-57.81,0,4819.33,106.32,245.38,52.87,5223.92,3362.96,-38928.39,-70.5,-115.000000000007,High
May 2019,State,GFDL,Low,No Change,3761.21,160.01,376.89,192.57,386.88,130.79,303.24,77.21,56.02,0,-79.84,0,3545.18,168.05,324.11,97.14,4134.48,3428.48,-39114.86,65.5199999999995,-186.469999999994,High
Jun 2019,State,GFDL,Low,No Change,2615.65,83.91,228.01,121.34,433.36,304.24,411.76,106.42,32.71,0,-45.62,0,2499.03,107.1,455.67,155.39,3217.18,3586.52,-39461.86,158.04,-347,High
Jul 2019,State,GFDL,Low,No Change,12464.41,193.68,67.68,194.23,302.71,264.82,365.09,94.46,206.1,0,-45.7,0,12064.62,74.94,415.68,153.28,12708.5,3565.32,-39935.54,-21.1999999999998,-473.679999999993,High
Aug 2019,State,GFDL,Low,No Change,28476.76,425.94,48.69,223.79,368.84,154.64,155.07,37.09,452.72,0,-73.25,0,27598.09,109.92,204.85,126.85,28039.69,3458.17,-40199.03,-107.15,-263.490000000005,High
Sep 2019,State,GFDL,Low,No Change,23479.39,324.05,39.45,225.1,234.64,129.09,125.21,26.74,337.58,0,-54.58,0,22817.77,87.44,164.22,92.85,23162.27,3585.5,-40064.41,127.33,134.619999999995,High
Oct 2019,State,GFDL,Low,No Change,11636.66,212.36,40.32,150.81,171.15,90.66,132.47,31.11,215.91,0,-51,0,11208.39,72.36,135.95,18.51,11435.21,3625.3,-39972.7,39.8000000000002,91.7100000000064,High
Nov 2019,State,GFDL,Low,No Change,2595.95,63.12,63.03,74.88,91.14,50.16,39.57,3.57,63.16,0,-42.2,0,2469.68,52.5,51.87,2.01,2576.06,3671.19,-39927.67,45.8900000000003,45.0299999999916,High
Dec 2019,State,GFDL,Low,No Change,5435.12,86.95,50.81,113.71,100.37,85.35,35.84,1.96,89.77,0,-41.89,0,5258.4,50.92,43.33,0,5352.65,3696.28,-39944.7,25.0899999999992,-17.0299999999988,High
Jan 2020,State,GFDL,Low,No Change,1503.44,21.22,49.26,45.32,52.9,22.03,35.85,2.08,31.69,0,-37.15,0,1450.52,31.46,43.39,0,1525.36,3701.81,-39930.67,5.5300000000002,14.0300000000061,High
