Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,NCAR,High,No Change,272.92,10.54,41.43,142.4,28.85,128.33,35.79,2.08,7.58,0,-22.2,0,254.78,31.24,44.27,0.05,330.35,2684.74,-35227.06,0,0,No Change
Feb 2016,State,NCAR,High,No Change,5564.36,102.57,45.63,102.91,93.87,64.27,50.73,7.12,109.82,0,-37.63,0,5351.95,53.28,62.98,5.6,5473.84,2574.7,-35275.47,-110.04,-48.4100000000035,No Change
Mar 2016,State,NCAR,High,No Change,1362.2,35.42,58.26,121.3,76.63,141.76,74.61,12.91,36.71,0,-26.48,0,1290.08,63.97,92.15,9.76,1455.94,2584.95,-35252.43,10.25,23.0399999999936,No Change
Apr 2016,State,NCAR,High,No Change,4265.3,99.51,91.98,124.11,173.62,137.55,214.68,54.49,100.67,0,-32.98,0,4065.13,64.28,212.05,41.14,4382.64,2489.37,-35313.61,-95.5799999999999,-61.179999999993,No Change
May 2016,State,NCAR,High,No Change,3927.25,57.05,131.94,107.64,290.29,259.38,245.64,60.54,48.23,0,-10.49,0,3821.95,60.97,273.55,115.19,4271.66,2473.54,-35447.27,-15.8299999999999,-133.659999999996,No Change
Jun 2016,State,NCAR,High,No Change,7725.24,97.38,55.04,138.65,265.03,298.48,261.63,65.75,109.67,0,-19.16,0,7518.18,66.39,314.09,157.35,8056.02,2415.97,-35709.8,-57.5699999999997,-262.529999999999,No Change
Jul 2016,State,NCAR,High,No Change,18588.46,264.73,37.05,184.36,255.75,163.82,205.79,50.66,292.06,0,-44.24,0,18031.68,69.74,252.23,148,18501.64,2264.29,-35972.52,-151.68,-262.720000000008,No Change
Aug 2016,State,NCAR,High,No Change,17691.79,261.41,34.54,152.14,241.65,120.85,185.52,45.11,290.86,0,-48.98,0,17139.53,72,219.57,126.5,17557.59,2259.13,-36027.84,-5.15999999999985,-55.3199999999997,No Change
Sep 2016,State,NCAR,High,No Change,24672.75,350.86,32.25,235.75,202,64.23,123.33,26.53,371.24,0,-62.62,0,23950.67,72.2,142.27,96.37,24261.51,2300.74,-36052.87,41.6099999999997,-25.0299999999988,No Change
Oct 2016,State,NCAR,High,No Change,1995.09,34.82,30.41,72.5,97.57,112.86,229.79,55.14,43.75,0,-21.24,0,1916.52,29.24,206.59,42.07,2194.42,2393.02,-35937.42,92.2800000000007,115.449999999997,No Change
Nov 2016,State,NCAR,High,No Change,1564.02,34.67,39,33.15,68.54,35.74,51.63,6.36,39.5,0,-26.9,0,1489.84,34.62,54.91,2.8,1582.17,2345.79,-36131.62,-47.2300000000005,-194.199999999997,No Change
Dec 2016,State,NCAR,High,No Change,1585.39,44.16,38.07,99.85,54.66,84.18,35.98,1.91,40.27,0,-28.8,0,1500.96,40.67,38.33,0,1579.97,2368.98,-36167.08,23.1900000000001,-35.4599999999991,No Change
Jan 2017,State,NCAR,High,No Change,4337.07,88.63,37.69,60.37,80.2,22.93,36,2.03,99.55,0,-35.86,0,4148.88,44.52,39.71,0,4233.11,2335.19,-36189.67,-33.79,-22.5899999999965,No Change
Feb 2017,State,NCAR,High,No Change,2113.17,41.27,42.56,86.65,47.72,64.32,36.02,2,42.06,0,-28.1,0,2029.84,41.88,41.77,0,2113.51,2386.73,-36159.95,51.5399999999995,29.7199999999939,No Change
Mar 2017,State,NCAR,High,No Change,2329.42,48.75,49.66,127.07,38.99,100.05,67.82,10.17,49.43,0,-30.19,0,2231.23,62.58,77.68,6.96,2378.46,2362.38,-36180.02,-24.3499999999995,-20.0699999999997,No Change
Apr 2017,State,NCAR,High,No Change,812.02,28.99,87.04,81.79,151.01,139.31,242.55,61.42,21.95,0,-24.48,0,761.08,47.01,231.29,57.82,1097.2,2281.28,-36225.37,-81.1000000000004,-45.3499999999913,No Change
May 2017,State,NCAR,High,No Change,4553.34,56.47,155.04,69.92,246.31,130.36,255.71,60.7,53.65,0,-21.25,0,4443.23,46.9,267.57,123.53,4881.23,2242.82,-36466.85,-38.46,-241.48000000001,No Change
