Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,No Change,Low,6930.82,133.35,42.54,195.42,100.99,129.98,40.53,2.2,143.14,0,-42.45,0,6654.33,51.93,47.84,0.19,6754.29,2684.25,-35396.2,0,0,High
Feb 2016,State,MPIM,No Change,Low,7996.8,144.9,45.36,116.23,121.69,56.44,57.52,7.98,164.16,0,-49.57,0,7687.75,58.36,62.78,5.79,7814.71,2645.74,-35334.02,-38.5100000000002,62.1800000000003,High
Mar 2016,State,MPIM,No Change,Low,2570.02,63.79,57.67,123.47,56.25,103.49,80.21,13.37,63.85,0,-32.85,0,2442.38,78.08,89.99,9.1,2619.55,2697.72,-35274.76,51.9800000000005,59.260000000002,High
Apr 2016,State,MPIM,No Change,Low,1391.05,79.25,75.97,104.27,196.49,181.77,283.07,72.48,37.1,0,-24.09,0,1274.69,60.34,265.77,30.36,1631.15,2627.33,-35319.71,-70.3900000000003,-44.9499999999898,High
May 2016,State,MPIM,No Change,Low,16531.14,352.29,229.8,196.49,395.24,102.07,155.05,34.13,242.48,0,-61.57,0,15936.36,154.01,187.37,89.75,16367.48,2586.86,-35547.64,-40.4700000000003,-227.930000000008,High
Jun 2016,State,MPIM,No Change,Low,4846.03,121.01,255.34,181.16,419.66,312.58,393.56,101.19,74.55,0,-36.87,0,4650.46,124.98,424.16,143.27,5342.86,2813.57,-35577.4,226.71,-29.7599999999948,High
Jul 2016,State,MPIM,No Change,Low,14356.53,239.67,78.55,211.39,315.65,249.77,343.8,88.72,250.86,0,-49.38,0,13865.98,90.31,386.25,148.47,14491.01,2788.87,-35975.35,-24.7000000000003,-397.950000000004,High
Aug 2016,State,MPIM,No Change,Low,6271.76,81.62,51.97,119.3,296.76,333.71,331.24,84.52,92.67,0,-19.02,0,6097.48,70.23,373.79,127.58,6669.1,2723.56,-36177.4,-65.3099999999999,-202.049999999996,High
Sep 2016,State,MPIM,No Change,Low,9098.22,131.62,37.08,109.54,218.45,203.41,260.87,64.09,137.59,0,-22,0,8829.04,66.12,284.02,101.67,9280.85,2559.57,-36478.06,-163.99,-300.660000000003,High
Oct 2016,State,MPIM,No Change,Low,15435.55,249.91,31.73,144.83,170.2,58.62,83.39,15.48,248.21,0,-47.38,0,14937.43,72.61,91.03,27.71,15128.79,2487.38,-36660.94,-72.1900000000001,-182.880000000005,High
Nov 2016,State,MPIM,No Change,Low,2295.53,54.76,47.33,61.26,78.83,50.32,43.42,3.24,51.38,0,-36.86,0,2189.38,49.19,48.85,1.67,2289.1,2575.84,-36555.74,88.46,105.200000000004,High
Dec 2016,State,MPIM,No Change,Low,4973.57,90.05,44.09,130.42,80.94,88.47,40.4,1.92,80.57,0,-39.5,0,4802.97,50.77,42.96,0,4896.69,2595.68,-36583.09,19.8400000000001,-27.3499999999985,High
Jan 2017,State,MPIM,No Change,Low,5471.34,96,43.31,79.45,83,26.37,40.42,2.04,104.8,0,-40.55,0,5270.54,43.77,44.72,0,5359.04,2583.63,-36580.47,-12.0500000000002,2.61999999999534,High
Feb 2017,State,MPIM,No Change,Low,4286.79,80.6,46.6,94.68,74.18,51.64,41.28,2.45,88.98,0,-41.43,0,4117.21,51.43,50.59,0.32,4219.58,2633.91,-36554.61,50.2799999999997,25.8599999999933,High
Mar 2017,State,MPIM,No Change,Low,5653,118.68,55.24,126.94,85.96,79.05,89.66,14.77,119.84,0,-41.64,0,5414.48,81.74,99.88,8.71,5604.79,2644.66,-36546.2,10.75,8.41000000001077,High
Apr 2017,State,MPIM,No Change,Low,6480.91,167.37,102.83,116.09,185.47,80.54,181.65,44.29,123.67,0,-42.46,0,6189.86,91.66,182.93,23.48,6487.9,2626.57,-36551.61,-18.0900000000001,-5.40999999999622,High
May 2017,State,MPIM,No Change,Low,10399.29,262.36,341.24,220.01,400.79,115.55,202.65,47.71,139.14,0,-67.16,0,9997.79,165.51,241.03,103.73,10508.06,2685.91,-36631.22,59.3400000000001,-79.6100000000006,High
Jun 2017,State,MPIM,No Change,Low,3813.48,122.24,284.93,136.05,445.23,257.6,391.5,99.91,55.33,0,-63.92,0,3635.89,147.39,441.02,156.69,4381.01,2885.05,-36817.92,199.14,-186.700000000004,High
Jul 2017,State,MPIM,No Change,Low,8307.54,111.93,77.73,175.4,333.44,353.29,378.75,97.49,123.51,0,-34.06,0,8072.1,68.16,435.38,155.17,8730.82,2923.26,-37274.76,38.21,-456.840000000004,High
Aug 2017,State,MPIM,No Change,Low,12757.54,219.16,49,154.09,282.48,222.35,312.73,79.86,223.66,0,-35.83,0,12314.72,89.78,348.85,134.02,12887.37,2749.3,-37621.73,-173.96,-346.969999999994,High
Sep 2017,State,MPIM,No Change,Low,13076.76,211.15,37.94,118.84,249.76,159.34,236.02,57.46,219.04,0,-37.32,0,12646.58,77.18,259.94,104.15,13087.85,2693.43,-37800.8,-55.8699999999999,-179.070000000007,High
Oct 2017,State,MPIM,No Change,Low,8490.71,145.75,31.13,115.63,126.01,82.28,207.77,49.97,145.17,0,-39.06,0,8199.78,56.6,191.6,31.32,8479.3,2702.44,-37901.79,9.00999999999931,-100.989999999998,High
Nov 2017,State,MPIM,No Change,Low,4083.51,72.84,45.69,71.82,80.23,45.22,48.37,4.66,71.33,0,-35.88,0,3939.34,47.59,55.29,2.19,4044.4,2712.34,-37984.77,9.90000000000055,-82.9799999999959,High
Dec 2017,State,MPIM,No Change,Low,5467.14,101.81,42.95,143.46,81.67,88.6,40.69,1.93,91.18,0,-43,0,5274.12,51.22,43.99,0,5369.34,2735.77,-37995.23,23.4300000000003,-10.4600000000137,High
