Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,Low,Low,6930.82,133.35,42.54,195.41,100.78,129.72,40.06,2.17,143.14,0,-42.46,0,6654.34,51.9,47.46,0.19,6753.9,2684.25,-35396.2,0,0,No Change
Feb 2016,State,MPIM,Low,Low,7996.8,144.9,45.36,116.21,121.33,56.03,53.65,7.04,164.16,0,-49.58,0,7687.74,58.33,59.93,5.79,7811.83,2645.72,-35333.58,-38.5299999999997,62.6200000000099,No Change
Mar 2016,State,MPIM,Low,Low,2570.02,63.77,57.67,123.64,55,102.37,71.8,11.27,63.85,0,-32.9,0,2442.4,78.04,83.55,9.1,2613.07,2697.69,-35271.42,51.9699999999998,62.1599999999962,No Change
Apr 2016,State,MPIM,Low,Low,1391.05,79.26,75.97,106.85,179.96,167.59,234.09,58.47,37.1,0,-24.42,0,1274.69,60.44,224.93,30.36,1590.4,2627.33,-35310.1,-70.3600000000001,-38.679999999993,No Change
May 2016,State,MPIM,Low,Low,16531.14,352.23,229.8,203.32,377.33,89.51,131.67,27.72,242.48,0,-63.26,0,15936.41,154.19,162.86,89.75,16343.25,2590.41,-35503.39,-36.9200000000001,-193.290000000008,No Change
Jun 2016,State,MPIM,Low,Low,4846.03,121.52,255.34,190.3,369.03,271.01,322.48,81.35,74.55,0,-38.27,0,4649.95,126.82,354.62,143.27,5274.66,2819.3,-35517.9,228.89,-14.510000000002,No Change
Jul 2016,State,MPIM,Low,Low,14356.53,239.87,78.55,210.31,274.58,206.32,282.68,71.47,250.86,0,-51.74,0,13865.8,91.6,323.82,148.47,14429.69,2803.83,-35866.01,-15.4700000000003,-348.110000000001,No Change
Aug 2016,State,MPIM,Low,Low,6271.76,82.8,51.97,125.59,245.64,284.97,272.63,68.04,92.67,0,-20.73,0,6096.3,69.2,312.46,127.58,6605.55,2759.46,-36026.58,-44.3699999999999,-160.57,No Change
Sep 2016,State,MPIM,Low,Low,9098.22,132.05,37.08,128.27,183.74,185.7,216.34,51.68,137.59,0,-23.34,0,8828.61,66.12,239.15,101.67,9235.54,2612.3,-36286.81,-147.16,-260.229999999996,No Change
Oct 2016,State,MPIM,Low,Low,15435.55,249.74,31.73,152.75,164.24,60.46,74.36,12.83,248.21,0,-47.78,0,14937.6,72.7,82.93,27.71,15120.93,2535.85,-36438.89,-76.4499999999998,-152.080000000002,No Change
Nov 2016,State,MPIM,Low,Low,2295.53,54.73,47.33,61.84,77.96,49.82,42.39,2.97,51.38,0,-36.91,0,2189.41,48.99,48.11,1.67,2288.2,2618.24,-36327.67,82.3899999999994,111.220000000001,No Change
Dec 2016,State,MPIM,Low,Low,4973.57,90.02,44.09,130.43,80.74,88.25,39.96,1.92,80.57,0,-39.54,0,4803,50.73,42.75,0,4896.46,2637.66,-36354.26,19.4200000000001,-26.5900000000038,No Change
Jan 2017,State,MPIM,Low,Low,5471.34,95.96,43.31,79.4,82.8,26.06,39.98,2.04,104.8,0,-40.58,0,5270.58,43.7,44.51,0,5358.81,2625.42,-36351.25,-12.2399999999998,3.01000000000931,No Change
Feb 2017,State,MPIM,Low,Low,4286.79,80.57,46.6,94.75,73.76,51.24,40.68,2.39,88.98,0,-41.47,0,4117.25,51.37,50.29,0.32,4219.24,2675.55,-36324.96,50.1300000000001,26.2899999999936,No Change
Mar 2017,State,MPIM,Low,Low,5653,118.63,55.24,128.98,80.04,74.66,79.37,12.34,119.84,0,-42.13,0,5414.53,81.64,90.79,8.71,5595.69,2686.04,-36316.03,10.4899999999998,8.93000000000029,No Change
Apr 2017,State,MPIM,Low,Low,6480.91,167.21,102.83,129.62,160.94,71.29,152.94,35.92,123.67,0,-41.34,0,6190.01,92.14,158.46,23.48,6464.07,2667.63,-36314.06,-18.4099999999999,1.97000000000116,No Change
May 2017,State,MPIM,Low,Low,10399.29,262.04,341.24,232.38,369.05,96.66,169.76,38.62,139.14,0,-68.17,0,9998.1,166.69,206.61,103.73,10475.12,2715.86,-36372.25,48.2299999999996,-58.1900000000023,No Change
Jun 2017,State,MPIM,Low,Low,3813.48,122.86,284.93,147.95,387.73,212.44,320.84,80.34,55.33,0,-65.78,0,3635.27,150.29,369.13,156.69,4311.4,2912.76,-36536.14,196.900000000001,-163.889999999999,No Change
Jul 2017,State,MPIM,Low,Low,8307.54,113.14,77.73,174.86,274.5,289.64,310.62,78.44,123.51,0,-36.02,0,8070.88,67.18,364.22,155.17,8657.46,2959.44,-36943.74,46.6799999999998,-407.599999999999,No Change
Aug 2017,State,MPIM,Low,Low,12757.54,219.55,49,153.84,245.36,182.63,257.83,64.71,223.66,0,-38.28,0,12314.33,90.25,293.04,134.02,12831.64,2812.26,-37243.61,-147.18,-299.869999999995,No Change
Sep 2017,State,MPIM,Low,Low,13076.76,211.27,37.94,142.34,223.36,154.85,196.45,46.42,219.04,0,-39.2,0,12646.46,77.58,219.99,104.15,13048.16,2775.06,-37385.34,-37.1999999999998,-141.730000000003,No Change
Oct 2017,State,MPIM,Low,Low,8490.71,145.45,31.13,123.32,120.71,84.45,173.84,40.76,145.17,0,-39.78,0,8200.08,56.78,165.09,31.32,8453.26,2773.58,-37459.7,-1.48000000000047,-74.3600000000079,No Change
