Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,Low,No Change,6930.82,133.38,42.54,195.16,98.21,126.3,35.31,2.14,143.14,0,-42.66,0,6654.28,51.51,43.74,0.19,6749.73,2684.74,-35196.52,0,0,Low
Feb 2016,State,MPIM,Low,No Change,7996.8,144.94,45.36,116.62,117.9,52.38,45.53,5.84,164.16,0,-49.78,0,7687.71,57.93,53.32,5.79,7804.79,2646.09,-35129.37,-38.6499999999996,67.1499999999942,Low
Mar 2016,State,MPIM,Low,No Change,2570.02,63.78,57.67,123.55,52.44,98.98,59.14,9.2,63.85,0,-33.17,0,2442.39,77.61,73.79,9.1,2602.9,2697.94,-35060.45,51.8499999999999,68.9200000000055,Low
Apr 2016,State,MPIM,Low,No Change,1391.05,79.34,75.97,109.1,163.02,151.96,180.83,44.42,37.1,0,-25,0,1274.61,60.15,180.78,30.36,1545.9,2627.52,-35088.8,-70.4200000000005,-28.3500000000058,Low
May 2016,State,MPIM,Low,No Change,16531.14,352.33,229.8,209.78,358.05,74.6,104.03,21.32,242.48,0,-65.16,0,15936.34,154.06,135,89.75,16315.14,2594.18,-35243.48,-33.3399999999997,-154.679999999993,Low
Jun 2016,State,MPIM,Low,No Change,4846.03,122.09,255.34,199.13,317.84,227.93,247.14,61.52,74.55,0,-39.88,0,4649.38,128.29,281.67,143.27,5202.62,2825.34,-35238.62,231.16,4.86000000000058,Low
Jul 2016,State,MPIM,Low,No Change,14356.53,240.07,78.55,212.46,237.19,169.53,217.29,54.22,250.86,0,-54.11,0,13865.58,92.62,257.67,148.47,14364.35,2819.18,-35532.84,-6.16000000000031,-294.220000000001,Low
Aug 2016,State,MPIM,Low,No Change,6271.76,84.11,51.97,146.54,192.64,248.2,209.74,51.54,92.67,0,-22.63,0,6095,67.71,247.61,127.58,6537.89,2792.23,-35647.63,-26.9499999999998,-114.790000000001,Low
Sep 2016,State,MPIM,Low,No Change,9098.22,132.7,37.08,135.18,144.93,150.32,167.52,39.26,137.59,0,-24.89,0,8827.95,64.86,190.79,101.67,9185.27,2647.27,-35863.36,-144.96,-215.729999999996,Low
Oct 2016,State,MPIM,Low,No Change,15435.55,249.42,31.73,155.06,158.46,57.49,61.04,10.2,248.21,0,-48.27,0,14937.91,73.42,71.35,27.71,15110.38,2579.36,-35980.59,-67.9099999999999,-117.23000000001,Low
Nov 2016,State,MPIM,Low,No Change,2295.53,54.47,47.33,61.99,77.4,50.71,37.07,2.71,51.38,0,-37,0,2189.67,50.09,44.03,1.67,2285.49,2659.81,-35859.21,80.4499999999998,121.380000000012,Low
Dec 2016,State,MPIM,Low,No Change,4973.57,89.95,44.09,130.15,78.49,85.71,35.25,1.92,80.57,0,-39.71,0,4803.06,50.83,39.16,0,4893.05,2676.8,-35880.83,16.9900000000002,-21.6200000000026,Low
Jan 2017,State,MPIM,Low,No Change,5471.34,95.95,43.31,79.15,80.26,22.61,35.26,2.04,104.8,0,-40.82,0,5270.59,43.28,40.94,0,5354.81,2663.71,-35873.27,-13.0900000000001,7.55999999999767,Low
Feb 2017,State,MPIM,Low,No Change,4286.79,80.57,46.6,94.9,70.11,47.27,35.78,2.34,88.98,0,-41.63,0,4117.25,51.06,46.58,0.32,4215.21,2713.61,-35842.5,49.8999999999996,30.7699999999968,Low
Mar 2017,State,MPIM,Low,No Change,5653,119.71,55.24,135.34,63.03,64.43,64.8,9.9,119.84,0,-41.81,0,5413.45,82.85,78.28,8.71,5583.31,2723.31,-35828.91,9.70000000000027,13.5899999999965,Low
Apr 2017,State,MPIM,Low,No Change,6480.91,167.03,102.83,139.6,140.44,61.31,120,27.54,123.67,0,-40.91,0,6190.22,92.06,130.59,23.48,6436.34,2698.5,-35814.5,-24.8099999999999,14.4100000000108,Low
May 2017,State,MPIM,Low,No Change,10399.29,262.04,341.24,241.9,339.52,75.41,132.59,29.51,139.14,0,-69.97,0,9998.1,167.22,168.63,103.73,10437.71,2739.51,-35847.69,41.0100000000002,-33.1900000000096,Low
Jun 2017,State,MPIM,Low,No Change,3813.48,123.53,284.93,159.36,330.22,165.63,245.92,60.78,55.33,0,-67.84,0,3634.6,152.36,293.73,156.69,4237.41,2938.07,-35985.34,198.56,-137.650000000001,Low
Jul 2017,State,MPIM,Low,No Change,8307.54,113.94,77.73,173.36,219.72,231.48,238.27,59.41,123.51,0,-38.01,0,8070.09,68.11,289.54,155.17,8582.93,2994.06,-36339.67,55.9899999999998,-354.329999999994,Low
Aug 2017,State,MPIM,Low,No Change,12757.54,219.85,49,179.25,205.53,166.43,198.65,49.17,223.66,0,-40.78,0,12314.04,91.27,232.79,134.02,12772.12,2871.6,-36588.2,-122.46,-248.530000000006,Low
Sep 2017,State,MPIM,Low,No Change,13076.76,211.43,37.94,154.81,188.99,132.06,152.63,35.35,219.04,0,-40.52,0,12646.31,78.15,176.57,104.15,13005.18,2827.4,-36688.85,-44.2000000000003,-100.650000000001,Low
Oct 2017,State,MPIM,Low,No Change,8490.71,145.03,31.13,126.05,111.73,78.79,135.68,31.14,145.17,0,-40.45,0,8200.5,57.63,133.89,31.32,8423.34,2825.02,-36731.77,-2.3799999999992,-42.9199999999983,Low
Nov 2017,State,MPIM,Low,No Change,4083.51,72.49,45.69,74.86,76.68,46.21,40.06,3.57,71.33,0,-35.83,0,3939.7,48.68,48.65,2.19,4039.21,2828.61,-36762.88,3.58999999999924,-31.1099999999933,Low
Dec 2017,State,MPIM,Low,No Change,5467.14,101.64,42.95,145.02,77.13,85.99,35.44,1.93,91.18,0,-42.92,0,5274.3,51.35,40.22,0,5365.87,2846.9,-36766.03,18.2900000000004,-3.15000000000146,Low
Jan 2018,State,MPIM,Low,No Change,2395.45,49.37,42.9,49.28,61.74,22.89,35.46,2.05,57.67,0,-34.64,0,2288.41,38.78,40.72,0,2367.92,2831.31,-36751.25,-15.5900000000001,14.7800000000061,Low
