Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,Low,No Change,6930.82,133.38,42.54,195.14,98.24,126.31,35.39,2.17,143.14,0,-42.66,0,6654.28,51.51,43.8,0.19,6749.8,2684.74,-35196.52,0,0,No Change
Feb 2016,State,MPIM,Low,No Change,7996.8,144.94,45.36,115.96,118.83,52.65,49.01,7.04,164.16,0,-49.78,0,7687.71,57.93,56.26,5.79,7807.73,2646.09,-35129.42,-38.6499999999996,67.0999999999913,No Change
Mar 2016,State,MPIM,Low,No Change,2570.02,63.8,57.67,123.36,53.57,99.94,67.14,11.28,63.85,0,-33.14,0,2442.37,77.62,79.93,9.1,2609.02,2697.94,-35062.77,51.8499999999999,66.6500000000087,No Change
Apr 2016,State,MPIM,Low,No Change,1391.05,79.34,75.97,106.48,179.49,166.01,229.42,58.47,37.1,0,-24.67,0,1274.61,60.03,221.32,30.36,1586.3,2627.46,-35097.03,-70.48,-34.2599999999948,No Change
May 2016,State,MPIM,Low,No Change,16531.14,352.38,229.8,202.93,375.85,86.95,127,27.72,242.48,0,-63.48,0,15936.28,153.83,159.18,89.75,16339.04,2590.57,-35285.91,-36.8900000000003,-188.880000000005,No Change
Jun 2016,State,MPIM,Low,No Change,4846.03,121.58,255.34,189.94,368.44,269.39,317.77,81.35,74.55,0,-38.48,0,4649.89,126.42,350.89,143.27,5270.48,2819.55,-35295.92,228.98,-10.0100000000093,No Change
Jul 2016,State,MPIM,Low,No Change,14356.53,239.9,78.55,209.65,273.43,204.07,277.98,71.47,250.86,0,-51.93,0,13865.78,91.37,320.07,148.47,14425.67,2804.14,-35639.57,-15.4100000000003,-343.649999999994,No Change
Aug 2016,State,MPIM,Low,No Change,6271.76,82.83,51.97,125.62,244.18,282.88,267.95,68.04,92.67,0,-20.94,0,6096.28,68.8,308.69,127.58,6601.39,2759.95,-35795.6,-44.1900000000001,-156.029999999999,No Change
Sep 2016,State,MPIM,Low,No Change,9098.22,132.07,37.08,127.97,181.32,182.36,211.63,51.68,137.59,0,-23.53,0,8828.57,65.73,235.42,101.67,9231.39,2612.44,-36051.37,-147.51,-255.770000000004,No Change
Oct 2016,State,MPIM,Low,No Change,15435.55,249.53,31.73,152.39,164,60.75,69.65,12.83,248.21,0,-47.88,0,14937.81,73.48,79.2,27.71,15118.21,2535.96,-36198.93,-76.48,-147.560000000005,No Change
Nov 2016,State,MPIM,Low,No Change,2295.53,54.51,47.33,61.5,77.79,50.63,37.68,2.97,51.38,0,-36.98,0,2189.64,50.11,44.45,1.67,2285.9,2616.82,-36083.15,80.8599999999997,115.780000000013,No Change
Dec 2016,State,MPIM,Low,No Change,4973.57,89.99,44.09,130.11,78.52,85.73,35.25,1.92,80.57,0,-39.68,0,4803.03,50.85,39.04,0,4892.92,2634.24,-36105.07,17.4200000000001,-21.9200000000055,No Change
Jan 2017,State,MPIM,Low,No Change,5471.34,95.99,43.31,79.15,80.27,22.64,35.26,2.04,104.8,0,-40.78,0,5270.55,43.33,40.81,0,5354.68,2621.28,-36097.51,-12.96,7.56000000000495,No Change
Feb 2017,State,MPIM,Low,No Change,4286.79,80.59,46.6,94.45,71.25,47.82,35.96,2.39,88.98,0,-41.67,0,4117.24,50.97,46.55,0.32,4215.1,2671.28,-36066.7,50,30.8099999999977,No Change
Mar 2017,State,MPIM,Low,No Change,5653,118.69,55.24,128.72,78.62,72.33,74.65,12.33,119.84,0,-42.32,0,5414.47,81.27,87.03,8.71,5591.5,2681.72,-36053.29,10.4400000000005,13.4099999999962,No Change
Apr 2017,State,MPIM,Low,No Change,6480.91,167.41,102.83,128.57,160.93,69.51,148.22,35.92,123.67,0,-41.65,0,6189.82,91.89,154.75,23.48,6459.93,2663.28,-36046.81,-18.4400000000005,6.4800000000032,No Change
May 2017,State,MPIM,Low,No Change,10399.29,262.17,341.24,231.93,367.49,94.06,165.03,38.61,139.14,0,-68.36,0,9997.97,166.43,202.83,103.73,10470.94,2712.26,-36100.57,48.9800000000005,-53.760000000002,No Change
Jun 2017,State,MPIM,Low,No Change,3813.48,122.96,284.93,147.59,387.24,210.87,316.11,80.35,55.33,0,-65.99,0,3635.17,149.94,365.39,156.69,4307.17,2909.28,-36259.93,197.02,-159.360000000001,No Change
Jul 2017,State,MPIM,Low,No Change,8307.54,113.2,77.73,174.16,273.03,286.84,305.9,78.44,123.51,0,-36.22,0,8070.82,66.81,360.43,155.17,8653.24,2956.03,-36663.03,46.7499999999995,-403.100000000006,No Change
Aug 2017,State,MPIM,Low,No Change,12757.54,219.59,49,153.87,242.84,179.52,253.09,64.71,223.66,0,-38.47,0,12314.28,89.85,289.18,134.02,12827.36,2809.23,-36958.36,-146.8,-295.329999999987,No Change
Sep 2017,State,MPIM,Low,No Change,13076.76,211.3,37.94,142.05,220.81,151.41,191.71,46.42,219.04,0,-39.39,0,12646.43,77.18,216.15,104.15,13043.91,2771.72,-37095.56,-37.5099999999998,-137.200000000004,No Change
Oct 2017,State,MPIM,Low,No Change,8490.71,145.24,31.13,122.98,120.76,85.11,169.11,40.76,145.17,0,-39.88,0,8200.29,57.62,161.32,31.32,8450.55,2770.26,-37165.35,-1.46000000000004,-69.7900000000081,No Change
Nov 2017,State,MPIM,Low,No Change,4083.51,72.56,45.69,72.62,79.14,46.08,41.6,4.11,71.33,0,-36.03,0,3939.63,48.61,49.93,2.19,4040.33,2772.91,-37219.71,2.64999999999964,-54.3599999999933,No Change
Dec 2017,State,MPIM,Low,No Change,5467.14,101.73,42.95,143.22,79.22,85.82,35.44,1.92,91.18,0,-43.18,0,5274.21,51.24,40.05,0,5365.5,2793.53,-37224.06,20.6199999999999,-4.34999999999854,No Change
