Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,High,High,6930.82,133.44,42.54,194.93,95.99,123.26,31.22,2.17,143.14,0,-42.85,0,6654.24,51.19,40.55,0.19,6746.15,2681.09,-34996.04,0,0,No Change
Feb 2016,State,MPIM,High,High,7996.8,144.99,45.36,115.72,116.56,49.57,44.84,7.04,164.16,0,-49.97,0,7687.65,57.6,52.99,5.79,7804.08,2642.34,-34924.98,-38.75,71.0600000000049,No Change
Mar 2016,State,MPIM,High,High,2570.02,63.83,57.67,123.13,52.25,97.76,62.98,11.28,63.85,0,-33.37,0,2442.34,77.26,76.73,9.1,2605.45,2694.09,-34854.36,51.75,70.6199999999953,No Change
Apr 2016,State,MPIM,High,High,1391.05,79.4,75.97,106.15,179.06,164.6,225.26,58.47,37.1,0,-24.91,0,1274.53,59.68,218.09,30.36,1582.66,2623.52,-34884.69,-70.5700000000002,-30.3299999999945,No Change
May 2016,State,MPIM,High,High,16531.14,352.51,229.8,202.61,374.49,84.64,122.84,27.72,242.48,0,-63.69,0,15936.15,153.51,155.87,89.75,16335.29,2586.71,-35069.66,-36.8099999999999,-184.970000000008,No Change
Jun 2016,State,MPIM,High,High,4846.03,121.62,255.34,189.63,367.88,267.92,313.64,81.35,74.55,0,-38.69,0,4649.85,126.06,347.56,143.27,5266.75,2815.82,-35075.73,229.11,-6.06999999999971,No Change
Jul 2016,State,MPIM,High,High,14356.53,239.94,78.55,209.07,272.84,202.35,273.84,71.47,250.86,0,-52.11,0,13865.74,91.01,316.72,148.47,14421.94,2800.52,-35415.45,-15.3000000000002,-339.720000000001,No Change
Aug 2016,State,MPIM,High,High,6271.76,82.85,51.97,125.66,242.83,281.04,263.81,68.04,92.67,0,-21.14,0,6096.26,68.48,305.36,127.58,6597.69,2756.67,-35567.55,-43.8499999999999,-152.099999999999,No Change
Sep 2016,State,MPIM,High,High,9098.22,132.1,37.08,127.71,179.15,179.39,207.5,51.68,137.59,0,-23.71,0,8828.55,65.37,232.12,101.67,9227.73,2608.88,-35819.36,-147.79,-251.809999999998,No Change
Oct 2016,State,MPIM,High,High,15435.55,249.57,31.73,152.11,161.78,57.69,65.53,12.83,248.21,0,-48.06,0,14937.76,73.14,75.91,27.71,15114.52,2532.38,-35963.01,-76.5,-143.650000000001,No Change
Nov 2016,State,MPIM,High,High,2295.53,54.52,47.33,61.22,75.76,47.67,33.55,2.97,51.38,0,-37.24,0,2189.63,49.78,41.26,1.67,2282.34,2613.26,-35843.25,80.8800000000001,119.760000000002,No Change
Dec 2016,State,MPIM,High,High,4973.57,89.9,44.09,129.84,78.22,85.76,31.13,1.92,80.57,0,-39.82,0,4803.11,51.49,35.81,0,4890.39,2630.65,-35861.34,17.3899999999999,-18.0899999999965,No Change
Jan 2017,State,MPIM,High,High,5471.34,96.02,43.31,78.92,78.02,19.6,31.15,2.04,104.8,0,-40.97,0,5270.5,42.97,37.56,0,5351.05,2616.52,-35849.78,-14.1300000000001,11.5599999999977,No Change
Feb 2017,State,MPIM,High,High,4286.79,80.6,46.6,94.21,69.02,44.77,31.86,2.39,88.98,0,-41.88,0,4117.22,50.61,43.31,0.32,4211.47,2666.45,-35815.05,49.9299999999998,34.7299999999959,No Change
Mar 2017,State,MPIM,High,High,5653,118.72,55.24,128.47,77.97,70.87,70.54,12.33,119.84,0,-42.53,0,5414.44,80.94,83.73,8.71,5587.84,2676.85,-35797.73,10.4000000000001,17.3199999999924,No Change
Apr 2017,State,MPIM,High,High,6480.91,167.6,102.83,127.61,161.16,68.02,144.11,35.93,123.67,0,-41.93,0,6189.65,91.6,151.5,23.48,6456.25,2658.41,-35787.37,-18.4400000000001,10.3600000000151,No Change
May 2017,State,MPIM,High,High,10399.29,262.29,341.24,231.57,366.23,91.77,160.93,38.61,139.14,0,-68.57,0,9997.85,166.1,199.49,103.73,10467.17,2708.23,-35837.29,49.8200000000002,-49.9200000000055,No Change
Jun 2017,State,MPIM,High,High,3813.48,123.02,284.93,147.31,386.77,209.5,312.01,80.34,55.33,0,-66.19,0,3635.1,149.57,362.06,156.69,4303.45,2905.49,-35992.76,197.26,-155.469999999994,No Change
Jul 2017,State,MPIM,High,High,8307.54,113.25,77.73,173.59,271.7,284.38,301.81,78.44,123.51,0,-36.41,0,8070.76,66.5,357.13,155.17,8649.55,2952.38,-36391.97,46.8900000000003,-399.210000000006,No Change
