Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,UKMO,High,No Change,3845.06,84.35,71.48,185.95,85.83,125.24,35.71,2.05,82.47,0,-38.37,0,3678.24,47.68,41.86,0,3767.8,2684.74,-35129.34,0,0,High
Feb 2016,State,UKMO,High,No Change,3765.82,70.94,75.65,120.63,74.08,54.85,35.73,2.23,70.75,0,-39.45,0,3624.09,46.2,43.39,0,3713.71,2637.13,-35118.93,-47.6099999999997,10.4099999999962,High
Mar 2016,State,UKMO,High,No Change,2387.48,76.27,135.34,189.27,69.28,87.2,55.02,7.73,54.68,0,-44.1,0,2256.51,84.35,71.47,4.49,2416.8,2646.45,-35121.09,9.31999999999971,-2.15999999999622,High
Apr 2016,State,UKMO,High,No Change,2488.73,231.84,234.56,221.03,235,97.98,260.01,67.53,42.19,0,-40.05,0,2214.7,148.36,253.63,42.41,2659.1,2604.37,-35162.29,-42.0799999999999,-41.2000000000044,High
May 2016,State,UKMO,High,No Change,884.78,233.23,556.04,417.56,434.51,199.34,380.68,98.13,10.42,0,-30.33,0,641.14,166.86,389.89,122.48,1320.36,2680.26,-35395.06,75.8900000000003,-232.770000000004,High
Jun 2016,State,UKMO,High,No Change,4107.39,157.93,697.81,603.8,422.47,336.18,415.33,108.39,68.1,0,-2.13,0,3881.35,167.78,454.98,158.42,4662.56,2808.12,-35820.02,127.86,-424.959999999992,High
Jul 2016,State,UKMO,High,No Change,8048.5,141.5,165.87,247.01,334.56,348.84,427.22,112.56,133.85,0,-21.79,0,7773.14,96.44,470.55,162.61,8502.73,2746.36,-36219.42,-61.7599999999998,-399.400000000001,High
Aug 2016,State,UKMO,High,No Change,13630.75,238.16,82.41,216.13,273.56,246.32,318.38,82.48,225.27,0,-26.63,0,13167.31,103.82,351.56,136.15,13758.85,2576.19,-36584.63,-170.17,-365.209999999999,High
Sep 2016,State,UKMO,High,No Change,26110.13,358.14,55.68,284.19,226.63,143.69,116.44,23.59,357.52,0,-45.77,0,25394.46,92.5,151.07,99.32,25737.3,2487.75,-36758.01,-88.4400000000001,-173.380000000012,High
Oct 2016,State,UKMO,High,No Change,17600.67,271.6,39.22,223.66,134.34,72.5,103.41,20.97,258.63,0,-48.39,0,17070.43,73.73,105.05,30.72,17279.94,2512.5,-36638.45,24.75,119.560000000005,High
Nov 2016,State,UKMO,High,No Change,5443.71,120.52,59.53,101.92,114.11,54.93,36.11,2.01,124.26,0,-45.41,0,5198.92,64.37,41.43,0.08,5304.79,2551.71,-36541.35,39.21,97.0999999999985,High
