Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,NCAR,High,High,272.92,10.56,41.43,142.13,26.57,125.08,30.99,2.08,7.58,0,-22.45,0,254.76,30.83,40.61,0.05,326.24,2681.09,-35026.63,0,0,No Change
Feb 2016,State,NCAR,High,High,5564.36,102.61,45.63,102.63,91.32,60.77,45.93,7.13,109.82,0,-37.83,0,5351.93,52.89,59.22,5.6,5469.64,2570.87,-35070.48,-110.22,-43.8499999999985,No Change
Mar 2016,State,NCAR,High,High,1362.2,35.45,58.26,121.01,75.15,139.28,69.78,12.91,36.71,0,-26.71,0,1290.05,63.58,88.42,9.76,1451.79,2581,-35042.86,10.1300000000001,27.6200000000026,No Change
Apr 2016,State,NCAR,High,High,4265.3,99.73,91.98,123.71,173.04,135.85,209.85,54.49,100.67,0,-33.21,0,4064.9,63.99,208.26,41.14,4378.32,2485.32,-35099.5,-95.6800000000003,-56.6400000000067,No Change
May 2016,State,NCAR,High,High,3927.25,57.07,131.94,107.27,288.93,256.89,240.81,60.55,48.23,0,-11.01,0,3821.93,60.73,269.7,115.19,4267.55,2469.62,-35228.57,-15.6999999999998,-129.07,No Change
Jun 2016,State,NCAR,High,High,7725.24,97.52,55.04,137.91,263.57,295.61,256.81,65.75,109.67,0,-19.38,0,7518.03,66.07,310.19,157.35,8051.65,2412.19,-35486.77,-57.4299999999998,-258.199999999983,No Change
Jul 2016,State,NCAR,High,High,18588.46,264.8,37.05,180.21,254.82,156.8,200.96,50.66,292.06,0,-44.74,0,18031.61,68.4,248.21,148,18496.23,2261.02,-35744.87,-151.17,-258.10000000002,No Change
Aug 2016,State,NCAR,High,High,17691.79,261.44,34.54,150.39,240.56,116.99,180.69,45.11,290.86,0,-49.27,0,17139.49,71.29,215.82,126.5,17553.09,2261.09,-35795.86,0.0700000000001637,-50.9899999999907,No Change
Sep 2016,State,NCAR,High,High,24672.75,350.88,32.25,235.07,199.79,60.69,118.48,26.53,371.24,0,-62.82,0,23950.63,71.8,138.52,96.37,24257.32,2304.41,-35816.35,43.3199999999997,-20.4900000000052,No Change
Oct 2016,State,NCAR,High,High,1995.09,34.87,30.41,71.79,95.63,109.51,224.93,55.15,43.75,0,-21.48,0,1916.48,28.84,202.9,42.07,2190.27,2396.95,-35696.27,92.54,120.080000000009,No Change
Nov 2016,State,NCAR,High,High,1564.02,34.69,39,34.54,64.42,32.3,46.77,6.35,39.5,0,-27.19,0,1489.83,34.22,51.22,2.8,1578.04,2349.96,-35885.86,-46.9899999999998,-189.590000000004,No Change
Dec 2016,State,NCAR,High,High,1585.39,44.03,38.07,99.53,54.98,85.08,31.13,1.91,40.27,0,-28.87,0,1501.1,41.54,34.62,0,1577.26,2371.29,-35916.76,21.3299999999999,-30.9000000000015,No Change
Jan 2017,State,NCAR,High,High,4337.07,85.22,37.69,60.1,77.85,19.71,31.15,2.03,99.55,0,-36.63,0,4152.29,41.32,35.9,0,4229.51,2335.76,-35934.57,-35.5299999999997,-17.8100000000049,No Change
Feb 2017,State,NCAR,High,High,2113.17,40.4,42.56,86.39,46.08,61.74,31.17,1.99,42.06,0,-28.49,0,2030.72,40.76,37.93,0,2109.37,2387.1,-35900.76,51.3399999999997,33.8100000000049,No Change
Mar 2017,State,NCAR,High,High,2329.42,47.92,49.66,126.76,38.38,98.43,62.95,10.14,49.43,0,-30.56,0,2232.08,61.41,73.86,6.96,2374.32,2362.64,-35916.34,-24.46,-15.5800000000017,No Change
Apr 2017,State,NCAR,High,High,812.02,28.99,87.04,77.99,149.44,132.3,237.65,61.36,21.95,0,-25.01,0,761.08,45.92,227.42,57.82,1092.24,2281.52,-35957.25,-81.1199999999999,-40.9099999999889,No Change
May 2017,State,NCAR,High,High,4553.34,56.48,155.04,69.19,244.2,126.59,250.82,60.62,53.65,0,-21.04,0,4443.23,45.76,263.51,123.53,4876.04,2247.52,-36194.41,-34,-237.160000000011,No Change
Jun 2017,State,NCAR,High,High,9663.84,125.55,89.43,60.51,265.95,133.38,212.35,48.69,122.53,0,-31.42,0,9415.77,53.33,249.95,154.04,9873.11,2291.83,-36475.57,44.3099999999999,-281.159999999996,No Change
