Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,Low,No Change,2769.15,52.96,44.56,167.03,54.35,127.39,35.08,2.05,55.89,0,-34.23,0,2660.3,37.76,42.79,0,2740.85,2684.74,-35235.38,0,0,No Change
Feb 2016,State,GFDL,Low,No Change,756.12,31.46,50.03,83.34,45.02,68.36,35.68,2.46,24.76,0,-25.31,0,699.9,46.78,45.41,0.24,792.34,2601.93,-35246.74,-82.8099999999995,-11.3600000000079,No Change
Mar 2016,State,GFDL,Low,No Change,4055.35,132.08,64.11,133.78,77.14,84.55,76.03,12.57,105.11,0,-30.6,0,3818.17,100.4,88.33,8.04,4014.96,2566.4,-35280.75,-35.5300000000002,-34.0099999999948,No Change
Apr 2016,State,GFDL,Low,No Change,572.74,103.84,113.95,126.93,163.37,138.9,251.2,64.16,16.62,0,-26.27,0,452.29,92.66,244.26,50.41,839.61,2534.08,-35277.7,-32.3200000000002,3.04999999999563,No Change
May 2016,State,GFDL,Low,No Change,1950.14,244.71,449.13,354.41,360.81,156.44,298.23,76.12,34.61,0,-28.96,0,1670.82,164.01,303.9,108,2246.73,2501.35,-35524.81,-32.7299999999996,-247.109999999986,No Change
Jun 2016,State,GFDL,Low,No Change,882.35,85.95,324.46,258.14,361.56,299.75,375.49,96.09,14.6,0,-15.08,0,781.81,105.52,399.18,158.59,1445.1,2623.92,-35849.29,122.57,-324.48000000001,No Change
Jul 2016,State,GFDL,Low,No Change,18779.75,298.09,99.72,264.24,246.95,176.73,220.23,54.5,284.75,0,-38.72,0,18196.89,102.04,269.98,149.21,18718.12,2565.94,-36287.74,-57.98,-438.450000000004,No Change
Aug 2016,State,GFDL,Low,No Change,16974.57,294.29,68.03,234.62,240.88,169.35,233.55,58.75,300.02,0,-43.34,0,16380.28,99.52,258.68,128.93,16867.42,2531.94,-36356.66,-34.0000000000005,-68.9199999999983,No Change
Sep 2016,State,GFDL,Low,No Change,14425.65,245.24,68.81,240.87,196.91,156.41,232.52,57.4,238.21,0,-38.29,0,13942.21,70.97,243.7,103.54,14360.44,2519.59,-36403.72,-12.3499999999995,-47.0599999999977,No Change
Oct 2016,State,GFDL,Low,No Change,4984.19,96.98,59.64,132.54,105.42,111.67,188.1,44.8,84.35,0,-27.17,0,4802.86,57.48,175.03,37.99,5073.36,2491.5,-36482.47,-28.0900000000001,-78.75,No Change
