Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,UKMO,Low,High,3845.06,84.38,71.48,185.63,83.04,121.43,30.4,2.05,82.47,0,-38.61,0,3678.23,47.25,37.69,0,3763.17,2681.09,-34928.84,0,0,Low
Feb 2016,State,UKMO,Low,High,3765.82,70.99,75.65,120.3,72.31,52.06,30.41,2.23,70.75,0,-39.68,0,3624.08,45.78,39.22,0,3709.07,2633.32,-34913.32,-47.7700000000004,15.5200000000114,Low
Mar 2016,State,UKMO,Low,High,2387.48,76.29,135.34,190,65.4,83.15,41.99,5.72,54.68,0,-44.49,0,2256.51,83.88,60.64,4.49,2405.49,2642.49,-34910.39,9.17000000000007,2.92999999999302,Low
Apr 2016,State,UKMO,Low,High,2488.73,232.84,234.56,227.19,204,71.36,164.98,41.47,42.19,0,-41.92,0,2213.69,149.48,172.9,42.41,2578.5,2600.38,-34940.97,-42.1099999999997,-30.5800000000017,Low
May 2016,State,UKMO,Low,High,884.78,235.01,556.04,433.74,358.15,137.08,237.37,59.61,10.42,0,-33.52,0,639.36,169.72,258.46,122.48,1190.01,2683.63,-35106.61,83.25,-165.639999999999,Low
Jun 2016,State,UKMO,Low,High,4107.39,160.6,697.81,625.12,318.03,244.11,258.16,66.15,68.1,0,-6.67,0,3878.69,166.05,299.57,158.42,4502.72,2824,-35429.92,140.37,-323.309999999998,Low
Jul 2016,State,UKMO,Low,High,8048.5,143.73,165.87,270.5,213.83,245.13,265.28,68.5,133.85,0,-25.78,0,7770.9,96.17,308.25,162.61,8337.94,2790.35,-35718.93,-33.6500000000001,-289.009999999995,Low
Aug 2016,State,UKMO,Low,High,13630.75,238.63,82.41,235,200.5,192.39,199.98,50.55,225.27,0,-30.23,0,13166.85,108.18,232.97,136.15,13644.12,2647.58,-35970.25,-142.77,-251.32,Low
Sep 2016,State,UKMO,Low,High,26110.13,358.59,55.68,291.4,191.97,114.95,78.82,14.91,357.52,0,-47.77,0,25394.01,93.61,107.82,99.32,25694.77,2572.14,-36060.75,-75.4399999999996,-90.5000000000146,Low
Oct 2016,State,UKMO,Low,High,17600.67,271.43,39.22,223.68,125.9,63.25,70.99,13.34,258.63,0,-48.86,0,17070.61,73.17,78.56,30.72,17253.08,2605.25,-35914.24,33.1099999999997,146.510000000009,Low
Nov 2016,State,UKMO,Low,High,5443.71,120.42,59.53,102.19,111.26,51.59,30.61,1.98,124.26,0,-45.69,0,5199,63.77,37.55,0.08,5300.43,2646.98,-35792.84,41.73,121.400000000001,Low
Dec 2016,State,UKMO,Low,High,4660.78,110.4,50.01,127.45,100.17,87.89,30.54,1.93,105.93,0,-37.92,0,4444.45,58.58,36.12,0,4539.15,2697.74,-35742.98,50.7599999999998,49.8600000000006,Low
Jan 2017,State,UKMO,Low,High,7948.24,143.03,50.42,102.89,104.25,19.39,30.55,2.05,150.56,0,-46.37,0,7654.64,52.09,36.27,0,7743.02,2702.49,-35703.56,4.75,39.419999999991,Low
Feb 2017,State,UKMO,Low,High,3508.66,70.12,56.25,105.92,58.54,46.03,30.56,2.21,69.52,0,-36.7,0,3368.99,44.66,40.39,0,3454.05,2779.54,-35627.85,77.0500000000002,75.7100000000064,Low
Mar 2017,State,UKMO,Low,High,13305.42,271.48,106.37,247,112.42,45.11,39.45,5.15,246.6,0,-57.28,0,12787.35,120.82,57.87,8.8,12974.83,2779.98,-35623.37,0.440000000000055,4.4800000000032,Low
Apr 2017,State,UKMO,Low,High,15785.71,381.43,353.9,414.4,248.61,30.02,94.13,21.63,305.37,0,-53.96,0,15098.91,156.26,112.21,28.46,15395.85,2823.71,-35477.14,43.73,146.229999999996,Low
May 2017,State,UKMO,Low,High,2929.85,269.79,633.77,494.5,357.8,103.92,211.71,52.91,55.32,0,-36.91,0,2604.76,192.09,230.96,98.21,3126,3002.59,-35326.68,178.88,150.459999999999,Low
Jun 2017,State,UKMO,Low,High,8457.06,286.26,574.18,481.87,360.46,122.4,227.96,57.81,144.15,0,-51.28,0,8026.65,191.79,273.51,153.24,8645.2,3184.29,-35565.28,181.7,-238.600000000006,Low
Jul 2017,State,UKMO,Low,High,8399.09,182.61,246.04,299.25,229.41,179.03,262.01,67.72,146.21,0,-42.99,0,8070.27,122.03,308.15,155.12,8655.55,3319,-35795.83,134.71,-230.549999999996,Low
