Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,Low,High,2769.15,52.97,44.56,166.76,51.87,123.99,30.4,2.05,55.89,0,-34.44,0,2660.3,37.36,39.13,0,2736.79,2681.09,-35034.92,0,0,High
Feb 2016,State,GFDL,Low,High,756.12,31.46,50.03,82.98,43.75,66.07,31.14,2.51,24.76,0,-25.56,0,699.89,46.38,42,0.24,788.52,2598.16,-35041.81,-82.9300000000003,-6.88999999999942,High
Mar 2016,State,GFDL,Low,High,4055.35,132.12,64.11,131.37,81.51,86.37,81.57,15.1,105.11,0,-30.34,0,3818.12,100.03,93.99,8.04,4020.18,2562.47,-35071.48,-35.6899999999996,-29.6699999999983,High
Apr 2016,State,GFDL,Low,High,572.74,103.99,113.95,123.91,182.81,155.54,300.53,79.56,16.62,0,-25.27,0,452.14,92.05,286.38,50.41,880.99,2530.08,-35071.17,-32.3900000000003,0.309999999997672,High
May 2016,State,GFDL,Low,High,1950.14,245.09,449.13,346.81,392.01,180.71,359.33,94.61,34.61,0,-27.63,0,1670.42,163.75,359.45,108,2301.62,2491.94,-35351.26,-38.1400000000003,-280.090000000004,High
Jun 2016,State,GFDL,Low,High,882.35,83.3,324.46,250.24,408.2,340.5,455.88,118.46,14.6,0,-13.73,0,784.45,103.56,475.81,158.59,1522.43,2608.51,-35716.97,116.570000000001,-365.709999999999,High
Jul 2016,State,GFDL,Low,High,18779.75,297.2,99.72,254.43,283.87,206.69,261.81,67.4,284.75,0,-36.96,0,18197.81,102.24,316.75,149.21,18766.02,2537.78,-36212.1,-70.7300000000005,-495.129999999997,High
Aug 2016,State,GFDL,Low,High,16974.57,294.08,68.03,226.17,268.42,190.01,278.46,72.76,300.02,0,-41.49,0,16380.49,99.02,304.38,128.93,16912.82,2492.61,-36307.9,-45.1700000000001,-95.7999999999956,High
Sep 2016,State,GFDL,Low,High,14425.65,244.89,68.81,236.64,223.79,180.59,277.15,71.12,238.21,0,-37.33,0,13942.55,71.22,285.84,103.54,14403.16,2472.34,-36384.03,-20.2699999999995,-76.1300000000119,High
Oct 2016,State,GFDL,Low,High,4984.19,97.08,59.64,132.65,113.75,121.11,221.61,55.03,84.35,0,-26.36,0,4802.76,57.79,201.25,37.99,5099.81,2435.72,-36492.73,-36.6199999999999,-108.699999999997,High
Nov 2016,State,GFDL,Low,High,10832.19,221.23,57.71,136.11,150.79,35.86,31.78,2.41,218.41,0,-49.02,0,10392.54,76.94,37.66,0.64,10507.78,2393.68,-36639.31,-42.04,-146.579999999994,High
Dec 2016,State,GFDL,Low,High,1555.21,47.42,54.25,107.42,60.16,86.72,30.54,1.92,33.31,0,-28.24,0,1474.47,49.06,34.8,0,1558.34,2500.34,-36499.93,106.66,139.379999999997,High
Jan 2017,State,GFDL,Low,High,7862.77,160.59,51.67,99.62,118.28,19.12,30.55,2.04,166.15,0,-45.37,0,7536.01,58.88,35.71,0,7630.6,2467.57,-36523.46,-32.7700000000004,-23.5300000000061,High
Feb 2017,State,GFDL,Low,High,4988.97,110.94,65.12,119.73,77.2,43.34,30.56,2.04,101.98,0,-37.55,0,4776.04,60,37.57,0,4873.62,2559.51,-36431.18,91.9400000000005,92.2800000000061,High
Mar 2017,State,GFDL,Low,High,9747.27,239.05,106.12,212.82,106.44,44.05,32.26,2.89,184.82,0,-50.32,0,9323.4,120.27,48.11,0.87,9492.66,2584.3,-36395.24,24.79,35.9399999999951,High
Apr 2017,State,GFDL,Low,High,4205.21,246.68,201.78,191.29,223.08,61.33,187.51,48.89,93.74,0,-53.37,0,3864.81,148.8,188.14,26.73,4228.47,2627.94,-36290.97,43.6399999999994,104.270000000004,High
May 2017,State,GFDL,Low,High,8236.65,387.39,445.65,312.03,510.83,111.76,225.76,56.88,124.27,0,-73.88,0,7725.01,195.78,255.7,99.65,8276.15,2740.19,-36415.98,112.25,-125.010000000002,High
Jun 2017,State,GFDL,Low,High,5623.03,175.92,469.8,313.05,464.44,246.88,346.44,90.71,69.85,0,-67.92,0,5377.26,183.01,396.23,147.56,6104.05,3052.44,-36634.1,312.25,-218.119999999988,High
Jul 2017,State,GFDL,Low,High,19192.01,307.53,137.52,238.82,314.23,168.67,245.83,63.05,287.55,0,-69.21,0,18596.93,129.89,309.18,145.71,19181.73,3129.51,-37035.47,77.0700000000002,-401.37000000001,High
Aug 2017,State,GFDL,Low,High,16594.41,295.89,75.1,202.42,311.65,219.56,271.77,70.12,286.04,0,-53.77,0,16012.49,130.24,312.38,132.18,16587.29,3148.68,-37145.62,19.1700000000001,-110.149999999994,High
Sep 2017,State,GFDL,Low,High,12198.38,197.35,56.72,167.58,230.67,187.39,236.74,59.59,187.4,0,-43.22,0,11813.63,86.43,264.9,100.44,12265.39,3130.05,-37247.19,-18.6300000000001,-101.570000000007,High
Oct 2017,State,GFDL,Low,High,13317.8,232.08,54.78,133.78,181.75,61.43,60.68,10.84,219.65,0,-52.9,0,12866.09,85.66,73.13,15.96,13040.86,3085.57,-37380.58,-44.4800000000005,-133.389999999999,High
Nov 2017,State,GFDL,Low,High,3476.25,94.87,67.63,77.92,112.59,44.41,30.68,1.97,90.21,0,-49.76,0,3291.18,66.15,39.37,0,3396.69,3182.61,-37279.64,97.04,100.94000000001,High
Dec 2017,State,GFDL,Low,High,4953.26,73.37,52.92,112.63,83.3,84.67,30.69,1.95,67.21,0,-37.05,0,4812.7,52.09,36,0,4900.81,3240.13,-37267.89,57.5200000000004,11.7499999999927,High
Jan 2018,State,GFDL,Low,High,5130.34,82.96,51,70.91,86.09,18.53,30.7,2.07,93.85,0,-46.68,0,4953.54,42.17,38.52,0,5034.23,3231.48,-37266.48,-8.65000000000009,1.40999999999622,High
Feb 2018,State,GFDL,Low,High,4248.92,67.7,55.88,101.16,62.91,44.84,30.71,2.24,73.01,0,-43.03,0,4108.21,47.36,40.21,0,4195.8,3289.14,-37247.93,57.6600000000003,18.5500000000102,High
Mar 2018,State,GFDL,Low,High,7388.9,170.88,75.75,173.97,74.97,51.98,32.19,2.93,154.51,0,-52.87,0,7063.5,102.56,50.71,0.78,7217.57,3295.45,-37246.38,6.30999999999949,1.54999999999563,High
Apr 2018,State,GFDL,Low,High,3446.87,93.47,158.51,128.37,173.89,87.9,181.87,46.69,70.14,0,-52.19,0,3283.25,89.8,192.97,26.52,3592.56,3296.98,-37174.81,1.5300000000002,71.5699999999997,High
May 2018,State,GFDL,Low,High,6703.07,178.93,341.26,156.02,396.77,126.06,275.49,70.9,96.34,0,-82.5,0,6427.79,175.94,306.35,104.91,7014.98,3325.18,-37318.55,28.2000000000003,-143.739999999998,High
