Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,NCAR,No Change,Low,272.92,10.52,41.43,142.66,31,131.35,40.21,2.08,7.58,0,-21.97,0,254.8,31.63,47.63,0.05,334.12,2684.25,-35426.64,0,0,No Change
Feb 2016,State,NCAR,No Change,Low,5564.36,102.55,45.63,103.17,96.24,67.49,55.15,7.12,109.82,0,-37.41,0,5351.97,53.68,66.45,5.6,5477.67,2574.39,-35479.18,-109.86,-52.5400000000009,No Change
Mar 2016,State,NCAR,No Change,Low,1362.2,35.39,58.26,121.55,78,144.05,79,12.91,36.71,0,-26.22,0,1290.1,64.37,95.55,9.76,1459.77,2584.72,-35460.37,10.3300000000004,18.8099999999977,No Change
Apr 2016,State,NCAR,No Change,Low,4265.3,99.32,91.98,124.46,174.14,139.12,219.09,54.49,100.67,0,-32.76,0,4065.32,64.56,215.52,41.14,4386.57,2489.23,-35525.74,-95.4900000000007,-65.3700000000026,No Change
May 2016,State,NCAR,No Change,Low,3927.25,57.06,131.94,107.97,291.56,261.7,250.05,60.55,48.23,0,-10.03,0,3821.94,61.24,277.02,115.19,4275.39,2473.32,-35663.56,-15.9099999999999,-137.82,No Change
Jun 2016,State,NCAR,No Change,Low,7725.24,97.24,55.04,139.33,266.37,301.13,266.05,65.75,109.67,0,-18.98,0,7518.32,66.69,317.64,157.35,8060,2415.62,-35930.02,-57.6999999999998,-266.459999999999,No Change
Jul 2016,State,NCAR,No Change,Low,18588.46,264.67,37.05,188.12,256.76,170.21,210.21,50.66,292.06,0,-43.77,0,18031.73,70.81,255.84,148,18506.38,2263.51,-36196.97,-152.11,-266.949999999997,No Change
Aug 2016,State,NCAR,No Change,Low,17691.79,261.39,34.54,153.75,242.71,124.43,189.94,45.11,290.86,0,-48.7,0,17139.55,72.61,222.99,126.5,17561.63,2253.78,-36256.23,-9.73000000000047,-59.2599999999948,No Change
Sep 2016,State,NCAR,No Change,Low,24672.75,350.85,32.25,236.36,204.04,67.47,127.72,26.53,371.24,0,-62.43,0,23950.67,72.6,145.65,96.37,24265.3,2293.88,-36285.38,40.1000000000004,-29.1500000000087,No Change
Oct 2016,State,NCAR,No Change,Low,1995.09,35.07,30.41,73.14,96.6,111.43,234.19,55.14,43.75,0,-21.12,0,1916.27,28.28,209.92,42.07,2196.51,2385.99,-36174.14,92.1099999999997,111.240000000005,No Change
Nov 2016,State,NCAR,No Change,Low,1564.02,34.9,39,31.87,69.45,34.18,56.02,6.36,39.5,0,-26.84,0,1489.6,33.63,58.27,2.8,1584.28,2340.3,-36372.62,-45.6899999999996,-198.479999999996,No Change
Dec 2016,State,NCAR,No Change,Low,1585.39,44.15,38.07,100.13,56.74,86.98,40.4,1.91,40.27,0,-28.55,0,1500.96,40.91,41.7,0,1583.55,2366.98,-36412.43,26.6799999999998,-39.8100000000049,No Change
Jan 2017,State,NCAR,No Change,Low,4337.07,88.29,37.69,60.62,82.57,26.13,40.42,2.03,99.55,0,-35.7,0,4149.23,44.64,43.16,0,4237.01,2333.49,-36439.17,-33.4900000000002,-26.7400000000052,No Change
Feb 2017,State,NCAR,No Change,Low,2113.17,42.08,42.56,86.9,49.29,66.72,40.44,2,42.06,0,-27.77,0,2029.04,42.94,45.21,0,2117.21,2385.16,-36413.72,51.6700000000001,25.4500000000044,No Change
Mar 2017,State,NCAR,No Change,Low,2329.42,49.54,49.66,127.34,39.6,101.59,72.24,10.2,49.43,0,-29.79,0,2230.45,63.65,81.09,6.96,2382.14,2360.92,-36437.85,-24.2399999999998,-24.1300000000047,No Change
Apr 2017,State,NCAR,No Change,Low,812.02,29,87.04,82.79,152.36,142.19,246.95,61.44,21.95,0,-24.2,0,761.08,47.28,234.69,57.82,1100.87,2279.87,-36487.2,-81.0500000000002,-49.3499999999913,No Change
