Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,MPIM,High,No Change,6930.82,133.38,42.54,195.22,98.52,126.72,35.96,2.14,143.14,0,-42.64,0,6654.3,51.56,44.23,0.19,6750.28,2684.74,-35196.52,0,0,Low
Feb 2016,State,MPIM,High,No Change,7996.8,144.94,45.36,116.67,118.2,52.79,46.16,5.84,164.16,0,-49.77,0,7687.71,57.98,53.83,5.79,7805.35,2646.12,-35130.02,-38.6199999999999,66.4999999999927,Low
Mar 2016,State,MPIM,High,No Change,2570.02,63.79,57.67,123.62,52.6,99.27,59.79,9.2,63.85,0,-33.15,0,2442.39,77.66,74.32,9.1,2603.46,2697.99,-35061.73,51.8700000000003,68.2900000000009,Low
Apr 2016,State,MPIM,High,No Change,1391.05,79.32,75.97,109.17,163.07,152.15,181.51,44.42,37.1,0,-24.99,0,1274.61,60.2,181.3,30.36,1546.49,2627.6,-35090.73,-70.3900000000003,-29,Low
May 2016,State,MPIM,High,No Change,16531.14,352.31,229.8,209.85,358.23,74.93,104.71,21.32,242.48,0,-65.15,0,15936.35,154.1,135.52,89.75,16315.74,2594.28,-35246.04,-33.3200000000002,-155.310000000005,Low
Jun 2016,State,MPIM,High,No Change,4846.03,122.09,255.34,199.19,317.91,228.15,247.82,61.52,74.55,0,-39.88,0,4649.38,128.33,282.22,143.27,5203.21,2825.44,-35241.85,231.16,4.1900000000096,Low
Jul 2016,State,MPIM,High,No Change,14356.53,240.06,78.55,212.53,237.28,169.73,217.97,54.22,250.86,0,-54.11,0,13865.58,92.67,258.23,148.47,14364.97,2819.3,-35536.74,-6.13999999999987,-294.890000000007,Low
Aug 2016,State,MPIM,High,No Change,6271.76,84.11,51.97,146.6,192.82,248.51,210.46,51.54,92.67,0,-22.62,0,6095,67.77,248.17,127.58,6538.51,2792.36,-35652.22,-26.9400000000005,-115.479999999989,Low
Sep 2016,State,MPIM,High,No Change,9098.22,132.69,37.08,135.23,145.26,150.78,168.25,39.26,137.59,0,-24.88,0,8827.95,64.91,191.34,101.67,9185.88,2647.42,-35868.65,-144.94,-216.43,Low
Oct 2016,State,MPIM,High,No Change,15435.55,249.42,31.73,155.12,158.78,57.96,61.76,10.2,248.21,0,-48.26,0,14937.91,73.47,71.91,27.71,15111.02,2579.54,-35986.58,-67.8800000000001,-117.93,Low
