Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,NCAR,No Change,No Change,272.92,10.54,41.43,142.39,28.7,128.12,35.44,2.07,7.58,0,-22.2,0,254.78,31.22,44.01,0.05,330.04,2684.74,-35227.06,0,0,Low
Feb 2016,State,NCAR,No Change,No Change,5564.36,102.57,45.63,104.47,89.36,61.26,46.65,6.12,109.82,0,-37.63,0,5351.95,53.26,58.42,5.6,5469.21,2574.69,-35275.12,-110.05,-48.0599999999977,Low
Mar 2016,State,NCAR,No Change,No Change,1362.2,35.37,58.26,123.62,69.95,137.28,64.56,10.27,36.71,0,-26.55,0,1290.13,63.88,82.42,9.76,1446.19,2584.92,-35249.03,10.2300000000005,26.0899999999965,Low
Apr 2016,State,NCAR,No Change,No Change,4265.3,99.5,91.98,128.33,156.37,125.37,169.6,41.45,100.67,0,-32.06,0,4065.13,64.21,174.38,41.14,4344.89,2489.44,-35302.9,-95.48,-53.8699999999953,Low
May 2016,State,NCAR,No Change,No Change,3927.25,56.96,131.94,115.62,254.71,224.21,192.84,45.93,48.23,0,-17.87,0,3822.05,60.67,221.13,115.19,4219.01,2474.22,-35403.62,-15.2199999999998,-100.720000000008,Low
Jun 2016,State,NCAR,No Change,No Change,7725.24,99.48,55.04,138.55,219.67,247.68,204.83,49.81,109.67,0,-22.06,0,7516.08,66.04,252.01,157.35,7991.48,2430.49,-35635.36,-43.73,-231.739999999991,Low
Jul 2016,State,NCAR,No Change,No Change,18588.46,265.08,37.05,181.21,220.26,122.58,162.96,38.63,292.06,0,-46.54,0,18031.33,69.8,204.25,148,18453.41,2305.48,-35860.1,-125.01,-224.740000000013,Low
Aug 2016,State,NCAR,No Change,No Change,17691.79,261.63,34.54,153.49,209.78,89.32,147.76,34.45,290.86,0,-50.48,0,17139.3,72.72,178.5,126.5,17517.02,2323.22,-35886.92,17.7400000000002,-26.8199999999924,Low
Sep 2016,State,NCAR,No Change,No Change,24672.75,351.01,32.25,235.89,191.76,53.64,101.12,20.36,371.24,0,-63.19,0,23950.52,72.38,119.58,96.37,24238.86,2378.48,-35886.36,55.2599999999998,0.559999999997672,Low
Oct 2016,State,NCAR,No Change,No Change,1995.09,34.49,30.41,89.28,72.06,105.41,180.96,42.21,43.75,0,-22.25,0,1916.85,31.22,168.4,42.07,2158.54,2477.79,-35755.42,99.3099999999999,130.940000000002,Low
Nov 2016,State,NCAR,No Change,No Change,1564.02,34.63,39,53.04,57.43,44.37,47.35,5.26,39.5,0,-27.02,0,1489.87,34.55,51.83,2.8,1579.03,2414.81,-35914.74,-62.9799999999996,-159.32,Low
Dec 2016,State,NCAR,No Change,No Change,1585.39,44.08,38.07,99.87,54.83,84.56,35.6,1.91,40.27,0,-28.79,0,1501.02,40.8,38.22,0,1580.04,2418.12,-35947.15,3.30999999999949,-32.4099999999962,Low
Jan 2017,State,NCAR,No Change,No Change,4337.07,85.12,37.69,60.33,80.58,23.52,35.63,2.03,99.55,0,-36.44,0,4152.41,41.84,39.61,0,4233.86,2383.87,-35969.34,-34.25,-22.1900000000023,Low
Feb 2017,State,NCAR,No Change,No Change,2113.17,37.53,42.56,86.61,47.7,64.43,35.65,2,42.06,0,-28.73,0,2033.58,38.94,41.72,0,2114.25,2434.91,-35939.82,51.04,29.5199999999968,Low
Mar 2017,State,NCAR,No Change,No Change,2329.42,46.4,49.66,127.72,38.63,100.09,59.5,8.08,49.43,0,-30.64,0,2233.58,60.44,71.32,6.96,2372.29,2410.1,-35960.12,-24.8099999999999,-20.2999999999956,Low
Apr 2017,State,NCAR,No Change,No Change,812.02,29.95,87.04,91.72,136.04,134.4,190.54,46.68,21.95,0,-24.92,0,760.12,48.58,187.07,57.82,1053.59,2328.73,-35999.7,-81.3700000000003,-39.5800000000017,Low
May 2017,State,NCAR,No Change,No Change,4553.34,60.98,155.04,72.5,217.98,99.05,200.41,46.26,53.65,0,-17,0,4438.73,41.56,217.01,123.53,4820.84,2287.14,-36204.38,-41.5899999999997,-204.680000000008,Low
Jun 2017,State,NCAR,No Change,No Change,9663.84,114.54,89.43,58.43,244.84,106.8,171.56,37.63,122.53,0,-35.57,0,9426.78,43.09,206.39,154.04,9830.3,2343.19,-36445.4,56.0500000000002,-241.019999999997,Low
Jul 2017,State,NCAR,No Change,No Change,13972.05,204.26,39.93,115.34,234.24,130.41,195.1,47.24,211.67,0,-36.27,0,13556.12,61.29,235.92,150.96,14004.32,2408.76,-36646.44,65.5700000000002,-201.040000000001,Low
Aug 2017,State,NCAR,No Change,No Change,14391.76,234.48,35.76,132.64,213.21,93.3,194.22,47.48,253.45,0,-45.05,0,13903.84,62.75,217.41,127.64,14311.63,2424.53,-36769.88,15.7699999999995,-123.439999999995,Low
Sep 2017,State,NCAR,No Change,No Change,1401.46,26.39,31.2,61.8,156.78,194.76,226.27,55.27,19.89,0,-10.1,0,1355.17,43.87,241.69,108.37,1749.1,2473.78,-36835.86,49.25,-65.9799999999959,Low
Oct 2017,State,NCAR,No Change,No Change,18001.83,276.01,36.72,167.85,168.66,39.74,71.33,12.61,296.84,0,-46.45,0,17428.97,62.41,77.38,34.82,17603.57,2365.13,-37105.45,-108.65,-269.590000000004,Low
Nov 2017,State,NCAR,No Change,No Change,1471.94,31.83,45.29,64.97,47.79,40.3,37.08,2.38,34.55,0,-27.06,0,1405.57,31.71,44.13,0.51,1481.91,2475.43,-36948.6,110.3,156.849999999991,Low
Dec 2017,State,NCAR,No Change,No Change,7069.22,98.01,44.01,132.73,80.23,74.85,35.86,1.92,105.11,0,-33.73,0,6866.11,37.63,38.55,0,6942.28,2473.51,-36976.31,-1.92000000000007,-27.7099999999919,Low
Jan 2018,State,NCAR,No Change,No Change,10692.61,194.36,42.05,103.86,136,20.51,35.88,2.04,209.26,0,-42.92,0,10288.99,59.98,41.7,0,10390.69,2474.26,-36938.88,0.749999999999545,37.429999999993,Low
Feb 2018,State,NCAR,No Change,No Change,7262.86,147.61,47.24,141.34,80.65,43.06,35.9,2.23,152.98,0,-43.97,0,6962.27,59.91,43.91,0,7066.07,2581.88,-36806.36,107.62,132.520000000004,Low
Mar 2018,State,NCAR,No Change,No Change,10810.38,210.62,64.43,189.79,74.37,44.98,36.06,2.4,211.64,0,-45.77,0,10388.11,101.64,49.76,0.21,10539.73,2609.21,-36731.01,27.3299999999999,75.3499999999985,Low
Apr 2018,State,NCAR,No Change,No Change,8755.01,186.69,115.67,175.04,150.39,67.26,93.79,19.68,196.92,0,-42.47,0,8371.41,86.65,114.91,26.72,8599.72,2622.48,-36599.01,13.2699999999995,132.000000000007,Low
May 2018,State,NCAR,No Change,No Change,16560.57,314.97,245.63,193.18,359.51,68.39,138.75,32.13,284.19,0,-108.47,0,15961.4,184.76,175.34,120.01,16441.51,2664.77,-36545.36,42.29,53.6499999999942,Low
Jun 2018,State,NCAR,No Change,No Change,9572.83,177.66,220.52,156.04,306.77,158.63,196.9,46.79,125.06,0,-62.3,0,9270.11,156.29,251.17,155.51,9833.09,2887.18,-36596.25,222.410000000001,-50.8899999999921,Low
Jul 2018,State,NCAR,No Change,No Change,11683.23,193,88.05,213.7,207.1,183.22,233.68,58.38,185.44,0,-52.27,0,11304.82,95.78,284.95,155.35,11840.86,2934.25,-36839.11,47.0699999999997,-242.860000000008,Low
Aug 2018,State,NCAR,No Change,No Change,15293.85,252.96,65.47,174.4,222.79,113.97,169.53,40.96,268.1,0,-59.16,0,14772.79,94.37,205.55,129.88,15202.55,2848.48,-37036.61,-85.77,-197.5,Low
Sep 2018,State,NCAR,No Change,No Change,9113.79,95.67,53.97,131.47,156.52,156.24,149.3,33.38,110.54,0,-28.72,0,8907.56,46.61,187.07,106.98,9248.24,2880.34,-37086.11,31.8600000000001,-49.5,Low
Oct 2018,State,NCAR,No Change,No Change,8355.33,105.13,40.79,123.42,102.69,79.36,139.69,31.46,123.31,0,-36.77,0,8126.89,35.92,142.53,48.96,8354.3,2809.46,-37227.18,-70.8800000000001,-141.070000000007,Low
Nov 2018,State,NCAR,No Change,No Change,7981.26,154.5,42.28,110.88,120.29,40.03,37.88,2.62,166.96,0,-45.46,0,7659.8,51.12,45.27,1.07,7757.27,2798.49,-37297.8,-10.9700000000003,-70.6199999999953,Low
Dec 2018,State,NCAR,No Change,No Change,612.01,10.96,40.8,90.22,40.34,77.19,36.09,1.94,14.66,0,-27.38,0,586.38,25.72,41.52,0,653.64,2868.75,-37212.68,70.2600000000002,85.1200000000099,Low
Jan 2019,State,NCAR,No Change,No Change,6337.71,126.92,40.52,75.58,107.31,23.33,36.11,2.05,146.27,0,-41.66,0,6064.52,49.49,41.57,0,6155.57,2824.52,-37259.53,-44.23,-46.8500000000058,Low
Feb 2019,State,NCAR,No Change,No Change,2930.5,43.85,43.68,95.11,48.22,61.24,36.14,2.12,50.35,0,-32.33,0,2836.27,37.78,45.53,0,2919.57,2901.02,-37188.95,76.5,70.5799999999945,Low
Mar 2019,State,NCAR,No Change,No Change,6110.02,129.14,54.73,154.63,41.78,49.93,41.6,3.62,139.71,0,-41.86,0,5841.17,79.26,58.58,2.65,5981.67,2876.52,-37204.97,-24.5,-16.0199999999968,Low
Apr 2019,State,NCAR,No Change,No Change,2604.27,86.4,123.71,108.3,156.96,96.26,181.42,44.37,63.01,0,-42.94,0,2454.87,84.06,183.16,36.06,2758.15,2847.76,-37147.77,-28.7599999999998,57.2000000000044,Low
May 2019,State,NCAR,No Change,No Change,7089.58,235.25,375.55,162.82,448.86,79.16,197.18,47.81,134.59,0,-128.76,0,6719.74,207.05,215.03,97.4,7239.21,2862.32,-37300.78,14.5599999999995,-153.009999999995,Low
Jun 2019,State,NCAR,No Change,No Change,14156.36,265.27,361.32,170,493.89,109.17,156.33,35.13,176.48,0,-144.08,0,13714.62,215.95,219.98,152.23,14302.77,3166.35,-37541.73,304.030000000001,-240.950000000004,Low
Jul 2019,State,NCAR,No Change,No Change,20210.24,319.62,122.32,254.62,316.6,210.37,186.25,45.03,320.31,0,-77.83,0,19570.31,158.91,238.09,149.48,20116.79,3452.27,-37782.73,285.92,-241.000000000007,Low
Aug 2019,State,NCAR,No Change,No Change,12192.45,217.04,93.21,212.57,247.25,193.82,214.71,53.35,221,0,-64.13,0,11754.4,108.38,252.2,129.92,12244.92,3461.62,-37830.94,9.34999999999991,-48.2099999999919,Low
Sep 2019,State,NCAR,No Change,No Change,5533.56,93.95,105.11,164,176.56,176,210.08,50.79,92.82,0,-37.61,0,5346.76,72.1,238.18,107.67,5764.71,3424.19,-37965.31,-37.4300000000003,-134.37000000001,Low
Oct 2019,State,NCAR,No Change,No Change,5185.52,98.76,76.03,117.6,122.16,84.07,156.01,35.2,101.77,0,-38.65,0,4984.97,57.79,153.48,41.08,5237.31,3345.85,-38177.04,-78.3399999999997,-211.729999999989,Low
Nov 2019,State,NCAR,No Change,No Change,4978.51,104.51,59.39,81.06,115.28,40.04,39.37,3.06,112.36,0,-45.29,0,4761.65,52.9,48.78,1.3,4864.62,3351.27,-38275.78,5.42000000000053,-98.7400000000052,Low
Dec 2019,State,NCAR,No Change,No Change,8608.51,172.17,56.14,168.68,129.34,85.59,36.36,1.97,161.04,0,-49.53,0,8275.31,65.38,43.28,0,8383.99,3414.02,-38246.34,62.75,29.4400000000023,Low
Jan 2020,State,NCAR,No Change,No Change,8300.87,171.97,55.49,102.86,138.12,19.8,36.38,2.07,187.79,0,-51.42,0,7941.09,57.72,43.9,0,8042.7,3448.87,-38169.22,34.8499999999995,77.1199999999953,Low
Feb 2020,State,NCAR,No Change,No Change,6325.47,114.1,59.93,124.77,86.6,46.45,36.4,2.08,122.54,0,-46.83,0,6088.82,55.94,48.32,0,6193.08,3557.58,-38067.12,108.71,102.099999999999,Low
Mar 2020,State,NCAR,No Change,No Change,1398.15,80.89,106.22,153.75,34.93,64.59,40.33,2.67,36.96,0,-31,0,1280.3,94.05,60.36,1.91,1436.62,3583.71,-38025.71,26.1300000000001,41.4100000000035,Low
Apr 2020,State,NCAR,No Change,No Change,4801.5,179.51,207.05,149.24,223.91,51.88,154.49,37.12,116.07,0,-81.28,0,4505.93,146.56,167.71,27.81,4847.99,3531.32,-38059.35,-52.3900000000003,-33.640000000014,Low
May 2020,State,NCAR,No Change,No Change,6843.47,287.56,555.52,188.04,715.57,87.15,183.07,43.78,104.48,0,-214.51,0,6451.44,241.16,225.71,110.77,7029.08,3652.99,-38169.69,121.67,-110.339999999982,Low
Jun 2020,State,NCAR,No Change,No Change,4588.44,195.67,516.33,286.22,484.76,153.32,260.39,65.39,73.52,0,-128.94,0,4319.26,223.27,317.4,155.61,5015.54,4194.95,-38529.78,541.96,-360.090000000011,Low
