Date,MBAU,Climate_Model,Population_Growth_Rate,Efficiency,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW,Ag_Land
Jan 2016,State,GFDL,High,No Change,2769.15,52.96,44.56,167.07,54.66,127.8,35.71,2.05,55.89,0,-34.24,0,2660.3,37.81,43.31,0,2741.42,2684.74,-35235.38,0,0,Low
Feb 2016,State,GFDL,High,No Change,756.12,31.46,50.03,83.47,45,68.56,36.18,2.41,24.76,0,-25.29,0,699.91,46.85,45.73,0.24,792.73,2601.96,-35247.38,-82.7799999999997,-12.0000000000073,Low
Mar 2016,State,GFDL,High,No Change,4055.35,115.45,64.11,136.17,97.98,97.69,66.46,10.03,105.11,0,-34.88,0,3834.79,77.96,79.52,8.04,4000.29,2566.45,-35281.91,-35.5100000000002,-34.5299999999916,Low
Apr 2016,State,GFDL,High,No Change,572.74,103.35,113.95,129.67,147.67,124.69,197.86,48.74,16.62,0,-27.55,0,452.77,92.23,199.06,50.41,794.45,2543.66,-35276.14,-22.79,5.7699999999968,Low
May 2016,State,GFDL,High,No Change,1950.14,245.14,449.13,361.78,327.81,129.76,233.13,57.59,34.61,0,-30.35,0,1670.37,164.75,245.12,108,2188.25,2516.69,-35486.58,-26.9699999999998,-210.44000000001,Low
Jun 2016,State,GFDL,High,No Change,882.35,86.6,324.46,266.45,307.42,253.95,291.07,73.38,14.6,0,-16.68,0,781.15,107.82,319.09,158.59,1366.64,2645.19,-35765.89,128.5,-279.30999999999,Low
Jul 2016,State,GFDL,High,No Change,18779.75,298.65,99.72,273.6,207.83,145.8,174.65,41.41,284.75,0,-40.39,0,18196.33,103.13,218.89,149.21,18667.58,2597.28,-36144.26,-47.9100000000003,-378.370000000003,Low
Aug 2016,State,GFDL,High,No Change,16974.57,296.04,68.03,243.39,212.85,149.72,184.67,44.75,300.02,0,-44.77,0,16378.53,102.34,210.24,128.93,16820.04,2573.67,-36182.36,-23.6099999999997,-38.0999999999985,Low
Sep 2016,State,GFDL,High,No Change,14425.65,261.15,68.81,244.74,175.63,143.78,183.89,43.53,238.21,0,-35.86,0,13926.32,89.2,197.55,103.54,14316.62,2566.47,-36195.97,-7.19999999999982,-13.6100000000079,Low
Oct 2016,State,GFDL,High,No Change,4984.19,97.68,59.64,132.11,95.59,100.04,150.61,34.57,84.35,0,-28.06,0,4802.18,57.69,145.7,37.99,5043.55,2541.15,-36237.55,-25.3200000000002,-41.5799999999872,Low
Nov 2016,State,GFDL,High,No Change,10832.19,220.99,57.71,137.73,153.31,40.6,36.72,2.21,218.41,0,-48.92,0,10392.78,77.19,42.12,0.64,10512.74,2507.04,-36335.26,-34.1100000000001,-97.7100000000064,Low
Dec 2016,State,GFDL,High,No Change,1555.21,47.48,54.25,107.96,60.81,87.05,35.98,1.92,33.31,0,-28.21,0,1474.42,48.21,39.46,0,1562.07,2612.14,-36200.91,105.1,134.349999999999,Low
Jan 2017,State,GFDL,High,No Change,7862.77,160.37,51.67,99.93,121.11,22.87,36,2.04,166.15,0,-45.28,0,7536.23,59.16,40.45,0,7635.85,2580.49,-36229.86,-31.6500000000005,-28.9499999999971,Low
Feb 2017,State,GFDL,High,No Change,4988.97,110.79,65.12,120.02,80.16,47.23,36.02,2.06,101.98,0,-37.43,0,4776.19,60.39,42.43,0,4879,2672.24,-36142.95,91.75,86.9099999999962,Low
Mar 2017,State,GFDL,High,No Change,9747.27,238.79,106.12,213.69,107.66,46.78,37.07,2.68,184.82,0,-50.22,0,9323.66,120.53,52.63,0.87,9497.7,2696.68,-36112.33,24.4400000000005,30.6200000000026,Low
Apr 2017,State,GFDL,High,No Change,4205.21,246.3,201.78,199.79,202.28,49.37,130.23,30.28,93.74,0,-53.66,0,3865.18,149.04,140.44,26.73,4181.36,2739.32,-36012.95,42.6399999999994,99.3800000000047,Low
May 2017,State,GFDL,High,No Change,8236.65,387.36,445.65,328.99,465.96,78.96,153.21,34.95,124.27,0,-78.03,0,7725.02,195.02,184.25,99.65,8203.99,2851.75,-36099.54,112.43,-86.5900000000111,Low
Jun 2017,State,GFDL,High,No Change,5623.03,176.67,469.8,333.54,362.99,171.34,225.64,55.27,69.85,0,-69.82,0,5376.52,191.07,273.24,147.56,5988.38,3172.74,-36271.22,320.99,-171.679999999993,Low
