date,SW_W_Public_Water_Supply,SW_W_Domestic,SW_W_Irrigated_Agriculture,SW_W_Livestock,SW_W_Commercial,SW_W_Industrial,SW_W_Mining,SW_W_Power,GW_W_Public_Water_Supply,GW_W_Domestic,GW_W_Irrigated_Agriculture,GW_W_Livestock,GW_W_Commercial,GW_W_Industrial,GW_W_Mining,GW_W_Power,SW_D_Public_Water_Supply,SW_D_Domestic,SW_D_Irrigated_Agriculture,SW_D_Livestock,SW_D_Commercial,SW_D_Industrial,SW_D_Mining,SW_D_Power,GW_D_Public_Water_Supply,GW_D_Domestic,GW_D_Irrigated_Agriculture,GW_D_Livestock,GW_D_Commercial,GW_D_Industrial,GW_D_Mining,GW_D_Power,SW_R_Public_Water_Supply,SW_R_Domestic,SW_R_Irrigated_Agriculture,SW_R_Livestock,SW_R_Commercial,SW_R_Industrial,SW_R_Mining,SW_R_Power,GW_R_Public_Water_Supply,GW_R_Domestic,GW_R_Irrigated_Agriculture,GW_R_Livestock,GW_R_Commercial,GW_R_Industrial,GW_R_Mining,GW_R_Power,Reservoir_Evaporation
Jan 1975,0.005241754,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.22209996,0.094213054,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002358719,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.10054607300000001,0.042402015999999994,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.12443692199999999,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.051811038,0.0,0,0,0,0.051067395999999994,0,0
Feb 1975,0.005260877,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.22259397600000003,0.09442345,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002367324,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.100769717,0.042496708,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.124717812,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.051926742000000005,0.0,0,0,0,0.051067395999999994,0,0
Mar 1975,0.005280071,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.22308910699999998,0.094634323,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002375962,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.100993866,0.042591615,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.12499935,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.052042709000000006,0.0,0,0,0,0.051067395999999994,0,0
Apr 1975,0.0052993369999999995,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.22358535100000002,0.094845675,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002384631,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.101218519,0.042686737,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.125281539,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.052158937999999995,0.0,0,0,0,0.051067395999999994,0,0
May 1975,0.005318675,0,0.034195143,0.010799577,0.0,0.0,0,0.0241213,0.22408271,0.095057504,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002393333,0,0.014100408,0.010799577,0.0,0.0,0,0.009636025,0.101443676,0.042782074,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.125564376,0,0.020094735,0,0.003351717,0.003351717,0,0.014485275,0,0.05227543,0.0,0,0,0,0.051067395999999994,0,0
Jun 1975,0.0053380780000000004,0,1.9680782730000002,0.010799577,0.0,0.0,0,0.0241213,0.224581184,0.09526981,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.0024020639999999998,0,0.8115394429999999,0.010799577,0.0,0.0,0,0.009636025,0.10166933800000001,0.042877625,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.125847859,0,1.15653883,0,0.003351717,0.003351717,0,0.014485275,0,0.052392185,0.0,0,0,0,0.051067395999999994,0,0
Jul 1975,0.005357553,0,1.449934709,0.010799577,0.0,0.0,0,0.0241213,0.225080771,0.095482594,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002410827,0,0.597882321,0.010799577,0.0,0.0,0,0.009636025,0.101895505,0.042973392,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.126131992,0,0.8520523879999999,0,0.003351717,0.003351717,0,0.014485275,0,0.052509202000000005,0.0,0,0,0,0.051067395999999994,0,0
Aug 1975,0.005377099000000001,0,1.5983393769999998,0.010799577,0.0,0.0,0,0.0241213,0.225581473,0.095695856,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002419623,0,0.659077165,0.010799577,0.0,0.0,0,0.009636025,0.102122176,0.043069374,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.126416774,0,0.939262213,0,0.003351717,0.003351717,0,0.014485275,0,0.052626482,0.0,0,0,0,0.051067395999999994,0,0
Sep 1975,0.005396718000000001,0,0.734951307,0.010799577,0.0,0.0,0,0.0241213,0.22608329,0.095909596,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002428451,0,0.303058056,0.010799577,0.0,0.0,0,0.009636025,0.10234935099999999,0.04316557099999999,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.126702205,0,0.431893252,0,0.003351717,0.003351717,0,0.014485275,0,0.052744025,0.0,0,0,0,0.051067395999999994,0,0
Oct 1975,0.005416408,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.22658622,0.096123813,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002437311,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.102577031,0.043261982000000004,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.126988285,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.052861831,0.0,0,0,0,0.051067395999999994,0,0
Nov 1975,0.005436169,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.227090265,0.096338508,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002446204,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.10280521599999999,0.043358609000000006,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.127275015,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.052979899000000004,0.0,0,0,0,0.051067395999999994,0,0
Dec 1975,0.005456003,0,0.0,0.010799577,0.0,0.0,0,0.0241213,0.227595424,0.096553681,0.0,0.010799577,0.008362096,0.008362096,0.166065901,0.0,0.002455128,0,0.0,0.010799577,0.0,0.0,0,0.009636025,0.103033905,0.043455451,0.0,0.010799577,0.005010379000000001,0.005010379000000001,0.114998506,0.0,0.127562394,0,0.0,0,0.003351717,0.003351717,0,0.014485275,0,0.05309823,0.0,0,0,0,0.051067395999999994,0,0
Jan 1976,0.005475908000000001,0,0.0,0.011187407,2.295e-05,0.0,0,0.025284525,0.22810169800000002,0.09676933199999999,0.0,0.011267926999999999,0.0001173,0.0,0.512378786,0.0,0.002464086,0,0.0,0.011187407,1.7425e-05,0.0,0,0.0182648,0.10326309800000001,0.043552508,0.0,0.011267926999999999,8.9675e-05,0.0,0.339183598,0.0,0.12785042300000002,0,0.0,0,3.315e-05,0.0,0,0.007019725,0,0.053216824,0.0,0,0,0,0.17319518899999997,0,0
Feb 1976,0.005495885,0,0.0,0.011187407,2.295e-05,0.0,0,0.025284525,0.22860908600000002,0.096985461,0.0,0.011267926999999999,0.0001173,0.0,0.512378786,0.0,0.002473075,0,0.0,0.011187407,1.7425e-05,0.0,0,0.0182648,0.103492796,0.04364978,0.0,0.011267926999999999,8.9675e-05,0.0,0.339183598,0.0,0.1281391,0,0.0,0,3.315e-05,0.0,0,0.007019725,0,0.053335680999999996,0.0,0,0,0,0.17319518899999997,0,0
